fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601319.SH,202510,20250930,1.06,16.0,12.1693314651,3.4183863692,0,0,77.9809544592
601319.SH,202508,20250630,0.6,9.5,11.0760646145,1.9692286081,0,0,79.267658418
601319.SH,202504,20250331,0.29,4.7,11.1463768208,0.9786720809,0,0,78.7999933351
601319.SH,202503,20241231,0.97,16.7,9.2962384159,3.4794194027,0,0,79.2102962889
601319.SH,202410,20240930,0.82,14.2,10.3478457161,2.9822651246,0,0,78.5352966932
601319.SH,202408,20240630,0.51,9.0,10.4188404657,1.8987813322,0,0,79.053945991
601319.SH,202404,20240331,0.2,3.7,8.6922999323,0.7703761227,0,0,78.5985019288
601319.SH,202403,20231231,0.51,9.6,5.68905635,2.1159772895,0,0,78.7003767759
601319.SH,202310,20230930,0.46,8.7,6.5907266925,1.8875384701,0,0,78.383608975
601319.SH,202308,20230630,0.45,8.3,9.5333955663,1.8385388162,0,0,78.0873880134
601319.SH,202304,20230331,0.27,5.0,11.649935762,1.1196790393,0,0,77.2233326298
601319.SH,202303,20221231,0.57,11.6,6.6895378498,2.5367145215,0,0,78.6161364879
601319.SH,202210,20220930,0.55,11.2,8.3365932541,2.3260057917,0,0,80.0189408455
601319.SH,202208,20220630,0.41,8.3,9.5084664427,1.7378835076,0,0,79.9751193922
601319.SH,202204,20220331,0.08,1.7,4.7679503456,0.4316851508,0,0,79.8489099845
601319.SH,202203,20211231,0.49,10.3,5.1200369422,2.3255009854,0,0,78.4434344036
601319.SH,202110,20210930,0.47,9.9,6.3473305206,2.1982099143,0,0,78.7444469546
601319.SH,202108,20210630,0.38,8.1,7.420830345,1.7931607105,0,0,78.6703977011
601319.SH,202104,20210331,0.23,4.9,7.9672195302,1.0671221695,0,0,79.0122470376
601319.SH,202103,20201231,0.45,10.4,4.8439598695,2.3677766649,0,0,78.2441668837
601319.SH,202010,20200930,0.42,9.8,5.7380287597,2.175048892,0,0,78.8522577649
601319.SH,202008,20200630,0.28,6.7,5.7032909304,1.4755243152,0,0,79.5684110239
601319.SH,202004,20200331,0.16,3.8,5.8479047377,0.845040776,0,0,78.9454198008
601319.SH,202003,20191231,0.51,13.4,5.7055165027,2.9286736975,0,0,78.2092761909
601319.SH,201910,20190930,0.48,13.0,7.0632128167,2.7391794359,0,0,79.0818135249
601319.SH,201908,20190630,0.35,9.6,7.4801831741,2.0168045334,0,0,79.3274404683
601319.SH,201904,20190331,0.13,3.7,4.9805666235,0.7699563959,0,0,79.19899605
601319.SH,201903,20181231,0.32,9.4,3.8703927558,1.9309161974,0,0,80.0883986469
601319.SH,201810,20180930,0.29,8.6,4.3668875213,1.6983961291,0,0,81.0285580227
601319.SH,201808,20180630,0.23,6.9,5.1339425366,1.3751605586,0,0,81.1598059721
601319.SH,201810,20180331,0.12,3.8,4.8350814784,0.7415984687,0,0,80.8008762566
601319.SH,201804,20171231,0.39,12.7,4.8692898159,2.4757376358,0,0,81.1777244925
601319.SH,201811,20170930,0.34,10.99,5.5296802559,,0,0,
601319.SH,201709,20170630,0.22,7.29,5.1561815242,1.4222111069,0,0,81.8260470497
601319.SH,201709,20161231,0.34,11.9,4.6782797208,2.3431472264,0,0,81.7469120837
601319.SH,201709,20151231,0.45,18.46,6.7369194708,3.3382609963,0,0,81.4778105527
601319.SH,201709,20141231,0.3,15.65,5.243683113,4.6751307136,0,0,83.9982712169
601319.SH,201110,20101231,,,2.6455276225,1.5223982625,0,0,92.0409896011
601319.SH,201009,20091231,,,1.0877675041,1.095033442,0,0,89.0157578646
601319.SH,200909,20071231,,,2.6292141758,2.9981032478,0,0,79.2509333741
