fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000598.SZ,20250611,20250619,1.87,0,0,0.025168236878
000598.SZ,20240620,20240626,1.7,0,0,0.022911051213
000598.SZ,20230620,20230628,1.12,0,0,0.020740740741
000598.SZ,20220705,20220711,1.02,0,0,0.019653179191
000598.SZ,20210629,20210706,1.0,0,0,0.019267822736
000598.SZ,20200610,20200616,0.9,0,0,0.019480519481
000598.SZ,20190510,20190517,0.66,0,0,0.014410480349
000598.SZ,20180621,20180629,0.78,0,0,0.019306930693
000598.SZ,20170512,20170517,0.585,0,0,0.010390763766
000598.SZ,20160407,20160415,0.415,0,0,0.006939799331
000598.SZ,20150508,20150515,0.25,0,0,0.002512562814
000598.SZ,20140404,20140411,0.25,0,0,0.004770992366
000598.SZ,20130415,20130422,0.5,10,10,0.003949447077
000598.SZ,20120405,20120413,1.0,0,0,0.011695906433
000598.SZ,20110810,20110816,1.0,10,10,0.004597701149
000598.SZ,20070620,20070626,0.1,0,0,0.00073964497
000598.SZ,20050820,20050826,0.0,3,3,0.0
000598.SZ,20030703,20030711,0.5,2,0,0.006337135615
000598.SZ,20020716,20020723,0.25,1,0,0.002234137623
000598.SZ,20010531,20010608,1.0,0,0,0.006188118812
000598.SZ,19990517,19990525,0.0,8,6,0.0
000598.SZ,19980708,19980714,6.0,0,0,0.028585040495
000598.SZ,20260228,,2.35,0,0,0.034008683068
