fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000637.SZ,20230717,20230721,0.3,0.0,0,0.009009009009
000637.SZ,20200702,20200710,1.0,0.0,0,0.021834061135
000637.SZ,20190703,20190710,0.6,0.0,0,0.013274336283
000637.SZ,20180628,20180706,1.5,0.0,0,0.035799522673
000637.SZ,20170606,20170612,1.0,0.0,0,0.015197568389
000637.SZ,20160617,20160623,1.3,0.0,0,0.019877675841
000637.SZ,20150619,20150626,0.9,0.0,0,0.006923076923
000637.SZ,20140710,20140716,0.7,0.0,0,0.013698630137
000637.SZ,20130622,20130701,0.4,0.0,0,0.009975062344
000637.SZ,20110924,20110930,0.29,0.0,0,0.004328358209
000637.SZ,20110429,20110509,1.7,0.0,0,0.017951425554
000637.SZ,20100507,20100514,0.2,1.5,0,0.002457002457
000637.SZ,20090902,20090908,2.0,0.0,0,0.022988505747
000637.SZ,20090422,20090428,0.2,0.0,0,0.00347826087
000637.SZ,20080425,20080505,2.0,0.0,0,0.02277904328
000637.SZ,20070712,20070717,2.0,0.0,0,0.013689253936
000637.SZ,20050726,20050729,0.5,2.0,0,0.006281407035
000637.SZ,20040402,20040408,1.0,3.0,2,0.007917656374
000637.SZ,20030523,20030530,1.2,0.0,0,0.009056603774
000637.SZ,20020528,20020603,1.0,2.0,2,0.005924170616
000637.SZ,20010518,20010525,1.0,5.0,3,0.003360215054
000637.SZ,20000519,20000525,2.0,0.0,0,0.012903225806
000637.SZ,19990617,19990623,2.0,0.0,0,0.019193857965
000637.SZ,19980611,19980618,4.0,0.0,0,0.029542097489
000637.SZ,19970711,19970717,0.0,3.0,3,0.0
000637.SZ,19970224,19970228,0.0,10.0,6,0.0
