fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601288.SH,20251209,20251215,1.195,0,0,0.015479274611
601288.SH,20250709,20250717,1.255,0,0,0.019952305246
601288.SH,20241230,20250108,1.164,0,0,0.022129277567
601288.SH,20240530,20240607,2.309,0,0,0.052121896163
601288.SH,20230710,20230718,2.222,0,0,0.06138121547
601288.SH,20220708,20220715,2.068,0,0,0.070101694915
601288.SH,20210608,20210617,1.851,0,0,0.056605504587
601288.SH,20200706,20200710,1.819,0,0,0.049972527473
601288.SH,20190611,20190619,1.739,0,0,0.045523560209
601288.SH,20180519,20180525,1.783,0,0,0.047044854881
601288.SH,20170706,20170713,1.7,0,0,0.047353760446
601288.SH,20160630,20160707,1.668,0,0,0.050853658537
601288.SH,20150703,20150710,1.82,0,0,0.04406779661
601288.SH,20140626,20140703,1.77,0,0,0.070238095238
601288.SH,20130620,20130628,1.565,0,0,0.0611328125
601288.SH,20120612,20120620,1.315,0,0,0.04925093633
601288.SH,20110610,20110617,0.54,0,0,0.019926199262
