fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
002396.SZ,202510,20250930,0.5925,5.07,5.3680199049,4.6480687347,0,0,38.331475043
002396.SZ,202508,20250630,0.3641,3.13,5.4974012123,2.9107541956,0,0,43.0013956416
002396.SZ,202504,20250331,0.0726,0.63,3.2064490291,0.6754265432,0,0,41.7060493896
002396.SZ,202504,20241231,0.6965,6.18,4.6534040133,4.884683406,0,0,42.354658272
002396.SZ,202410,20240930,0.4505,4.04,4.4863073482,3.3808888498,0,0,42.2704285811
002396.SZ,202408,20240630,0.2134,1.94,3.3021075071,1.5464160766,0,0,42.8678757584
002396.SZ,202404,20240331,0.0199,0.18,0.7734268579,0.16012028,0,0,38.8998853184
002396.SZ,202403,20231231,0.7274,6.78,4.4957296597,4.7873925717,0,0,40.9284937894
002396.SZ,202310,20230930,0.5175,4.87,4.6432185216,3.518478559,0,0,39.1865929068
002396.SZ,202308,20230630,0.3383,3.21,4.6519580801,2.2835496996,0,0,37.3050757688
002396.SZ,202304,20230331,0.1387,1.32,4.4448113554,1.068998701,0,0,33.9995394831
002396.SZ,202303,20221231,0.9891,11.45,5.6608078996,6.9615694152,0,0,40.0154878243
002396.SZ,202210,20220930,0.9451,11.13,7.6993779011,6.7291989845,0,0,52.5114568882
002396.SZ,202208,20220630,0.5343,6.43,6.9294634923,3.8185547127,0,0,53.7061040247
002396.SZ,202204,20220331,0.202,2.48,6.1482657329,1.5936261891,0,0,49.7251605921
002396.SZ,202203,20211231,0.9284,12.18,5.7934845324,7.9132692604,0,0,49.1836978817
002396.SZ,202110,20210930,0.8158,10.77,7.4216403371,6.9576249889,0,0,49.0654225928
002396.SZ,202108,20210630,0.4259,5.75,6.6456039929,3.7446726061,0,0,48.1662268691
002396.SZ,202104,20210331,0.064,0.89,1.7304554547,0.379717318,0,0,43.855324868
002396.SZ,202104,20201231,0.7282,10.03,5.7591818725,7.2519863725,0,0,43.9784701701
002396.SZ,202010,20200930,0.5586,7.63,7.2718622418,5.9284582103,0,0,43.702501771
002396.SZ,202008,20200630,0.1126,1.55,1.4648731697,0.6328155928,0,0,39.9915886292
002396.SZ,202004,20200331,-0.0945,-1.31,-11.0998833866,-1.6287366191,0,0,33.3485404531
002396.SZ,202003,20191231,1.0392,15.36,9.1094533877,11.5232167557,0,0,36.7828099292
002396.SZ,201910,20190930,0.8171,12.23,11.0577476297,9.635374162,0,0,31.1266691164
002396.SZ,201908,20190630,0.2661,4.13,5.1313624587,2.5864492507,0,0,32.60694844
002396.SZ,201904,20190331,-0.0123,-0.2,-2.6731934327,-0.5236076778,0,0,30.6249021317
002396.SZ,201903,20181231,0.9916,16.82,9.0131531056,12.2485487792,0,0,39.0730097358
002396.SZ,201810,20180930,0.6867,11.88,9.5675626662,9.1041629177,0,0,38.5526761944
002396.SZ,201808,20180630,0.1994,3.57,4.1848565972,2.3839586785,0,0,38.8657326125
002396.SZ,201804,20180331,-0.0123,-0.23,-1.8618641799,-0.3980799363,0,0,35.5174829963
002396.SZ,201803,20171231,0.8491,15.38,9.0327370855,11.4192759142,0,0,41.7781489999
002396.SZ,201710,20170930,0.4956,9.02,9.120203469,7.34727663,0,0,36.1667866361
002396.SZ,201708,20170630,0.0942,1.75,3.1607607338,1.3741631014,0,0,32.0935040748
002396.SZ,201704,20170331,-0.0354,-0.66,-4.609093411,-0.6806024516,0,0,27.2044795098
002396.SZ,201703,20161231,0.5926,11.62,9.8001741186,10.0490312781,0,0,35.6385976579
002396.SZ,201610,20160930,0.3267,6.56,9.1557376062,5.9824419451,0,0,29.4290564945
002396.SZ,201608,20160630,0.0715,1.46,3.6463447436,1.3913779147,0,0,28.8178586622
002396.SZ,201604,20160331,-0.0188,-0.39,-2.6595753152,-0.3813326897,0,0,28.3272239644
002396.SZ,201603,20151231,0.4943,11.26,10.6925823276,10.4327033306,0,0,36.8538415378
002396.SZ,201510,20150930,0.2619,6.29,9.5353033691,5.8818563003,0,0,31.3683989667
002396.SZ,201508,20150630,0.0411,1.01,2.9661897585,1.0728547972,0,0,27.3500685855
002396.SZ,201504,20150331,-0.0197,-0.49,-2.8897492092,-0.3872564303,0,0,31.3400882818
002396.SZ,201504,20141231,0.4591,11.64,10.2072814595,9.8665228247,0,0,35.4294978675
002396.SZ,201410,20140930,0.2593,6.57,9.4468938658,6.2633584393,0,0,26.7571617979
002396.SZ,201408,20140630,0.1002,2.59,5.3603540077,2.0813609688,0,0,26.7536758908
002396.SZ,201404,20140331,0.0271,0.47,3.1246460439,0.4739648801,0,0,25.7741397758
002396.SZ,201403,20131231,0.6813,12.37,11.9759490283,11.6957756326,0,0,33.6169613515
002396.SZ,201310,20130930,0.3504,6.41,10.3406970687,6.6456489763,0,0,28.1988577247
002396.SZ,201308,20130630,0.1287,2.4,6.3592147004,2.3666519178,0,0,24.7913356177
002396.SZ,201304,20130331,0.0197,0.37,1.7040672243,0.2408674348,0,0,20.7282539249
002396.SZ,201303,20121231,0.6373,12.56,11.6981094629,11.0626766236,0,0,30.0094715584
002396.SZ,201210,20120930,0.4327,8.45,11.9224220223,7.7423785138,0,0,31.6208044764
002396.SZ,201207,20120630,0.2025,4.05,9.4115299101,3.7467606057,0,0,27.1643447343
002396.SZ,201204,20120331,0.0197,0.4,3.3094580239,0.5438108459,0,0,22.8335555988
002396.SZ,201203,20111231,0.5089,10.89,10.1108564428,10.1410604943,0,0,31.3861447331
002396.SZ,201110,20110930,0.2947,6.42,8.6877937005,5.9632590663,0,0,29.471214312
002396.SZ,201107,20110630,0.1385,3.07,6.3562887166,2.7055757521,0,0,26.6583579038
002396.SZ,201104,20110331,-0.0384,-0.87,-5.1276165282,-0.7967180498,0,0,24.5814568739
002396.SZ,201104,20101231,0.4514,11.56,9.7365756559,10.4927467568,0,0,30.5685917036
002396.SZ,201010,20100930,0.2526,11.08,10.1764469539,7.2845105088,0,0,23.0341129515
002396.SZ,201008,20100630,0.1374,10.67,8.4962536268,3.7530302584,0,0,24.3684991792
002396.SZ,201104,20100331,0.1134,3.43,4.8219661533,1.4414027751,0,0,55.0652020513
002396.SZ,201104,20091231,0.8079,28.36,9.451774761,14.4361673162,0,0,54.3479282684
002396.SZ,201010,20090930,0.516,,9.2578149577,,0,0,
002396.SZ,201008,20090630,0.2522,9.81,6.837529357,,0,0,
002396.SZ,201006,20090331,-0.0233,,-1.4148179003,,0,0,
002396.SZ,201004,20081231,0.5259,24.1,7.9947553858,10.1771207842,0,0,59.0748718282
002396.SZ,201004,20071231,0.4607,27.28,7.1117999935,9.9697027885,0,0,67.9301938582
002396.SZ,200806,20061231,0.3079,,6.646331979,9.6506111365,0,0,67.1488720636
002396.SZ,200806,20051231,0.2208,,7.4880034306,18.4100785087,0,0,61.870554828
