fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601328.SH,20251219,20251225,1.563,0,0,0.021236413043
601328.SH,20250414,20250418,1.97,0,0,0.025584415584
601328.SH,20250116,20250124,1.82,0,0,0.024594594595
601328.SH,20240704,20240710,3.75,0,0,0.048449612403
601328.SH,20230706,20230712,3.73,0,0,0.064310344828
601328.SH,20220706,20220712,3.55,0,0,0.071142284569
601328.SH,20210707,20210713,3.17,0,0,0.065767634855
601328.SH,20200708,20200714,3.15,0,0,0.057904411765
601328.SH,20190702,20190709,3.0,0,0,0.049019607843
601328.SH,20180710,20180716,2.856,0,0,0.047520798669
601328.SH,20170630,20170707,2.715,0,0,0.043861066236
601328.SH,20160706,20160713,2.7,0,0,0.045918367347
601328.SH,20150527,20150603,2.7,0,0,0.036193029491
601328.SH,20140704,20140711,2.6,0,0,0.066666666667
601328.SH,20130704,20130711,2.4,0,0,0.058679706601
601328.SH,20120524,20120531,1.0,0,0,0.020964360587
601328.SH,20110712,20110719,0.2,1,0,0.003577817531
601328.SH,20100907,20100913,1.0,0,0,0.016863406408
601328.SH,20100429,20100506,1.0,0,0,0.014184397163
601328.SH,20090915,20090921,1.0,0,0,0.011363636364
601328.SH,20090520,20090527,1.0,0,0,0.014684287812
601328.SH,20080919,20080925,1.0,0,0,0.017094017094
601328.SH,20080616,20080620,1.5,0,0,0.01968503937
