fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000701.SZ,20190629,20190705,0.13,0,0,0.002073365231
000701.SZ,20180623,20180629,0.31,0,0,0.004572271386
000701.SZ,20170629,20170707,0.62,0,0,0.004592592593
000701.SZ,20160616,20160624,0.55,0,0,0.00319210679
000701.SZ,20150620,20150626,1.0,0,0,0.003541076487
000701.SZ,20140613,20140620,1.4,0,0,0.012844036697
000701.SZ,20130608,20130620,0.7,0,0,0.008244994111
000701.SZ,20120613,20120620,0.6,0,0,0.006362672322
000701.SZ,20110615,20110622,1.5,0,0,0.0146484375
000701.SZ,20080704,20080714,1.0,0,0,0.013831258645
000701.SZ,20050714,20050722,2.0,0,0,0.038535645472
000701.SZ,19980627,19980706,3.5,0,0,0.027279812938
