fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002217.SZ,20200708,20200715,0.35,0,0,0.00564516129
002217.SZ,20190705,20190712,0.44,0,0,0.008365019011
002217.SZ,20180714,20180723,0.38,0,0,0.004853128991
002217.SZ,20170519,20170526,0.84,10,10,0.004444444444
002217.SZ,20160701,20160708,0.16,0,0,0.001063829787
002217.SZ,20150611,20150617,0.14,0,0,0.00054666146
002217.SZ,20120510,20120516,1.0,5,5,0.011325028313
002217.SZ,20110615,20110621,0.6,0,0,0.005917159763
002217.SZ,20100601,20100608,0.6,0,0,0.00625
002217.SZ,20090423,20090430,1.5,5,5,0.009715025907
002217.SZ,20080505,20080512,0.23,2,0,0.001021314387
002217.SZ,20200421,,0.35,0,0,0.014522821577
