fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
600900.SH,20260205,20260212,2.1,0,0,0.007930513595
600900.SH,20250711,20250718,7.33,0,0,0.024303713528
600900.SH,20250116,20250124,2.1,0,0,0.007368421053
600900.SH,20240711,20240719,8.2,0,0,0.026147959184
600900.SH,20230717,20230721,8.533,0,0,0.03809375
600900.SH,20220713,20220721,8.153,0,0,0.032690457097
600900.SH,20210709,20210716,7.0,0,0,0.034516765286
600900.SH,20200713,20200717,6.8,0,0,0.035546262415
600900.SH,20190711,20190718,6.8,0,0,0.037589828635
600900.SH,20180615,20180622,6.8,0,0,0.038526912181
600900.SH,20170710,20170714,6.5,0,0,0.042735042735
600900.SH,20160713,20160719,4.0,0,0,0.03046458492
600900.SH,20150620,20150630,3.791,0,0,0.025736591989
600900.SH,20140704,20140711,2.8042,0,0,0.044652866242
600900.SH,20130625,20130701,3.3157,0,0,0.047914739884
600900.SH,20120626,20120702,2.5462,0,0,0.037444117647
600900.SH,20110617,20110623,2.5579,0,0,0.034473045822
600900.SH,20100714,20100720,3.7027,5,5,0.029550678372
600900.SH,20090803,20090807,2.1585,0,0,0.013315854411
600900.SH,20080716,20080722,2.9682,0,0,0.020260750853
600900.SH,20070605,20070611,2.3532,0,0,0.01764017991
600900.SH,20060601,20060607,1.89,0,0,0.027431059507
600900.SH,20050518,20050524,2.1,0,0,0.027237354086
600900.SH,20040526,20040601,0.9,0,0,0.010055865922
