fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000777.SZ,20251107,20251113,0.21,0,0,0.00087427144
000777.SZ,20250701,20250708,1.74,0,0,0.008011049724
000777.SZ,20241120,20241126,0.2,0,0,0.001166861144
000777.SZ,20240704,20240711,1.87,0,0,0.012914364641
000777.SZ,20230718,20230725,1.21,0,0,0.008088235294
000777.SZ,20220714,20220720,0.94,0,0,0.008385370205
000777.SZ,20210717,20210723,0.82,0,0,0.007026563839
000777.SZ,20200704,20200710,1.07,0,0,0.007931801334
000777.SZ,20190615,20190621,0.9,0,0,0.006392045455
000777.SZ,20180622,20180629,0.4,0,0,0.004395604396
000777.SZ,20170615,20170621,0.8,0,0,0.003892944039
000777.SZ,20160601,20160608,0.6,0,0,0.00267141585
000777.SZ,20150618,20150626,0.5,0,0,0.001333333333
000777.SZ,20140612,20140619,1.0,8,5,0.004945598417
000777.SZ,20130424,20130507,1.2,0,0,0.006872852234
000777.SZ,20120529,20120605,1.2,0,0,0.005183585313
000777.SZ,20110518,20110526,1.2,0,0,0.004398826979
000777.SZ,20100413,20100420,1.0,0,0,0.004566210046
000777.SZ,20090603,20090609,0.6,0,0,0.003430531732
000777.SZ,20080529,20080606,1.0,2,0,0.004897159647
000777.SZ,20060707,20060717,0.5,0,0,0.006053268765
000777.SZ,20030626,20030702,0.8,0,0,0.012139605463
000777.SZ,20020522,20020528,0.4,0,0,0.004419889503
000777.SZ,20000916,20000921,1.25,4,4,0.00697934115
000777.SZ,19980916,19980922,0.0,6,4,0.0
