fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002097.SZ,20250709,20250716,0.2,0,0,0.002525252525
002097.SZ,20240710,20240717,0.5,0,0,0.008488964346
002097.SZ,20210603,20210611,1.011717,0,0,0.01204425
002097.SZ,20200507,20200513,1.0,0,0,0.015408320493
002097.SZ,20190521,20190528,1.0,0,0,0.015576323988
002097.SZ,20180609,20180615,0.5,0,0,0.007610350076
002097.SZ,20170624,20170703,1.0,0,0,0.011248593926
002097.SZ,20150702,20150708,0.3,5,5,0.001515151515
002097.SZ,20140506,20140513,0.3,0,0,0.003875968992
002097.SZ,20130709,20130716,0.3,0,0,0.004918032787
002097.SZ,20120521,20120525,0.409721,0,0,0.004889272076
002097.SZ,20110705,20110712,0.3,0,0,0.00207325501
002097.SZ,20100703,20100712,1.0,5,3,0.004967709886
002097.SZ,20070815,20070822,0.3,10,8,0.000277264325
