fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002449.SZ,20250609,20250613,0.5,0,0,0.005045408678
002449.SZ,20240606,20240614,0.6,0,0,0.008321775312
002449.SZ,20230609,20230615,0.6,0,0,0.006681514477
002449.SZ,20220517,20220524,0.5,0,0,0.005903187721
002449.SZ,20210615,20210622,0.6,0,0,0.006054490414
002449.SZ,20200608,20200612,3.0,0,0,0.025795356836
002449.SZ,20190509,20190515,3.0,0,0,0.02132196162
002449.SZ,20180505,20180511,3.2,3,3,0.0184544406
002449.SZ,20170509,20170516,2.0,0,0,0.012594458438
002449.SZ,20160509,20160513,1.8,0,0,0.015845070423
002449.SZ,20150423,20150429,1.5,0,0,0.009874917709
002449.SZ,20140417,20140424,1.0,0,0,0.00956937799
002449.SZ,20130509,20130516,1.0,0,0,0.012987012987
002449.SZ,20120515,20120521,2.5,10,10,0.014392630973
002449.SZ,20110411,20110418,2.5,0,0,0.00744047619
