fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
002523.SZ,20250625,20250703,0.15,0,0,0.00406504065
002523.SZ,20240620,20240626,0.15,0,0,0.006944444444
002523.SZ,20230621,20230629,0.15,0,0,0.005226480836
002523.SZ,20220610,20220616,0.2,0,0,0.007633587786
002523.SZ,20210701,20210709,0.2,0,0,0.008968609865
002523.SZ,20200522,20200529,0.3,0,0,0.012295081967
002523.SZ,20190619,20190626,0.3,0,0,0.008426966292
002523.SZ,20180503,20180511,0.5,4,4,0.008665511265
002523.SZ,20170504,20170511,0.2,2,2,0.003081664099
002523.SZ,20160505,20160511,0.5,5,5,0.006234413965
002523.SZ,20150414,20150420,0.5,3,3,0.004612546125
002523.SZ,20140516,20140523,0.5,0,0,0.009259259259
002523.SZ,20130507,20130513,0.5,3,3,0.008278145695
002523.SZ,20120515,20120521,1.0,6,6,0.009451795841
002523.SZ,20110325,20110331,2.0,0,0,0.009765625
