fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
601969.SH,202603,20251231,0.22,6.26,9.1614162291,2.9550953435,0,0,46.896088239
601969.SH,202510,20250930,0.16,4.44,8.8960344453,2.2054971535,0,0,45.9135449144
601969.SH,202508,20250630,0.14,3.97,11.3486048916,1.9935857174,0,0,47.0492843401
601969.SH,202504,20250331,0.08,2.28,13.10435645,1.1593747836,0,0,44.5168253783
601969.SH,202503,20241231,0.36,10.44,15.9675156721,5.1930505442,0,0,40.5128609368
601969.SH,202410,20240930,0.28,8.16,17.0210652184,4.3245083371,0,0,41.5253599625
601969.SH,202408,20240630,0.2,5.99,18.3182625186,3.2586742555,0,0,39.9684062983
601969.SH,202404,20240331,0.12,3.67,22.2685077856,2.0228266598,0,0,39.0116571604
601969.SH,202403,20231231,0.31,9.6,13.3718755365,5.1794096595,0,0,39.0327583137
601969.SH,202310,20230930,0.24,7.42,12.9761417565,4.0901695742,0,0,42.2105775668
601969.SH,202308,20230630,0.15,4.7,12.601452166,2.6015757767,0,0,42.5562681691
601969.SH,202304,20230331,0.08,2.54,13.2067301518,1.3944114817,0,0,42.8651879757
601969.SH,202303,20221231,0.3,10.32,14.4787975832,6.1223633665,0,0,38.2723576487
601969.SH,202210,20220930,0.3,10.03,18.8847812294,6.2987054834,0,0,37.2529312386
601969.SH,202208,20220630,0.22,7.48,19.2130887019,4.6587104137,0,0,38.5078935418
601969.SH,202204,20220331,0.1,3.4,22.3625644774,2.2355074685,0,0,39.7107847595
601969.SH,202203,20211231,0.44,18.73,23.3441225405,9.9042958304,0,0,39.4122713191
601969.SH,202110,20210930,0.5,21.43,33.7170893937,10.9428288269,0,0,39.2718668084
601969.SH,202108,20210630,0.3,13.52,30.7089200419,6.9117574894,0,0,42.5346262153
601969.SH,202104,20210331,0.1,4.81,26.3527819775,2.3343586912,0,0,41.2174422112
601969.SH,202103,20201231,0.07,3.62,4.1069509019,1.3234202733,0,0,40.5893375862
601969.SH,202010,20200930,0.03,1.62,2.7686668952,0.6430489477,0,0,40.4206670187
601969.SH,202008,20200630,0.01,0.48,1.2233107967,0.1812087749,0,0,39.517552779
601969.SH,202004,20200331,0.002,0.12,1.1415764351,0.1044356925,0,0,39.6601684561
601969.SH,202003,20191231,0.07,2.37,4.8931486611,1.9636365796,0,0,40.9977204888
601969.SH,201910,20190930,0.06,2.41,4.64011343,1.5283813406,0,0,40.986566962
601969.SH,201908,20190630,0.02,0.99,2.5091793352,0.6102580498,0,0,42.9012356502
601969.SH,201904,20190331,0.023,0.85,6.2034010108,0.689478601,0,0,36.943700647
601969.SH,201903,20181231,-0.32,-11.38,-20.1950516535,-5.7516266567,0,0,34.5289765546
601969.SH,201810,20180930,-0.21,-6.92,-14.2301195422,-3.6579763186,0,0,40.1087658741
601969.SH,201808,20180630,-0.11,-3.93,-1.7000069347,-0.2961437204,0,0,39.5010086398
601969.SH,201804,20180331,-0.056,-2.24,-21.8496012601,-1.4129472529,0,0,37.8120112045
601969.SH,201803,20171231,0.02,2.95,2.0551045894,0.8007880442,0,0,36.2159645478
601969.SH,201710,20170930,0.02,0.67,2.5382812521,0.6287327226,0,0,36.7697405396
601969.SH,201708,20170630,0.02,0.648,3.383329998,0.5386585188,0,0,36.2361804409
601969.SH,201704,20170331,0.026,1.07,10.5133239119,0.7398340424,0,0,33.6512912272
601969.SH,201703,20161231,-0.15,-6.88,-31.3741529597,-4.683231163,0,0,36.8563711392
601969.SH,201610,20160930,-0.072,-3.21,-22.060285218,-2.2242152634,0,0,34.7343456029
601969.SH,201608,20160630,-0.055,-2.427,-28.8991324715,-1.802350988,0,0,26.188013867
601969.SH,201604,20160331,-0.031,-1.36,-46.6408674895,-1.0252493649,0,0,24.4536014952
601969.SH,201603,20151231,0.01,0.23,0.9700734626,0.1713958356,0,0,25.289394065
601969.SH,201510,20150930,-0.014,-0.61,-3.8376569761,-0.4543066301,0,0,25.1890819289
601969.SH,201508,20150630,0.003,0.13,1.0942684425,0.099695986,0,0,21.3867449477
601969.SH,201504,20150331,0.028,1.14,15.7606802258,0.8621502926,0,0,23.6978913188
601969.SH,201503,20141231,0.25,13.05,23.9845788036,7.7625926683,0,0,24.7564704509
601969.SH,201412,20140930,0.19,10.82,23.8290234637,6.9814618664,0,0,36.687698337
601969.SH,201411,20140630,0.171,9.47,30.2373858876,6.3481530717,0,0,36.3065677311
601969.SH,201504,20140331,0.104,5.07,35.1237685814,,0,0,
601969.SH,201411,20131231,0.6,33.76,34.3687601986,21.0755911578,0,0,30.0567152896
601969.SH,201411,20130930,0.47,,35.0909216648,,0,0,
601969.SH,201411,20121231,0.46,27.39,31.9343212245,16.369809739,0,0,35.966160056
601969.SH,201411,20111231,0.74,42.1,43.6120425271,28.1671478934,0,0,28.9345728727
601969.SH,201204,20101231,0.62,41.86,41.8137571833,27.8402602552,0,0,37.9114853173
601969.SH,201204,20091231,,21.16,26.9258026227,24.8147302563,0,0,40.3984216972
