fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
000900.SZ,20250521,20250529,1.5,0,0,0.035971223022
000900.SZ,20240604,20240613,1.5,0,0,0.039267015707
000900.SZ,20230621,20230629,1.0,0,0,0.024509803922
000900.SZ,20220616,20220623,1.6,0,0,0.036866359447
000900.SZ,20210619,20210625,1.6,0,0,0.037825059102
000900.SZ,20200703,20200709,1.6,0,0,0.038834951456
000900.SZ,20190605,20190612,1.5,0,0,0.031185031185
000900.SZ,20180607,20180613,1.0,0,0,0.022222222222
000900.SZ,20170630,20170706,0.5,5,5,0.005405405405
000900.SZ,20160601,20160608,0.4,0,0,0.005917159763
000900.SZ,20150701,20150709,0.5,0,0,0.006553079948
000900.SZ,20140605,20140612,1.0,3,3,0.01579778831
000900.SZ,20130704,20130711,1.5,3,3,0.018610421836
000900.SZ,20121207,20121213,3.0,0,0,0.03488372093
000900.SZ,20120629,20120706,0.0,5,5,0.0
000900.SZ,20110616,20110623,2.0,0,0,0.012610340479
000900.SZ,20100602,20100610,3.8,0,0,0.019947506562
000900.SZ,20090617,20090625,7.76,0,0,0.039132627332
000900.SZ,20080521,20080528,8.0,0,0,0.03432003432
000900.SZ,20070628,20070705,3.8,0,0,0.02192729371
000900.SZ,20050624,20050630,4.0,0,0,0.036264732548
000900.SZ,20040609,20040616,1.0,0,0,0.01404494382
000900.SZ,20030514,20030520,1.0,0,0,0.01329787234
000900.SZ,20020422,20020426,1.6,0,0,0.0163599182
000900.SZ,20010511,20010518,1.5,0,0,0.011904761905
000900.SZ,19990514,19990520,0.0,5,3,0.0
000900.SZ,20060421,,0.8,0,0,0.018957345972
