fs_code,ann_date,report_date,eps,roe,gross_margin,netprofit_margin,current_ratio,quick_ratio,debt_to_assets
002674.SZ,202510,20250930,0.1341,4.61,4.1046420987,1.785662579,0,0,42.9624405577
002674.SZ,202508,20250630,0.1059,1.29,4.7568342353,1.395779082,0,0,41.6065561006
002674.SZ,202504,20250331,0.0642,0.78,5.6083989581,0.7729819671,0,0,40.8805726699
002674.SZ,202504,20241231,0.4846,5.96,7.0076491423,4.8090176758,0,0,40.2364306485
002674.SZ,202410,20240930,0.376,4.61,7.7025119946,3.6763460283,0,0,39.9244206266
002674.SZ,202408,20240630,0.1958,2.38,6.3707573251,1.9157786274,0,0,40.9581949488
002674.SZ,202404,20240331,0.1186,1.43,7.4609572938,1.0787474725,0,0,35.9093482179
002674.SZ,202404,20231231,0.6383,7.9,8.5739778621,5.8602500988,0,0,36.4460657215
002674.SZ,202310,20230930,0.5947,7.31,10.5866571137,5.2716497528,0,0,35.657544392
002674.SZ,202308,20230630,0.3181,3.91,8.8922799488,2.6932837254,0,0,39.8431149349
002674.SZ,202304,20230331,0.0972,1.2,7.0278415363,0.8452088424,0,0,35.8181804932
002674.SZ,202304,20221231,0.5159,6.5,8.4285736059,4.7231636523,0,0,34.5549681995
002674.SZ,202210,20220930,0.4514,5.67,10.0514208881,3.9811358478,0,0,35.0027559456
002674.SZ,202208,20220630,0.1761,2.23,7.244129575,1.5832815686,0,0,32.330352662
002674.SZ,202204,20220331,0.0133,0.17,1.5608889269,0.1230808363,0,0,28.7263940174
002674.SZ,202204,20211231,0.6212,5.28,10.4826767994,5.6585517504,0,0,29.6566353709
002674.SZ,202110,20210930,0.6076,8.03,14.33076304,5.6167051251,0,0,27.9085259765
002674.SZ,202108,20210630,0.3969,5.32,14.3923185472,3.678337085,0,0,29.7350033911
002674.SZ,202104,20210331,0.0685,0.93,7.240824246,0.6556089799,0,0,27.6882859793
002674.SZ,202104,20201231,0.391,5.28,7.8950123698,3.8025166157,0,0,30.639953263
002674.SZ,202010,20200930,0.1538,1.93,5.3141930814,1.5146313042,0,0,30.8751442788
002674.SZ,202008,20200630,0.007,0.09,0.4665474001,0.0697820132,0,0,25.3193488626
002674.SZ,202004,20200331,-0.0168,-0.22,-3.9283729847,-0.1762398476,0,0,20.7884207014
002674.SZ,202004,20191231,0.3907,5.14,7.4227642501,3.9667630631,0,0,22.4946982427
002674.SZ,201910,20190930,0.3117,4.16,8.5858797621,3.2785768313,0,0,19.5714519144
002674.SZ,201907,20190630,0.2295,3.03,9.9013157623,2.4056621473,0,0,21.0999180648
002674.SZ,201904,20190331,0.0729,0.95,7.0123461273,0.7499229065,0,0,19.656990393
002674.SZ,201903,20181231,0.3831,4.98,6.4058217012,4.1244435974,0,0,21.8842064241
