fs_code,ann_date,divident_date,cash_div,stock_div,stock_ratio,bonus_ratio
601598.SH,20251010,20251020,1.45,0,0,0.023162939297
601598.SH,20250711,20250721,1.45,0,0,0.027052238806
601598.SH,20241009,20241015,1.45,0,0,0.025846702317
601598.SH,20240712,20240722,1.45,0,0,0.028543307087
601598.SH,20231011,20231019,1.45,0,0,0.030208333333
601598.SH,20230620,20230628,1.0,0,0,0.021978021978
601598.SH,20221111,20221118,1.0,0,0,0.026178010471
601598.SH,20220708,20220715,1.8,0,0,0.047120418848
601598.SH,20210722,20210728,1.2,0,0,0.02510460251
601598.SH,20200709,20200716,1.2,0,0,0.032432432432
601598.SH,20190712,20190719,1.3,0,0,0.027253668763
