code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
002821.SZ,2025-03-26,77.99,78.73,77.51,77.55,21436.0,167071735.2,1.0,1.56,sz,none,eastmoney,2026-03-26 17:18:46.207066,2026-03-26 17:18:46.207068
002821.SZ,2025-03-27,77.55,80.58,76.72,80.34,39011.0,309084994.48,1.0,4.98,sz,none,eastmoney,2026-03-26 17:18:46.207104,2026-03-26 17:18:46.207104
002821.SZ,2025-03-28,79.89,82.76,79.66,79.66,36442.0,296213579.0,1.0,3.86,sz,none,eastmoney,2026-03-26 17:18:46.207117,2026-03-26 17:18:46.207117
002821.SZ,2025-03-31,79.5,81.87,77.8,78.75,39449.0,313094870.44,1.0,5.11,sz,none,eastmoney,2026-03-26 17:18:46.207127,2026-03-26 17:18:46.207128
002821.SZ,2025-04-01,79.33,83.13,79.11,81.05,54517.0,444482345.64,1.0,5.1,sz,none,eastmoney,2026-03-26 17:18:46.207137,2026-03-26 17:18:46.207137
002821.SZ,2025-04-02,80.7,81.9,79.31,79.42,44152.0,356459052.0,1.0,3.2,sz,none,eastmoney,2026-03-26 17:18:46.207146,2026-03-26 17:18:46.207146
002821.SZ,2025-04-03,78.67,81.47,77.54,77.72,46118.0,365142418.24,1.0,4.95,sz,none,eastmoney,2026-03-26 17:18:46.207155,2026-03-26 17:18:46.207155
002821.SZ,2025-04-07,73.3,73.3,69.95,69.95,38392.0,271788025.69,1.0,4.31,sz,none,eastmoney,2026-03-26 17:18:46.207164,2026-03-26 17:18:46.207164
002821.SZ,2025-04-08,67.5,69.32,63.05,64.07,104390.0,677455237.55,1.0,8.96,sz,none,eastmoney,2026-03-26 17:18:46.207173,2026-03-26 17:18:46.207173
002821.SZ,2025-04-09,62.19,64.44,59.9,62.82,91086.0,567698836.73,1.0,7.09,sz,none,eastmoney,2026-03-26 17:18:46.207181,2026-03-26 17:18:46.207182
002821.SZ,2025-04-10,65.73,66.0,64.18,64.69,67489.0,439096280.54,1.0,2.9,sz,none,eastmoney,2026-03-26 17:18:46.207190,2026-03-26 17:18:46.207190
002821.SZ,2025-04-11,63.04,65.91,63.01,65.1,45672.0,295296957.46,1.0,4.48,sz,none,eastmoney,2026-03-26 17:18:46.207198,2026-03-26 17:18:46.207198
002821.SZ,2025-04-14,65.9,66.59,65.07,65.18,40879.0,268519054.2,1.0,2.33,sz,none,eastmoney,2026-03-26 17:18:46.207207,2026-03-26 17:18:46.207207
002821.SZ,2025-04-15,65.15,65.4,63.53,63.9,37126.0,238080131.2,1.0,2.87,sz,none,eastmoney,2026-03-26 17:18:46.207215,2026-03-26 17:18:46.207215
002821.SZ,2025-04-16,63.85,63.85,61.53,62.37,41509.0,258586013.54,1.0,3.63,sz,none,eastmoney,2026-03-26 17:18:46.207224,2026-03-26 17:18:46.207224
002821.SZ,2025-04-17,61.9,62.9,61.67,61.89,26639.0,165953356.95,1.0,1.97,sz,none,eastmoney,2026-03-26 17:18:46.207232,2026-03-26 17:18:46.207233
002821.SZ,2025-04-18,63.0,65.51,63.0,65.5,74927.0,486318824.86,1.0,4.06,sz,none,eastmoney,2026-03-26 17:18:46.207241,2026-03-26 17:18:46.207241
002821.SZ,2025-04-21,64.46,65.45,63.71,64.6,51049.0,329213412.39,1.0,2.66,sz,none,eastmoney,2026-03-26 17:18:46.207249,2026-03-26 17:18:46.207249
002821.SZ,2025-04-22,64.59,65.63,64.14,65.07,46524.0,302558149.02,1.0,2.31,sz,none,eastmoney,2026-03-26 17:18:46.207258,2026-03-26 17:18:46.207258
002821.SZ,2025-04-23,65.5,67.18,65.44,67.06,53386.0,355317845.7,1.0,2.67,sz,none,eastmoney,2026-03-26 17:18:46.207266,2026-03-26 17:18:46.207266
002821.SZ,2025-04-24,69.88,73.77,69.18,73.77,86063.0,624139511.59,1.0,6.84,sz,none,eastmoney,2026-03-26 17:18:46.207275,2026-03-26 17:18:46.207275
002821.SZ,2025-04-25,73.78,76.13,73.01,74.47,111204.0,833041374.26,1.0,4.23,sz,none,eastmoney,2026-03-26 17:18:46.207283,2026-03-26 17:18:46.207284
002821.SZ,2025-04-28,73.4,78.15,72.06,77.33,92328.0,696423101.44,1.0,8.18,sz,none,eastmoney,2026-03-26 17:18:46.207292,2026-03-26 17:18:46.207292
002821.SZ,2025-04-29,76.33,83.49,76.32,81.9,102898.0,836384025.14,1.0,9.27,sz,none,eastmoney,2026-03-26 17:18:46.207300,2026-03-26 17:18:46.207301
002821.SZ,2025-04-30,81.92,82.39,80.38,82.0,51173.0,417305304.11,1.0,2.45,sz,none,eastmoney,2026-03-26 17:18:46.207309,2026-03-26 17:18:46.207309
002821.SZ,2025-05-06,82.25,83.5,80.21,83.02,53040.0,435633707.35,1.0,4.01,sz,none,eastmoney,2026-03-26 17:18:46.207317,2026-03-26 17:18:46.207317
002821.SZ,2025-05-07,82.77,83.23,80.78,81.8,40230.0,327682802.86,1.0,2.95,sz,none,eastmoney,2026-03-26 17:18:46.207325,2026-03-26 17:18:46.207325
002821.SZ,2025-05-08,81.26,81.98,80.0,80.4,38372.0,309006697.4,1.0,2.42,sz,none,eastmoney,2026-03-26 17:18:46.207334,2026-03-26 17:18:46.207334
002821.SZ,2025-05-09,80.01,82.57,80.01,81.32,32201.0,262335393.23,1.0,3.18,sz,none,eastmoney,2026-03-26 17:18:46.207342,2026-03-26 17:18:46.207342
002821.SZ,2025-05-12,80.0,82.35,79.04,81.02,41451.0,335434805.0,1.0,4.07,sz,none,eastmoney,2026-03-26 17:18:46.207350,2026-03-26 17:18:46.207350
002821.SZ,2025-05-13,81.39,82.0,80.4,80.91,26171.0,212185157.07,1.0,1.97,sz,none,eastmoney,2026-03-26 17:18:46.207358,2026-03-26 17:18:46.207359
002821.SZ,2025-05-14,80.09,80.85,79.07,80.7,27944.0,223557220.87,1.0,2.2,sz,none,eastmoney,2026-03-26 17:18:46.207367,2026-03-26 17:18:46.207367
002821.SZ,2025-05-15,80.32,84.37,80.3,83.05,60504.0,502259243.58,1.0,5.04,sz,none,eastmoney,2026-03-26 17:18:46.207375,2026-03-26 17:18:46.207375
002821.SZ,2025-05-16,82.09,83.43,80.88,80.94,38845.0,317900251.34,1.0,3.07,sz,none,eastmoney,2026-03-26 17:18:46.207383,2026-03-26 17:18:46.207383
002821.SZ,2025-05-19,80.62,81.26,79.98,80.67,23387.0,188179117.12,1.0,1.58,sz,none,eastmoney,2026-03-26 17:18:46.207391,2026-03-26 17:18:46.207391
002821.SZ,2025-05-20,80.67,83.0,80.48,81.78,35046.0,287523037.62,1.0,3.12,sz,none,eastmoney,2026-03-26 17:18:46.207399,2026-03-26 17:18:46.207400
002821.SZ,2025-05-21,81.05,86.88,81.0,86.15,73980.0,629736613.11,1.0,7.19,sz,none,eastmoney,2026-03-26 17:18:46.207408,2026-03-26 17:18:46.207408
002821.SZ,2025-05-22,85.33,86.25,84.08,86.0,46777.0,399995968.98,1.0,2.52,sz,none,eastmoney,2026-03-26 17:18:46.207416,2026-03-26 17:18:46.207416
002821.SZ,2025-05-23,86.2,88.34,86.0,86.45,84799.0,740112640.25,1.0,2.72,sz,none,eastmoney,2026-03-26 17:18:46.207424,2026-03-26 17:18:46.207424
002821.SZ,2025-05-26,86.0,86.64,84.11,85.21,41796.0,355954499.1,1.0,2.93,sz,none,eastmoney,2026-03-26 17:18:46.207432,2026-03-26 17:18:46.207432
002821.SZ,2025-05-27,85.2,89.05,84.69,89.0,62724.0,551243759.54,1.0,5.12,sz,none,eastmoney,2026-03-26 17:18:46.207440,2026-03-26 17:18:46.207440
002821.SZ,2025-05-28,88.0,88.38,87.03,88.1,41872.0,366898892.98,1.0,1.52,sz,none,eastmoney,2026-03-26 17:18:46.207449,2026-03-26 17:18:46.207449
002821.SZ,2025-05-29,87.77,93.95,86.66,93.1,78171.0,721392207.6,1.0,8.27,sz,none,eastmoney,2026-03-26 17:18:46.207457,2026-03-26 17:18:46.207457
002821.SZ,2025-05-30,92.5,96.3,92.21,94.23,72989.0,689293231.34,1.0,4.39,sz,none,eastmoney,2026-03-26 17:18:46.207466,2026-03-26 17:18:46.207466
002821.SZ,2025-06-03,93.02,95.41,92.67,94.0,52236.0,491481744.51,1.0,2.91,sz,none,eastmoney,2026-03-26 17:18:46.207474,2026-03-26 17:18:46.207474
002821.SZ,2025-06-04,93.35,96.0,92.6,94.95,41220.0,389618078.4,1.0,3.62,sz,none,eastmoney,2026-03-26 17:18:46.207482,2026-03-26 17:18:46.207482
002821.SZ,2025-06-05,94.8,94.9,90.38,91.5,74609.0,685155364.38,1.0,4.76,sz,none,eastmoney,2026-03-26 17:18:46.207491,2026-03-26 17:18:46.207491
002821.SZ,2025-06-06,91.12,92.18,90.04,90.63,33802.0,307028216.28,1.0,2.34,sz,none,eastmoney,2026-03-26 17:18:46.207499,2026-03-26 17:18:46.207499
002821.SZ,2025-06-09,91.02,94.76,90.43,93.42,60954.0,569559180.26,1.0,4.78,sz,none,eastmoney,2026-03-26 17:18:46.207507,2026-03-26 17:18:46.207507
002821.SZ,2025-06-10,93.43,97.28,93.42,94.42,60463.0,577207112.2,1.0,4.13,sz,none,eastmoney,2026-03-26 17:18:46.207517,2026-03-26 17:18:46.207517
002821.SZ,2025-06-11,94.28,95.0,92.0,92.2,54259.0,506503645.27,1.0,3.18,sz,none,eastmoney,2026-03-26 17:18:46.207529,2026-03-26 17:18:46.207529
002821.SZ,2025-06-12,92.0,95.01,91.74,94.38,57162.0,535530834.52,1.0,3.55,sz,none,eastmoney,2026-03-26 17:18:46.207540,2026-03-26 17:18:46.207540
002821.SZ,2025-06-13,94.2,96.75,90.9,91.49,83027.0,769069634.93,1.0,6.2,sz,none,eastmoney,2026-03-26 17:18:46.207568,2026-03-26 17:18:46.207568
002821.SZ,2025-06-16,90.97,94.15,90.66,91.9,51378.0,474725002.6,1.0,3.81,sz,none,eastmoney,2026-03-26 17:18:46.207580,2026-03-26 17:18:46.207580
002821.SZ,2025-06-17,92.33,92.88,85.99,86.4,90509.0,800212272.1,1.0,7.5,sz,none,eastmoney,2026-03-26 17:18:46.207591,2026-03-26 17:18:46.207591
002821.SZ,2025-06-18,86.0,86.6,84.8,85.13,52317.0,446436077.98,1.0,2.08,sz,none,eastmoney,2026-03-26 17:18:46.207604,2026-03-26 17:18:46.207604
002821.SZ,2025-06-19,85.2,85.7,82.18,82.65,57324.0,477857556.87,1.0,4.13,sz,none,eastmoney,2026-03-26 17:18:46.207616,2026-03-26 17:18:46.207616
002821.SZ,2025-06-20,82.66,83.99,82.2,82.8,40922.0,339837799.8,1.0,2.17,sz,none,eastmoney,2026-03-26 17:18:46.207628,2026-03-26 17:18:46.207629
002821.SZ,2025-06-23,82.35,84.84,81.91,84.56,49301.0,411994030.8,1.0,3.54,sz,none,eastmoney,2026-03-26 17:18:46.207644,2026-03-26 17:18:46.207644
002821.SZ,2025-06-24,84.79,85.95,84.22,85.27,46899.0,399634526.92,1.0,2.05,sz,none,eastmoney,2026-03-26 17:18:46.207835,2026-03-26 17:18:46.207835
002821.SZ,2025-06-25,85.27,85.8,84.5,85.64,34194.0,291470489.2,1.0,1.52,sz,none,eastmoney,2026-03-26 17:18:46.207861,2026-03-26 17:18:46.207862
002821.SZ,2025-06-26,84.98,84.98,82.27,82.65,32364.0,268845977.4,1.0,3.16,sz,none,eastmoney,2026-03-26 17:18:46.207871,2026-03-26 17:18:46.207872
002821.SZ,2025-06-27,82.65,84.0,82.31,83.36,25612.0,213271456.7,1.0,2.04,sz,none,eastmoney,2026-03-26 17:18:46.207880,2026-03-26 17:18:46.207880
002821.SZ,2025-06-30,83.64,88.8,83.15,88.25,64833.0,562591629.0,1.0,6.78,sz,none,eastmoney,2026-03-26 17:18:46.207889,2026-03-26 17:18:46.207889
002821.SZ,2025-07-01,88.29,91.18,88.1,89.54,59399.0,532541386.82,1.0,3.49,sz,none,eastmoney,2026-03-26 17:18:46.207897,2026-03-26 17:18:46.207897
002821.SZ,2025-07-02,89.15,90.28,87.37,88.43,30045.0,265541683.34,1.0,3.25,sz,none,eastmoney,2026-03-26 17:18:46.207906,2026-03-26 17:18:46.207906
002821.SZ,2025-07-03,88.34,90.39,87.68,89.13,36570.0,326398861.53,1.0,3.06,sz,none,eastmoney,2026-03-26 17:18:46.207915,2026-03-26 17:18:46.207915
002821.SZ,2025-07-04,89.15,90.28,87.25,89.04,43781.0,388374046.8,1.0,3.4,sz,none,eastmoney,2026-03-26 17:18:46.207924,2026-03-26 17:18:46.207924
002821.SZ,2025-07-07,88.7,89.29,86.08,86.42,34920.0,303622809.4,1.0,3.61,sz,none,eastmoney,2026-03-26 17:18:46.207933,2026-03-26 17:18:46.207933
002821.SZ,2025-07-08,86.41,88.58,86.01,87.77,31596.0,277393633.61,1.0,2.97,sz,none,eastmoney,2026-03-26 17:18:46.207942,2026-03-26 17:18:46.207942
002821.SZ,2025-07-09,87.01,90.11,86.18,88.27,44255.0,390624662.06,1.0,4.48,sz,none,eastmoney,2026-03-26 17:18:46.207950,2026-03-26 17:18:46.207950
002821.SZ,2025-07-10,87.9,91.83,87.81,88.64,47146.0,423670848.64,1.0,4.55,sz,none,eastmoney,2026-03-26 17:18:46.207958,2026-03-26 17:18:46.207958
002821.SZ,2025-07-11,90.91,97.5,90.91,97.5,123079.0,1180558836.94,1.0,7.43,sz,none,eastmoney,2026-03-26 17:18:46.207967,2026-03-26 17:18:46.207967
002821.SZ,2025-07-14,97.5,99.0,96.17,97.0,107257.0,1045612683.7,1.0,2.9,sz,none,eastmoney,2026-03-26 17:18:46.207976,2026-03-26 17:18:46.207976
002821.SZ,2025-07-15,96.55,97.74,95.1,97.53,79124.0,765528083.0,1.0,2.72,sz,none,eastmoney,2026-03-26 17:18:46.207988,2026-03-26 17:18:46.207989
002821.SZ,2025-07-16,97.46,97.6,95.24,95.99,57603.0,553436756.92,1.0,2.42,sz,none,eastmoney,2026-03-26 17:18:46.208001,2026-03-26 17:18:46.208001
002821.SZ,2025-07-17,96.05,97.97,95.15,97.4,78436.0,757204327.1,1.0,2.94,sz,none,eastmoney,2026-03-26 17:18:46.208012,2026-03-26 17:18:46.208012
