code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
002008.SZ,2025-03-26,28.38,29.35,28.36,28.7,226475.0,652506836.19,1.0,3.47,sz,none,eastmoney,2026-03-26 17:18:41.068852,2026-03-26 17:18:41.068853
002008.SZ,2025-03-27,28.65,29.05,28.13,28.64,235919.0,676101015.19,1.0,3.21,sz,none,eastmoney,2026-03-26 17:18:41.068912,2026-03-26 17:18:41.068912
002008.SZ,2025-03-28,28.64,29.26,28.5,28.51,186937.0,537253992.12,1.0,2.65,sz,none,eastmoney,2026-03-26 17:18:41.068927,2026-03-26 17:18:41.068927
002008.SZ,2025-03-31,28.23,28.44,27.56,27.98,244504.0,683714980.58,1.0,3.09,sz,none,eastmoney,2026-03-26 17:18:41.068938,2026-03-26 17:18:41.068938
002008.SZ,2025-04-01,27.99,28.16,27.64,27.71,169189.0,471835065.63,1.0,1.86,sz,none,eastmoney,2026-03-26 17:18:41.068947,2026-03-26 17:18:41.068947
002008.SZ,2025-04-02,27.71,28.31,27.6,27.85,145724.0,406690883.75,1.0,2.56,sz,none,eastmoney,2026-03-26 17:18:41.068956,2026-03-26 17:18:41.068956
002008.SZ,2025-04-03,27.7,28.03,26.84,27.38,303784.0,831722083.46,1.0,4.27,sz,none,eastmoney,2026-03-26 17:18:41.068968,2026-03-26 17:18:41.068969
002008.SZ,2025-04-07,25.74,25.98,24.64,24.64,323642.0,807552545.35,1.0,4.89,sz,none,eastmoney,2026-03-26 17:18:41.068981,2026-03-26 17:18:41.068993
002008.SZ,2025-04-08,24.01,24.67,22.19,23.04,763885.0,1764281207.02,1.0,10.06,sz,none,eastmoney,2026-03-26 17:18:41.069053,2026-03-26 17:18:41.069053
002008.SZ,2025-04-09,22.26,23.42,21.51,23.16,554700.0,1262208008.28,1.0,8.29,sz,none,eastmoney,2026-03-26 17:18:41.069072,2026-03-26 17:18:41.069073
002008.SZ,2025-04-10,24.15,24.5,23.73,23.94,413607.0,994441348.89,1.0,3.32,sz,none,eastmoney,2026-03-26 17:18:41.069087,2026-03-26 17:18:41.069087
002008.SZ,2025-04-11,23.6,24.4,23.48,24.0,356192.0,855169330.92,1.0,3.84,sz,none,eastmoney,2026-03-26 17:18:41.069096,2026-03-26 17:18:41.069097
002008.SZ,2025-04-14,24.59,24.69,23.98,24.0,329817.0,799259996.0,1.0,2.96,sz,none,eastmoney,2026-03-26 17:18:41.069106,2026-03-26 17:18:41.069106
002008.SZ,2025-04-15,24.01,24.1,23.58,23.81,215754.0,512265338.93,1.0,2.17,sz,none,eastmoney,2026-03-26 17:18:41.069155,2026-03-26 17:18:41.069156
002008.SZ,2025-04-16,23.68,23.73,23.1,23.31,185126.0,432382346.56,1.0,2.65,sz,none,eastmoney,2026-03-26 17:18:41.069184,2026-03-26 17:18:41.069185
002008.SZ,2025-04-17,23.22,23.66,23.16,23.34,148261.0,348294616.86,1.0,2.15,sz,none,eastmoney,2026-03-26 17:18:41.069200,2026-03-26 17:18:41.069200
002008.SZ,2025-04-18,23.42,23.96,23.25,23.9,209408.0,495826664.47,1.0,3.04,sz,none,eastmoney,2026-03-26 17:18:41.069213,2026-03-26 17:18:41.069213
002008.SZ,2025-04-21,23.91,24.29,23.57,24.27,238116.0,571696056.97,1.0,3.01,sz,none,eastmoney,2026-03-26 17:18:41.069225,2026-03-26 17:18:41.069225
002008.SZ,2025-04-22,23.75,23.75,22.91,23.32,525187.0,1220535905.79,1.0,3.46,sz,none,eastmoney,2026-03-26 17:18:41.069235,2026-03-26 17:18:41.069236
002008.SZ,2025-04-23,23.31,23.65,23.31,23.53,307817.0,724099388.33,1.0,1.46,sz,none,eastmoney,2026-03-26 17:18:41.069246,2026-03-26 17:18:41.069246
002008.SZ,2025-04-24,23.63,23.63,23.18,23.48,203967.0,477900824.94,1.0,1.91,sz,none,eastmoney,2026-03-26 17:18:41.069254,2026-03-26 17:18:41.069255
002008.SZ,2025-04-25,23.48,23.59,23.38,23.44,148568.0,349005735.27,1.0,0.89,sz,none,eastmoney,2026-03-26 17:18:41.069263,2026-03-26 17:18:41.069263
002008.SZ,2025-04-28,23.32,23.4,23.0,23.0,144121.0,332967027.93,1.0,1.71,sz,none,eastmoney,2026-03-26 17:18:41.069271,2026-03-26 17:18:41.069272
002008.SZ,2025-04-29,23.0,23.05,22.82,22.95,119172.0,273488738.49,1.0,1.0,sz,none,eastmoney,2026-03-26 17:18:41.069280,2026-03-26 17:18:41.069280
002008.SZ,2025-04-30,22.95,23.27,22.93,23.1,147787.0,342286053.48,1.0,1.48,sz,none,eastmoney,2026-03-26 17:18:41.069289,2026-03-26 17:18:41.069289
002008.SZ,2025-05-06,23.35,23.87,23.2,23.85,228791.0,540683634.24,1.0,2.9,sz,none,eastmoney,2026-03-26 17:18:41.069297,2026-03-26 17:18:41.069297
002008.SZ,2025-05-07,24.18,24.25,23.62,23.9,234299.0,560041594.59,1.0,2.64,sz,none,eastmoney,2026-03-26 17:18:41.069376,2026-03-26 17:18:41.069376
002008.SZ,2025-05-08,23.77,24.45,23.73,24.35,277145.0,671010844.42,1.0,3.01,sz,none,eastmoney,2026-03-26 17:18:41.069387,2026-03-26 17:18:41.069388
002008.SZ,2025-05-09,24.36,24.53,23.99,24.29,231320.0,560744173.81,1.0,2.22,sz,none,eastmoney,2026-03-26 17:18:41.069405,2026-03-26 17:18:41.069405
002008.SZ,2025-05-12,24.59,24.82,24.46,24.8,254974.0,628855187.19,1.0,1.48,sz,none,eastmoney,2026-03-26 17:18:41.069415,2026-03-26 17:18:41.069415
002008.SZ,2025-05-13,25.0,25.09,24.56,24.67,223538.0,553214847.0,1.0,2.14,sz,none,eastmoney,2026-03-26 17:18:41.069424,2026-03-26 17:18:41.069424
002008.SZ,2025-05-14,24.57,24.77,24.37,24.55,167315.0,410684276.16,1.0,1.62,sz,none,eastmoney,2026-03-26 17:18:41.069433,2026-03-26 17:18:41.069433
002008.SZ,2025-05-15,24.56,24.56,24.15,24.21,133906.0,325055720.02,1.0,1.67,sz,none,eastmoney,2026-03-26 17:18:41.069441,2026-03-26 17:18:41.069441
002008.SZ,2025-05-16,24.11,24.94,24.11,24.89,290592.0,719110247.91,1.0,3.43,sz,none,eastmoney,2026-03-26 17:18:41.069450,2026-03-26 17:18:41.069450
002008.SZ,2025-05-19,24.82,25.13,24.2,24.21,257598.0,630056905.22,1.0,3.74,sz,none,eastmoney,2026-03-26 17:18:41.069458,2026-03-26 17:18:41.069459
