code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
002415.SZ,2025-03-26,31.41,31.42,30.91,31.0,228278.0,709255664.34,1.0,1.63,sz,none,eastmoney,2026-03-26 17:18:43.579191,2026-03-26 17:18:43.579193
002415.SZ,2025-03-27,31.0,31.33,30.82,31.08,228978.0,712614508.92,1.0,1.65,sz,none,eastmoney,2026-03-26 17:18:43.579225,2026-03-26 17:18:43.579225
002415.SZ,2025-03-28,31.07,31.17,30.95,30.97,143849.0,446367995.35,1.0,0.71,sz,none,eastmoney,2026-03-26 17:18:43.579236,2026-03-26 17:18:43.579236
002415.SZ,2025-03-31,30.9,31.09,30.14,30.7,352168.0,1074925784.72,1.0,3.07,sz,none,eastmoney,2026-03-26 17:18:43.579246,2026-03-26 17:18:43.579246
002415.SZ,2025-04-01,30.72,30.76,30.21,30.46,326592.0,995154265.15,1.0,1.79,sz,none,eastmoney,2026-03-26 17:18:43.579254,2026-03-26 17:18:43.579254
002415.SZ,2025-04-02,30.49,30.5,30.21,30.33,227390.0,689268727.53,1.0,0.95,sz,none,eastmoney,2026-03-26 17:18:43.579262,2026-03-26 17:18:43.579263
002415.SZ,2025-04-03,30.12,30.28,29.8,29.91,319971.0,958766000.09,1.0,1.58,sz,none,eastmoney,2026-03-26 17:18:43.579271,2026-03-26 17:18:43.579271
002415.SZ,2025-04-07,28.6,28.79,27.06,27.89,740912.0,2080174825.49,1.0,5.78,sz,none,eastmoney,2026-03-26 17:18:43.579279,2026-03-26 17:18:43.579279
002415.SZ,2025-04-08,27.95,28.66,27.53,28.09,574018.0,1607649749.26,1.0,4.05,sz,none,eastmoney,2026-03-26 17:18:43.579287,2026-03-26 17:18:43.579287
002415.SZ,2025-04-09,27.99,28.3,27.63,28.17,652885.0,1829621887.84,1.0,2.39,sz,none,eastmoney,2026-03-26 17:18:43.579295,2026-03-26 17:18:43.579295
002415.SZ,2025-04-10,28.42,28.97,28.25,28.83,492102.0,1412761968.78,1.0,2.56,sz,none,eastmoney,2026-03-26 17:18:43.579303,2026-03-26 17:18:43.579303
002415.SZ,2025-04-11,28.6,28.82,28.19,28.5,419223.0,1194632598.98,1.0,2.19,sz,none,eastmoney,2026-03-26 17:18:43.579311,2026-03-26 17:18:43.579311
002415.SZ,2025-04-14,28.8,29.05,28.66,28.7,305306.0,879383110.15,1.0,1.37,sz,none,eastmoney,2026-03-26 17:18:43.579318,2026-03-26 17:18:43.579319
002415.SZ,2025-04-15,28.7,28.75,28.31,28.58,239012.0,679860098.52,1.0,1.53,sz,none,eastmoney,2026-03-26 17:18:43.579326,2026-03-26 17:18:43.579326
002415.SZ,2025-04-16,28.51,28.51,28.01,28.36,307634.0,867674332.77,1.0,1.75,sz,none,eastmoney,2026-03-26 17:18:43.579334,2026-03-26 17:18:43.579334
002415.SZ,2025-04-17,28.2,28.35,28.15,28.21,273242.0,771904146.53,1.0,0.71,sz,none,eastmoney,2026-03-26 17:18:43.579342,2026-03-26 17:18:43.579343
002415.SZ,2025-04-18,28.2,28.39,28.02,28.37,208472.0,587956611.12,1.0,1.31,sz,none,eastmoney,2026-03-26 17:18:43.579350,2026-03-26 17:18:43.579351
002415.SZ,2025-04-21,28.58,29.37,28.45,28.88,428671.0,1240657671.81,1.0,3.24,sz,none,eastmoney,2026-03-26 17:18:43.579358,2026-03-26 17:18:43.579359
002415.SZ,2025-04-22,28.8,28.89,28.35,28.49,322237.0,920091094.02,1.0,1.87,sz,none,eastmoney,2026-03-26 17:18:43.579366,2026-03-26 17:18:43.579366
002415.SZ,2025-04-23,28.63,28.69,28.38,28.48,307322.0,875683138.11,1.0,1.09,sz,none,eastmoney,2026-03-26 17:18:43.579374,2026-03-26 17:18:43.579374
002415.SZ,2025-04-24,28.52,28.61,28.18,28.33,326178.0,924434717.8,1.0,1.51,sz,none,eastmoney,2026-03-26 17:18:43.579382,2026-03-26 17:18:43.579382
002415.SZ,2025-04-25,28.32,28.33,28.13,28.18,333327.0,940056713.97,1.0,0.71,sz,none,eastmoney,2026-03-26 17:18:43.579390,2026-03-26 17:18:43.579390
002415.SZ,2025-04-28,28.18,28.24,28.02,28.06,263723.0,741662946.17,1.0,0.78,sz,none,eastmoney,2026-03-26 17:18:43.579398,2026-03-26 17:18:43.579398
002415.SZ,2025-04-29,28.06,28.2,27.92,28.14,178708.0,502173920.4,1.0,1.0,sz,none,eastmoney,2026-03-26 17:18:43.579405,2026-03-26 17:18:43.579406
002415.SZ,2025-04-30,28.15,28.31,28.1,28.21,231297.0,652806908.45,1.0,0.75,sz,none,eastmoney,2026-03-26 17:18:43.579414,2026-03-26 17:18:43.579414
002415.SZ,2025-05-06,28.35,28.83,28.3,28.83,388268.0,1110450579.87,1.0,1.88,sz,none,eastmoney,2026-03-26 17:18:43.579422,2026-03-26 17:18:43.579422
002415.SZ,2025-05-07,29.05,29.27,28.64,28.84,345008.0,996400272.49,1.0,2.19,sz,none,eastmoney,2026-03-26 17:18:43.579430,2026-03-26 17:18:43.579430
002415.SZ,2025-05-08,28.68,29.0,28.67,28.92,263582.0,762003275.98,1.0,1.14,sz,none,eastmoney,2026-03-26 17:18:43.579438,2026-03-26 17:18:43.579438
002415.SZ,2025-05-09,28.92,28.92,28.54,28.65,221948.0,636217185.25,1.0,1.31,sz,none,eastmoney,2026-03-26 17:18:43.579446,2026-03-26 17:18:43.579446
002415.SZ,2025-05-12,28.79,28.95,28.65,28.94,342352.0,987151433.49,1.0,1.05,sz,none,eastmoney,2026-03-26 17:18:43.579454,2026-03-26 17:18:43.579454
002415.SZ,2025-05-13,29.27,29.29,28.73,28.82,311527.0,901057998.57,1.0,1.94,sz,none,eastmoney,2026-03-26 17:18:43.579461,2026-03-26 17:18:43.579462
002415.SZ,2025-05-14,28.83,29.08,28.7,29.01,318259.0,919245155.69,1.0,1.32,sz,none,eastmoney,2026-03-26 17:18:43.579469,2026-03-26 17:18:43.579470
002415.SZ,2025-05-15,28.98,28.98,28.73,28.79,200996.0,578986284.91,1.0,0.86,sz,none,eastmoney,2026-03-26 17:18:43.579478,2026-03-26 17:18:43.579478
002415.SZ,2025-05-16,28.7,28.86,28.55,28.8,169305.0,486869068.79,1.0,1.08,sz,none,eastmoney,2026-03-26 17:18:43.579486,2026-03-26 17:18:43.579486
002415.SZ,2025-05-19,28.81,28.86,28.61,28.77,194152.0,557555180.16,1.0,0.87,sz,none,eastmoney,2026-03-26 17:18:43.579493,2026-03-26 17:18:43.579493
002415.SZ,2025-05-20,28.1,28.2,27.9,28.18,258778.0,726235946.32,1.0,1.04,sz,none,eastmoney,2026-03-26 17:18:43.579501,2026-03-26 17:18:43.579501
002415.SZ,2025-05-21,28.18,28.66,28.11,28.48,303614.0,861690464.53,1.0,1.95,sz,none,eastmoney,2026-03-26 17:18:43.579509,2026-03-26 17:18:43.579509
002415.SZ,2025-05-22,28.4,28.46,28.22,28.31,193578.0,548167945.55,1.0,0.84,sz,none,eastmoney,2026-03-26 17:18:43.579517,2026-03-26 17:18:43.579517
002415.SZ,2025-05-23,28.29,28.39,28.12,28.18,237553.0,671120232.69,1.0,0.95,sz,none,eastmoney,2026-03-26 17:18:43.579525,2026-03-26 17:18:43.579525
002415.SZ,2025-05-26,28.18,28.27,28.04,28.24,189369.0,532483962.74,1.0,0.82,sz,none,eastmoney,2026-03-26 17:18:43.579533,2026-03-26 17:18:43.579533
002415.SZ,2025-05-27,28.15,28.18,27.96,28.11,185945.0,521531860.57,1.0,0.78,sz,none,eastmoney,2026-03-26 17:18:43.579540,2026-03-26 17:18:43.579541
002415.SZ,2025-05-28,28.1,28.18,28.0,28.01,161162.0,452466041.68,1.0,0.64,sz,none,eastmoney,2026-03-26 17:18:43.579549,2026-03-26 17:18:43.579549
002415.SZ,2025-05-29,28.07,28.34,28.01,28.28,236107.0,666452365.17,1.0,1.18,sz,none,eastmoney,2026-03-26 17:18:43.579557,2026-03-26 17:18:43.579557
002415.SZ,2025-05-30,28.19,28.22,28.05,28.13,152289.0,428402303.04,1.0,0.6,sz,none,eastmoney,2026-03-26 17:18:43.579565,2026-03-26 17:18:43.579565
