code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
002607.SZ,2025-03-26,3.28,3.32,3.27,3.31,1243296.0,409534658.72,1.0,1.52,sz,none,eastmoney,2026-03-26 17:18:45.665123,2026-03-26 17:18:45.665124
002607.SZ,2025-03-27,3.29,3.34,3.25,3.29,1229159.0,405001656.76,1.0,2.72,sz,none,eastmoney,2026-03-26 17:18:45.665162,2026-03-26 17:18:45.665162
002607.SZ,2025-03-28,3.29,3.3,3.23,3.24,1291259.0,420629484.65,1.0,2.13,sz,none,eastmoney,2026-03-26 17:18:45.665175,2026-03-26 17:18:45.665175
002607.SZ,2025-03-31,3.21,3.22,3.12,3.17,1607610.0,507968656.68,1.0,3.09,sz,none,eastmoney,2026-03-26 17:18:45.665185,2026-03-26 17:18:45.665186
002607.SZ,2025-04-01,3.17,3.2,3.15,3.17,1008203.0,320517712.4,1.0,1.58,sz,none,eastmoney,2026-03-26 17:18:45.665195,2026-03-26 17:18:45.665195
002607.SZ,2025-04-02,3.15,3.19,3.14,3.16,801201.0,253917929.0,1.0,1.58,sz,none,eastmoney,2026-03-26 17:18:45.665204,2026-03-26 17:18:45.665204
002607.SZ,2025-04-03,3.14,3.23,3.12,3.22,1673813.0,534231719.32,1.0,3.48,sz,none,eastmoney,2026-03-26 17:18:45.665213,2026-03-26 17:18:45.665213
002607.SZ,2025-04-07,3.07,3.08,2.9,2.9,2222733.0,654913072.26,1.0,5.59,sz,none,eastmoney,2026-03-26 17:18:45.665222,2026-03-26 17:18:45.665222
002607.SZ,2025-04-08,2.8,2.94,2.8,2.91,2348109.0,674071616.91,1.0,4.83,sz,none,eastmoney,2026-03-26 17:18:45.665230,2026-03-26 17:18:45.665230
002607.SZ,2025-04-09,2.85,2.97,2.65,2.95,2518593.0,716007551.16,1.0,11.0,sz,none,eastmoney,2026-03-26 17:18:45.665239,2026-03-26 17:18:45.665239
002607.SZ,2025-04-10,3.0,3.06,2.96,3.0,2163705.0,652057494.72,1.0,3.39,sz,none,eastmoney,2026-03-26 17:18:45.665247,2026-03-26 17:18:45.665247
002607.SZ,2025-04-11,2.96,3.03,2.94,2.98,1406205.0,421639959.1,1.0,3.0,sz,none,eastmoney,2026-03-26 17:18:45.665256,2026-03-26 17:18:45.665256
002607.SZ,2025-04-14,3.02,3.09,3.02,3.04,1729719.0,527424730.4,1.0,2.35,sz,none,eastmoney,2026-03-26 17:18:45.665300,2026-03-26 17:18:45.665300
002607.SZ,2025-04-15,3.05,3.06,2.98,3.01,1187104.0,356540590.0,1.0,2.63,sz,none,eastmoney,2026-03-26 17:18:45.665310,2026-03-26 17:18:45.665311
002607.SZ,2025-04-16,3.0,3.24,2.97,3.08,2915716.0,903517183.52,1.0,8.97,sz,none,eastmoney,2026-03-26 17:18:45.665321,2026-03-26 17:18:45.665321
002607.SZ,2025-04-17,3.02,3.08,3.0,3.03,1614167.0,491705027.61,1.0,2.6,sz,none,eastmoney,2026-03-26 17:18:45.665333,2026-03-26 17:18:45.665333
002607.SZ,2025-04-18,3.01,3.06,2.98,3.04,1307042.0,394400261.84,1.0,2.64,sz,none,eastmoney,2026-03-26 17:18:45.665342,2026-03-26 17:18:45.665343
