code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
002142.SZ,2025-03-26,26.4,26.58,26.11,26.2,243087.0,639524881.33,1.0,1.78,sz,none,eastmoney,2026-03-26 17:18:42.076295,2026-03-26 17:18:42.076296
002142.SZ,2025-03-27,26.15,26.48,26.08,26.4,179908.0,474065405.89,1.0,1.53,sz,none,eastmoney,2026-03-26 17:18:42.076333,2026-03-26 17:18:42.076333
002142.SZ,2025-03-28,26.4,26.52,26.3,26.35,130031.0,343408238.84,1.0,0.83,sz,none,eastmoney,2026-03-26 17:18:42.076347,2026-03-26 17:18:42.076347
002142.SZ,2025-03-31,26.25,26.4,25.7,25.82,287240.0,745074398.25,1.0,2.66,sz,none,eastmoney,2026-03-26 17:18:42.076358,2026-03-26 17:18:42.076358
002142.SZ,2025-04-01,25.8,25.92,25.4,25.58,225123.0,575426151.94,1.0,2.01,sz,none,eastmoney,2026-03-26 17:18:42.076367,2026-03-26 17:18:42.076367
002142.SZ,2025-04-02,25.65,25.95,25.59,25.81,177398.0,457342517.91,1.0,1.41,sz,none,eastmoney,2026-03-26 17:18:42.076376,2026-03-26 17:18:42.076377
002142.SZ,2025-04-03,25.55,25.81,25.29,25.36,275762.0,701492703.77,1.0,2.01,sz,none,eastmoney,2026-03-26 17:18:42.076385,2026-03-26 17:18:42.076385
002142.SZ,2025-04-07,24.4,24.4,22.82,23.26,863619.0,2020245739.38,1.0,6.23,sz,none,eastmoney,2026-03-26 17:18:42.076394,2026-03-26 17:18:42.076394
002142.SZ,2025-04-08,23.18,23.65,23.1,23.57,554665.0,1297736123.61,1.0,2.36,sz,none,eastmoney,2026-03-26 17:18:42.076402,2026-03-26 17:18:42.076402
002142.SZ,2025-04-09,23.31,23.57,23.17,23.36,378869.0,884973420.37,1.0,1.7,sz,none,eastmoney,2026-03-26 17:18:42.076411,2026-03-26 17:18:42.076411
002142.SZ,2025-04-10,23.7,24.3,23.68,23.9,446898.0,1073336503.1,1.0,2.65,sz,none,eastmoney,2026-03-26 17:18:42.076420,2026-03-26 17:18:42.076420
002142.SZ,2025-04-11,23.75,23.85,23.45,23.68,380647.0,900173547.55,1.0,1.67,sz,none,eastmoney,2026-03-26 17:18:42.076428,2026-03-26 17:18:42.076429
002142.SZ,2025-04-14,23.74,24.14,23.73,23.89,306767.0,734441946.69,1.0,1.73,sz,none,eastmoney,2026-03-26 17:18:42.076437,2026-03-26 17:18:42.076437
002142.SZ,2025-04-15,23.88,24.12,23.77,24.09,313999.0,753514119.08,1.0,1.47,sz,none,eastmoney,2026-03-26 17:18:42.076445,2026-03-26 17:18:42.076445
002142.SZ,2025-04-16,24.0,24.6,23.98,24.52,388278.0,941211166.2,1.0,2.57,sz,none,eastmoney,2026-03-26 17:18:42.076454,2026-03-26 17:18:42.076454
002142.SZ,2025-04-17,24.36,24.76,24.28,24.46,250608.0,614530492.26,1.0,1.96,sz,none,eastmoney,2026-03-26 17:18:42.076463,2026-03-26 17:18:42.076463
002142.SZ,2025-04-18,24.45,24.68,24.35,24.6,194104.0,476441299.34,1.0,1.35,sz,none,eastmoney,2026-03-26 17:18:42.076471,2026-03-26 17:18:42.076472
002142.SZ,2025-04-21,24.61,24.8,24.18,24.23,296255.0,721817584.68,1.0,2.52,sz,none,eastmoney,2026-03-26 17:18:42.076480,2026-03-26 17:18:42.076480
002142.SZ,2025-04-22,24.27,24.65,24.22,24.37,365608.0,891826273.41,1.0,1.77,sz,none,eastmoney,2026-03-26 17:18:42.076489,2026-03-26 17:18:42.076489
002142.SZ,2025-04-23,24.44,24.69,24.26,24.48,228613.0,561058969.49,1.0,1.76,sz,none,eastmoney,2026-03-26 17:18:42.076497,2026-03-26 17:18:42.076497
002142.SZ,2025-04-24,24.46,24.96,24.46,24.83,222252.0,551325791.95,1.0,2.04,sz,none,eastmoney,2026-03-26 17:18:42.076505,2026-03-26 17:18:42.076505
002142.SZ,2025-04-25,24.91,24.94,24.61,24.74,168414.0,417091950.0,1.0,1.33,sz,none,eastmoney,2026-03-26 17:18:42.076513,2026-03-26 17:18:42.076513
002142.SZ,2025-04-28,24.66,25.09,24.64,24.96,216373.0,538603496.09,1.0,1.82,sz,none,eastmoney,2026-03-26 17:18:42.076521,2026-03-26 17:18:42.076521
002142.SZ,2025-04-29,24.77,24.78,24.21,24.25,512144.0,1247987684.4,1.0,2.28,sz,none,eastmoney,2026-03-26 17:18:42.076530,2026-03-26 17:18:42.076530
002142.SZ,2025-04-30,24.33,24.35,23.86,23.9,376445.0,901945865.95,1.0,2.02,sz,none,eastmoney,2026-03-26 17:18:42.076542,2026-03-26 17:18:42.076542
002142.SZ,2025-05-06,24.0,24.06,23.77,24.03,289452.0,692622336.63,1.0,1.21,sz,none,eastmoney,2026-03-26 17:18:42.076550,2026-03-26 17:18:42.076550
002142.SZ,2025-05-07,24.2,24.42,24.2,24.28,304547.0,739263819.39,1.0,0.92,sz,none,eastmoney,2026-03-26 17:18:42.076557,2026-03-26 17:18:42.076558
002142.SZ,2025-05-08,24.18,25.06,24.17,24.97,549986.0,1362567048.68,1.0,3.67,sz,none,eastmoney,2026-03-26 17:18:42.076567,2026-03-26 17:18:42.076567
002142.SZ,2025-05-09,25.06,25.55,24.95,25.26,502166.0,1273260455.52,1.0,2.4,sz,none,eastmoney,2026-03-26 17:18:42.076591,2026-03-26 17:18:42.076591
002142.SZ,2025-05-12,25.27,25.66,25.2,25.32,358896.0,911774617.99,1.0,1.82,sz,none,eastmoney,2026-03-26 17:18:42.076600,2026-03-26 17:18:42.076600
002142.SZ,2025-05-13,25.4,25.62,25.21,25.48,312458.0,795463077.43,1.0,1.62,sz,none,eastmoney,2026-03-26 17:18:42.076608,2026-03-26 17:18:42.076608
002142.SZ,2025-05-14,25.47,26.35,25.45,26.32,532879.0,1387934065.36,1.0,3.53,sz,none,eastmoney,2026-03-26 17:18:42.076616,2026-03-26 17:18:42.076616
002142.SZ,2025-05-15,26.34,26.5,26.2,26.21,289047.0,761637210.21,1.0,1.14,sz,none,eastmoney,2026-03-26 17:18:42.076625,2026-03-26 17:18:42.076625
002142.SZ,2025-05-16,26.17,26.37,25.87,26.23,323539.0,845166374.84,1.0,1.91,sz,none,eastmoney,2026-03-26 17:18:42.076633,2026-03-26 17:18:42.076633
002142.SZ,2025-05-19,26.23,26.42,25.9,25.98,289632.0,757021141.48,1.0,1.98,sz,none,eastmoney,2026-03-26 17:18:42.076641,2026-03-26 17:18:42.076642
002142.SZ,2025-05-20,26.06,26.48,26.05,26.37,264783.0,698014975.17,1.0,1.66,sz,none,eastmoney,2026-03-26 17:18:42.076650,2026-03-26 17:18:42.076650
002142.SZ,2025-05-21,26.37,27.31,26.37,27.15,430641.0,1164381105.72,1.0,3.56,sz,none,eastmoney,2026-03-26 17:18:42.076658,2026-03-26 17:18:42.076658
002142.SZ,2025-05-22,27.15,27.35,27.0,27.11,275529.0,747701029.15,1.0,1.29,sz,none,eastmoney,2026-03-26 17:18:42.076667,2026-03-26 17:18:42.076667
002142.SZ,2025-05-23,27.12,27.5,26.97,27.04,274607.0,746944775.67,1.0,1.95,sz,none,eastmoney,2026-03-26 17:18:42.076675,2026-03-26 17:18:42.076675
002142.SZ,2025-05-26,27.0,27.28,26.88,27.06,228748.0,619383099.0,1.0,1.48,sz,none,eastmoney,2026-03-26 17:18:42.076683,2026-03-26 17:18:42.076684
002142.SZ,2025-05-27,27.17,27.3,26.84,26.93,214258.0,579137337.29,1.0,1.7,sz,none,eastmoney,2026-03-26 17:18:42.076692,2026-03-26 17:18:42.076692
002142.SZ,2025-05-28,26.9,27.08,26.55,26.78,255121.0,683326051.7,1.0,1.97,sz,none,eastmoney,2026-03-26 17:18:42.076701,2026-03-26 17:18:42.076701
002142.SZ,2025-05-29,26.82,26.88,26.36,26.5,314616.0,834519253.06,1.0,1.94,sz,none,eastmoney,2026-03-26 17:18:42.076709,2026-03-26 17:18:42.076709
002142.SZ,2025-05-30,26.52,26.89,26.38,26.71,306850.0,818886557.01,1.0,1.92,sz,none,eastmoney,2026-03-26 17:18:42.076718,2026-03-26 17:18:42.076718
002142.SZ,2025-06-03,26.71,27.38,26.63,27.22,349908.0,947419251.41,1.0,2.81,sz,none,eastmoney,2026-03-26 17:18:42.076727,2026-03-26 17:18:42.076727
002142.SZ,2025-06-04,27.31,27.43,26.81,26.81,284361.0,766916261.07,1.0,2.28,sz,none,eastmoney,2026-03-26 17:18:42.076735,2026-03-26 17:18:42.076735
002142.SZ,2025-06-05,26.93,26.98,26.58,26.64,161435.0,431694749.54,1.0,1.49,sz,none,eastmoney,2026-03-26 17:18:42.076744,2026-03-26 17:18:42.076744
002142.SZ,2025-06-06,26.71,26.8,26.52,26.62,156767.0,417632692.51,1.0,1.05,sz,none,eastmoney,2026-03-26 17:18:42.076752,2026-03-26 17:18:42.076752
002142.SZ,2025-06-09,26.63,26.68,26.39,26.55,176710.0,468527819.1,1.0,1.09,sz,none,eastmoney,2026-03-26 17:18:42.076761,2026-03-26 17:18:42.076761
002142.SZ,2025-06-10,26.53,27.08,26.5,26.6,265520.0,711524783.68,1.0,2.18,sz,none,eastmoney,2026-03-26 17:18:42.076769,2026-03-26 17:18:42.076769
