code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
601963.SH,2025-03-26,9.6,9.66,9.51,9.62,94250.77,90438624.63,1.0,0.5015,sh,none,baostock,2026-03-26 17:24:47.153961,2026-03-26 17:24:47.153962
601963.SH,2025-03-27,9.62,9.82,9.59,9.76,121051.53,117955896.02,1.0,0.6441,sh,none,baostock,2026-03-26 17:24:47.153998,2026-03-26 17:24:47.153999
601963.SH,2025-03-28,9.74,9.79,9.52,9.6,116652.35,112060927.15,1.0,0.6207,sh,none,baostock,2026-03-26 17:24:47.154011,2026-03-26 17:24:47.154011
601963.SH,2025-03-31,9.69,9.81,9.61,9.71,107329.45,104428085.43,1.0,0.5711,sh,none,baostock,2026-03-26 17:24:47.154020,2026-03-26 17:24:47.154020
601963.SH,2025-04-01,9.71,9.75,9.44,9.51,131170.3,124986118.03,1.0,0.6979,sh,none,baostock,2026-03-26 17:24:47.154029,2026-03-26 17:24:47.154029
601963.SH,2025-04-02,9.52,9.61,9.49,9.54,61591.96,58774364.75,1.0,0.3277,sh,none,baostock,2026-03-26 17:24:47.154038,2026-03-26 17:24:47.154038
601963.SH,2025-04-03,9.52,9.75,9.45,9.72,103641.66,99721783.37,1.0,0.5515,sh,none,baostock,2026-03-26 17:24:47.154046,2026-03-26 17:24:47.154046
601963.SH,2025-04-07,9.46,9.85,8.9,9.16,181441.81,170466903.02,1.0,0.9654,sh,none,baostock,2026-03-26 17:24:47.154054,2026-03-26 17:24:47.154054
601963.SH,2025-04-08,9.16,9.6,9.15,9.47,166353.6,157017244.42,1.0,0.8851,sh,none,baostock,2026-03-26 17:24:47.154061,2026-03-26 17:24:47.154062
601963.SH,2025-04-09,9.49,9.49,9.23,9.4,133495.27,124907445.95,1.0,0.7103,sh,none,baostock,2026-03-26 17:24:47.154069,2026-03-26 17:24:47.154069
601963.SH,2025-04-10,9.41,9.53,9.38,9.45,83466.44,78893060.21,1.0,0.4441,sh,none,baostock,2026-03-26 17:24:47.154077,2026-03-26 17:24:47.154077
601963.SH,2025-04-11,9.42,9.44,9.28,9.33,65129.46,60857196.72,1.0,0.3465,sh,none,baostock,2026-03-26 17:24:47.154084,2026-03-26 17:24:47.154084
601963.SH,2025-04-14,9.38,9.66,9.3,9.61,105508.88,100518025.22,1.0,0.5614,sh,none,baostock,2026-03-26 17:24:47.154092,2026-03-26 17:24:47.154092
601963.SH,2025-04-15,9.62,9.88,9.59,9.88,114687.54,111974969.43,1.0,0.6102,sh,none,baostock,2026-03-26 17:24:47.154099,2026-03-26 17:24:47.154099
601963.SH,2025-04-16,9.85,10.06,9.65,10.01,127717.12,126998069.42,1.0,0.6796,sh,none,baostock,2026-03-26 17:24:47.154107,2026-03-26 17:24:47.154107
601963.SH,2025-04-17,9.95,10.09,9.87,10.03,95848.17,95808983.11,1.0,0.51,sh,none,baostock,2026-03-26 17:24:47.154115,2026-03-26 17:24:47.154115
601963.SH,2025-04-18,10.05,10.35,9.99,10.15,156123.64,158486698.97,1.0,0.8307,sh,none,baostock,2026-03-26 17:24:47.154123,2026-03-26 17:24:47.154123
601963.SH,2025-04-21,10.02,10.29,10.0,10.03,105857.56,107036516.05,1.0,0.5633,sh,none,baostock,2026-03-26 17:24:47.154130,2026-03-26 17:24:47.154131
601963.SH,2025-04-22,10.0,10.4,10.0,10.33,133254.45,136946786.88,1.0,0.709,sh,none,baostock,2026-03-26 17:24:47.154138,2026-03-26 17:24:47.154138
601963.SH,2025-04-23,10.33,10.45,10.2,10.23,90858.41,93516283.07,1.0,0.4834,sh,none,baostock,2026-03-26 17:24:47.154146,2026-03-26 17:24:47.154146
601963.SH,2025-04-24,10.25,10.44,10.23,10.34,77881.41,80420113.04,1.0,0.4144,sh,none,baostock,2026-03-26 17:24:47.154153,2026-03-26 17:24:47.154153
601963.SH,2025-04-25,10.39,10.41,10.22,10.26,65293.82,67082525.93,1.0,0.3474,sh,none,baostock,2026-03-26 17:24:47.154160,2026-03-26 17:24:47.154161
601963.SH,2025-04-28,10.35,11.04,10.26,10.74,220185.0,236492843.98,1.0,1.1716,sh,none,baostock,2026-03-26 17:24:47.154168,2026-03-26 17:24:47.154168
601963.SH,2025-04-29,10.64,10.98,10.64,10.73,122922.68,132365001.87,1.0,0.6541,sh,none,baostock,2026-03-26 17:24:47.154175,2026-03-26 17:24:47.154175
601963.SH,2025-04-30,10.73,10.84,10.6,10.7,146961.16,157333230.6,1.0,0.782,sh,none,baostock,2026-03-26 17:24:47.154183,2026-03-26 17:24:47.154183
601963.SH,2025-05-06,10.67,10.7,10.3,10.46,141498.72,147859128.51,1.0,0.7529,sh,none,baostock,2026-03-26 17:24:47.154191,2026-03-26 17:24:47.154191
601963.SH,2025-05-07,10.5,10.57,10.42,10.52,111252.86,116799219.62,1.0,0.592,sh,none,baostock,2026-03-26 17:24:47.154199,2026-03-26 17:24:47.154199
601963.SH,2025-05-08,10.45,10.85,10.36,10.76,158708.44,168019774.94,1.0,0.8445,sh,none,baostock,2026-03-26 17:24:47.154207,2026-03-26 17:24:47.154207
601963.SH,2025-05-09,10.75,11.26,10.75,11.0,161706.82,178150724.07,1.0,0.8604,sh,none,baostock,2026-03-26 17:24:47.154214,2026-03-26 17:24:47.154215
601963.SH,2025-05-12,10.97,11.13,10.69,11.11,150086.8,164426769.09,1.0,0.7986,sh,none,baostock,2026-03-26 17:24:47.154222,2026-03-26 17:24:47.154222
601963.SH,2025-05-13,11.01,11.6,10.88,11.6,232560.27,263864051.36,1.0,1.2374,sh,none,baostock,2026-03-26 17:24:47.154230,2026-03-26 17:24:47.154230
601963.SH,2025-05-14,11.48,11.62,11.37,11.4,197049.77,225911193.68,1.0,1.0485,sh,none,baostock,2026-03-26 17:24:47.154238,2026-03-26 17:24:47.154238
601963.SH,2025-05-15,11.35,11.62,11.35,11.4,159492.33,183207788.58,1.0,0.8486,sh,none,baostock,2026-03-26 17:24:47.154246,2026-03-26 17:24:47.154246
601963.SH,2025-05-16,11.38,11.5,11.11,11.26,198583.84,223155423.46,1.0,1.0566,sh,none,baostock,2026-03-26 17:24:47.154253,2026-03-26 17:24:47.154253
601963.SH,2025-05-19,11.25,11.54,11.21,11.44,148141.9,169165489.51,1.0,0.7882,sh,none,baostock,2026-03-26 17:24:47.154261,2026-03-26 17:24:47.154261
601963.SH,2025-05-20,11.45,11.6,11.3,11.35,113963.56,130056714.72,1.0,0.6064,sh,none,baostock,2026-03-26 17:24:47.154268,2026-03-26 17:24:47.154268
601963.SH,2025-05-21,11.35,11.56,11.3,11.53,138772.57,158956435.07,1.0,0.7384,sh,none,baostock,2026-03-26 17:24:47.154276,2026-03-26 17:24:47.154276
601963.SH,2025-05-22,11.53,11.71,11.48,11.69,132660.37,154135189.24,1.0,0.7059,sh,none,baostock,2026-03-26 17:24:47.154283,2026-03-26 17:24:47.154283
601963.SH,2025-05-23,11.7,11.75,11.46,11.54,152030.43,176061046.92,1.0,0.8089,sh,none,baostock,2026-03-26 17:24:47.154291,2026-03-26 17:24:47.154291
