code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
002271.SZ,2025-03-26,13.6,13.64,13.39,13.5,185136.0,249913158.61,1.0,1.84,sz,none,eastmoney,2026-03-26 17:18:42.592069,2026-03-26 17:18:42.592071
002271.SZ,2025-03-27,13.51,13.72,13.4,13.6,245021.0,332946835.54,1.0,2.37,sz,none,eastmoney,2026-03-26 17:18:42.592287,2026-03-26 17:18:42.592288
002271.SZ,2025-03-28,13.64,13.73,13.52,13.63,245445.0,334551707.48,1.0,1.54,sz,none,eastmoney,2026-03-26 17:18:42.592304,2026-03-26 17:18:42.592304
002271.SZ,2025-03-31,13.64,13.72,13.45,13.65,343433.0,467088229.85,1.0,1.98,sz,none,eastmoney,2026-03-26 17:18:42.592315,2026-03-26 17:18:42.592315
002271.SZ,2025-04-01,12.73,12.74,12.02,12.11,566658.0,694889930.09,1.0,5.27,sz,none,eastmoney,2026-03-26 17:18:42.592325,2026-03-26 17:18:42.592325
002271.SZ,2025-04-02,12.09,12.21,12.01,12.06,206057.0,249347805.9,1.0,1.65,sz,none,eastmoney,2026-03-26 17:18:42.592359,2026-03-26 17:18:42.592359
002271.SZ,2025-04-03,12.02,12.23,11.98,12.15,174088.0,211182069.52,1.0,2.07,sz,none,eastmoney,2026-03-26 17:18:42.592375,2026-03-26 17:18:42.592375
002271.SZ,2025-04-07,11.68,11.74,10.94,11.18,480192.0,542419726.84,1.0,6.58,sz,none,eastmoney,2026-03-26 17:18:42.592386,2026-03-26 17:18:42.592386
002271.SZ,2025-04-08,11.17,11.54,11.1,11.5,307140.0,349565108.77,1.0,3.94,sz,none,eastmoney,2026-03-26 17:18:42.592395,2026-03-26 17:18:42.592395
002271.SZ,2025-04-09,11.38,12.0,11.17,11.91,350984.0,409479495.71,1.0,7.22,sz,none,eastmoney,2026-03-26 17:18:42.592593,2026-03-26 17:18:42.592594
002271.SZ,2025-04-10,12.0,12.16,11.8,12.01,244300.0,293694424.4,1.0,3.02,sz,none,eastmoney,2026-03-26 17:18:42.592614,2026-03-26 17:18:42.592615
002271.SZ,2025-04-11,12.01,12.1,11.92,12.02,204092.0,245208500.82,1.0,1.5,sz,none,eastmoney,2026-03-26 17:18:42.592626,2026-03-26 17:18:42.592626
002271.SZ,2025-04-14,12.05,12.1,11.89,11.93,170254.0,204050324.57,1.0,1.75,sz,none,eastmoney,2026-03-26 17:18:42.592636,2026-03-26 17:18:42.592636
