code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
601808.SH,2025-03-26,15.03,15.16,14.8,14.9,219503.01,328170817.35,1.0,0.7414,sh,none,baostock,2026-03-26 17:23:03.306858,2026-03-26 17:23:03.306859
601808.SH,2025-03-27,14.96,15.01,14.46,14.55,207590.86,302952342.2,1.0,0.7012,sh,none,baostock,2026-03-26 17:23:03.306896,2026-03-26 17:23:03.306896
601808.SH,2025-03-28,14.52,14.53,14.28,14.29,171072.0,246103310.0,1.0,0.5779,sh,none,baostock,2026-03-26 17:23:03.306908,2026-03-26 17:23:03.306908
601808.SH,2025-03-31,14.23,14.25,14.03,14.08,170427.97,240632554.14,1.0,0.5757,sh,none,baostock,2026-03-26 17:23:03.306917,2026-03-26 17:23:03.306917
601808.SH,2025-04-01,14.18,14.45,14.17,14.24,166200.24,237490177.5,1.0,0.5614,sh,none,baostock,2026-03-26 17:23:03.306925,2026-03-26 17:23:03.306926
601808.SH,2025-04-02,14.15,14.2,14.0,14.09,130824.84,184203508.72,1.0,0.4419,sh,none,baostock,2026-03-26 17:23:03.306934,2026-03-26 17:23:03.306934
601808.SH,2025-04-03,14.0,14.13,13.9,14.04,114202.68,160142108.56,1.0,0.3858,sh,none,baostock,2026-03-26 17:23:03.306941,2026-03-26 17:23:03.306941
601808.SH,2025-04-07,13.05,13.42,12.64,12.64,262229.91,335197439.0,1.0,0.8858,sh,none,baostock,2026-03-26 17:23:03.306949,2026-03-26 17:23:03.306949
601808.SH,2025-04-08,12.6,12.88,12.41,12.86,217240.43,274684177.67,1.0,0.7338,sh,none,baostock,2026-03-26 17:23:03.306956,2026-03-26 17:23:03.306956
601808.SH,2025-04-09,12.71,13.03,12.5,12.94,208015.81,265253708.64,1.0,0.7026,sh,none,baostock,2026-03-26 17:23:03.306964,2026-03-26 17:23:03.306965
601808.SH,2025-04-10,13.11,13.25,13.02,13.09,198812.99,260976678.46,1.0,0.6716,sh,none,baostock,2026-03-26 17:23:03.306972,2026-03-26 17:23:03.306972
601808.SH,2025-04-11,12.87,13.2,12.85,13.16,107120.59,140061018.44,1.0,0.3618,sh,none,baostock,2026-03-26 17:23:03.306980,2026-03-26 17:23:03.306980
601808.SH,2025-04-14,13.24,13.49,13.2,13.41,113781.03,151844424.21,1.0,0.3843,sh,none,baostock,2026-03-26 17:23:03.306987,2026-03-26 17:23:03.306988
601808.SH,2025-04-15,13.41,13.41,13.26,13.35,72190.2,96149102.18,1.0,0.2438,sh,none,baostock,2026-03-26 17:23:03.306995,2026-03-26 17:23:03.306995
601808.SH,2025-04-16,13.34,13.43,13.21,13.41,70450.6,93840199.95,1.0,0.238,sh,none,baostock,2026-03-26 17:23:03.307003,2026-03-26 17:23:03.307003
601808.SH,2025-04-17,13.4,13.4,13.29,13.32,52667.0,70211196.0,1.0,0.1779,sh,none,baostock,2026-03-26 17:23:03.307011,2026-03-26 17:23:03.307011
601808.SH,2025-04-18,13.38,13.5,13.33,13.38,66358.0,88873498.0,1.0,0.2241,sh,none,baostock,2026-03-26 17:23:03.307018,2026-03-26 17:23:03.307018
601808.SH,2025-04-21,13.39,13.43,13.31,13.4,51100.0,68365419.0,1.0,0.1726,sh,none,baostock,2026-03-26 17:23:03.307025,2026-03-26 17:23:03.307026
