code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
002049.SZ,2025-03-26,67.8,69.87,67.5,69.07,226344.0,1553210548.2,1.0,3.47,sz,none,eastmoney,2026-03-26 17:18:41.581385,2026-03-26 17:18:41.581387
002049.SZ,2025-03-27,68.5,69.68,67.75,68.1,193128.0,1325081787.11,1.0,2.79,sz,none,eastmoney,2026-03-26 17:18:41.581452,2026-03-26 17:18:41.581452
002049.SZ,2025-03-28,68.0,68.01,66.15,66.67,166737.0,1116671851.77,1.0,2.73,sz,none,eastmoney,2026-03-26 17:18:41.581478,2026-03-26 17:18:41.581478
002049.SZ,2025-03-31,66.03,66.63,64.91,65.74,145154.0,953579578.72,1.0,2.58,sz,none,eastmoney,2026-03-26 17:18:41.581495,2026-03-26 17:18:41.581495
002049.SZ,2025-04-01,66.0,67.48,65.75,66.32,143644.0,956449165.64,1.0,2.63,sz,none,eastmoney,2026-03-26 17:18:41.581511,2026-03-26 17:18:41.581511
002049.SZ,2025-04-02,66.2,69.0,65.9,67.53,181233.0,1226658475.07,1.0,4.67,sz,none,eastmoney,2026-03-26 17:18:41.581526,2026-03-26 17:18:41.581526
002049.SZ,2025-04-03,66.88,69.2,66.81,67.86,186209.0,1269024130.99,1.0,3.54,sz,none,eastmoney,2026-03-26 17:18:41.581540,2026-03-26 17:18:41.581541
002049.SZ,2025-04-07,64.5,67.45,61.07,63.11,398774.0,2583453195.9,1.0,9.4,sz,none,eastmoney,2026-03-26 17:18:41.581555,2026-03-26 17:18:41.581555
002049.SZ,2025-04-08,63.99,64.7,61.41,62.78,253115.0,1593084126.19,1.0,5.21,sz,none,eastmoney,2026-03-26 17:18:41.581569,2026-03-26 17:18:41.581569
002049.SZ,2025-04-09,62.0,69.06,61.37,69.06,588756.0,3966993672.84,1.0,12.25,sz,none,eastmoney,2026-03-26 17:18:41.581583,2026-03-26 17:18:41.581584
002049.SZ,2025-04-10,69.49,70.99,68.1,69.31,673791.0,4706884089.08,1.0,4.18,sz,none,eastmoney,2026-03-26 17:18:41.581597,2026-03-26 17:18:41.581597
002049.SZ,2025-04-11,68.8,73.18,68.7,71.7,729693.0,5213899217.69,1.0,6.46,sz,none,eastmoney,2026-03-26 17:18:41.581611,2026-03-26 17:18:41.581612
002049.SZ,2025-04-14,72.15,72.15,70.3,70.59,371926.0,2637692592.1,1.0,2.58,sz,none,eastmoney,2026-03-26 17:18:41.581625,2026-03-26 17:18:41.581625
002049.SZ,2025-04-15,70.44,70.74,68.45,69.39,266689.0,1845820629.47,1.0,3.24,sz,none,eastmoney,2026-03-26 17:18:41.581639,2026-03-26 17:18:41.581639
002049.SZ,2025-04-16,69.09,69.8,68.01,69.09,205873.0,1418133507.97,1.0,2.58,sz,none,eastmoney,2026-03-26 17:18:41.581655,2026-03-26 17:18:41.581655
002049.SZ,2025-04-17,68.86,69.99,68.44,68.47,242796.0,1683153947.6,1.0,2.24,sz,none,eastmoney,2026-03-26 17:18:41.581671,2026-03-26 17:18:41.581671
002049.SZ,2025-04-18,68.16,68.47,66.88,67.57,194872.0,1315806060.2,1.0,2.32,sz,none,eastmoney,2026-03-26 17:18:41.581685,2026-03-26 17:18:41.581685
002049.SZ,2025-04-21,67.7,68.5,67.29,68.25,151224.0,1029571941.99,1.0,1.79,sz,none,eastmoney,2026-03-26 17:18:41.581699,2026-03-26 17:18:41.581699
002049.SZ,2025-04-22,68.0,68.91,67.51,67.68,169320.0,1152747969.84,1.0,2.05,sz,none,eastmoney,2026-03-26 17:18:41.581714,2026-03-26 17:18:41.581714
002049.SZ,2025-04-23,67.8,68.11,66.53,66.7,223168.0,1498384623.04,1.0,2.33,sz,none,eastmoney,2026-03-26 17:18:41.581728,2026-03-26 17:18:41.581728
002049.SZ,2025-04-24,66.8,67.33,65.27,65.45,178143.0,1177786027.52,1.0,3.09,sz,none,eastmoney,2026-03-26 17:18:41.581742,2026-03-26 17:18:41.581742
002049.SZ,2025-04-25,65.7,66.33,65.0,65.94,124927.0,821381457.75,1.0,2.03,sz,none,eastmoney,2026-03-26 17:18:41.581757,2026-03-26 17:18:41.581757
002049.SZ,2025-04-28,65.97,66.33,65.16,65.45,103478.0,680209491.78,1.0,1.77,sz,none,eastmoney,2026-03-26 17:18:41.581770,2026-03-26 17:18:41.581771
002049.SZ,2025-04-29,63.51,64.76,62.83,64.39,195295.0,1251269619.14,1.0,2.95,sz,none,eastmoney,2026-03-26 17:18:41.581782,2026-03-26 17:18:41.581783
