code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
601818.SH,2025-03-26,3.86,3.87,3.8,3.81,1164320.52,445387826.12,1.0,0.2509,sh,none,baostock,2026-03-26 17:23:05.815536,2026-03-26 17:23:05.815537
601818.SH,2025-03-27,3.81,3.86,3.81,3.84,1059622.15,406806788.6,1.0,0.2283,sh,none,baostock,2026-03-26 17:23:05.815574,2026-03-26 17:23:05.815574
601818.SH,2025-03-28,3.84,3.85,3.8,3.82,943310.11,359778108.8,1.0,0.2033,sh,none,baostock,2026-03-26 17:23:05.815587,2026-03-26 17:23:05.815587
601818.SH,2025-03-31,3.81,3.82,3.72,3.78,1848802.22,698745013.71,1.0,0.3984,sh,none,baostock,2026-03-26 17:23:05.815596,2026-03-26 17:23:05.815596
601818.SH,2025-04-01,3.77,3.79,3.7,3.74,2169263.12,809112378.32,1.0,0.4674,sh,none,baostock,2026-03-26 17:23:05.815604,2026-03-26 17:23:05.815604
601818.SH,2025-04-02,3.73,3.83,3.73,3.81,2193592.43,833159072.66,1.0,0.4727,sh,none,baostock,2026-03-26 17:23:05.815613,2026-03-26 17:23:05.815613
601818.SH,2025-04-03,3.78,3.84,3.78,3.82,1120415.79,426992758.99,1.0,0.2414,sh,none,baostock,2026-03-26 17:23:05.815621,2026-03-26 17:23:05.815621
601818.SH,2025-04-07,3.75,3.76,3.51,3.59,3440355.45,1248404050.42,1.0,0.7413,sh,none,baostock,2026-03-26 17:23:05.815628,2026-03-26 17:23:05.815628
601818.SH,2025-04-08,3.57,3.66,3.57,3.66,2653796.13,962595225.46,1.0,0.5719,sh,none,baostock,2026-03-26 17:23:05.815636,2026-03-26 17:23:05.815636
601818.SH,2025-04-09,3.65,3.66,3.57,3.65,1964896.06,711505387.78,1.0,0.4234,sh,none,baostock,2026-03-26 17:23:05.815644,2026-03-26 17:23:05.815644
601818.SH,2025-04-10,3.67,3.68,3.62,3.64,1553333.43,566372459.64,1.0,0.3347,sh,none,baostock,2026-03-26 17:23:05.815651,2026-03-26 17:23:05.815651
601818.SH,2025-04-11,3.65,3.66,3.63,3.65,1125204.7,410303799.06,1.0,0.2425,sh,none,baostock,2026-03-26 17:23:05.815659,2026-03-26 17:23:05.815659
601818.SH,2025-04-14,3.66,3.72,3.65,3.7,1383132.56,509905002.84,1.0,0.298,sh,none,baostock,2026-03-26 17:23:05.815667,2026-03-26 17:23:05.815667
601818.SH,2025-04-15,3.7,3.74,3.69,3.72,1619453.64,601942202.29,1.0,0.349,sh,none,baostock,2026-03-26 17:23:05.815674,2026-03-26 17:23:05.815674
601818.SH,2025-04-16,3.73,3.81,3.71,3.79,2355315.39,886894738.05,1.0,0.5075,sh,none,baostock,2026-03-26 17:23:05.815682,2026-03-26 17:23:05.815682
601818.SH,2025-04-17,3.8,3.82,3.73,3.82,1488069.8,562438237.32,1.0,0.3207,sh,none,baostock,2026-03-26 17:23:05.815690,2026-03-26 17:23:05.815690
601818.SH,2025-04-18,3.8,3.83,3.78,3.81,1054461.0,401434847.0,1.0,0.2272,sh,none,baostock,2026-03-26 17:23:05.815697,2026-03-26 17:23:05.815697
601818.SH,2025-04-21,3.8,3.84,3.75,3.76,1239412.95,469702589.97,1.0,0.2671,sh,none,baostock,2026-03-26 17:23:05.815705,2026-03-26 17:23:05.815705
601818.SH,2025-04-22,3.76,3.83,3.75,3.82,1330768.01,504905728.79,1.0,0.2868,sh,none,baostock,2026-03-26 17:23:05.815713,2026-03-26 17:23:05.815713
601818.SH,2025-04-23,3.82,3.83,3.78,3.78,1028920.93,391360468.9,1.0,0.2217,sh,none,baostock,2026-03-26 17:23:05.815721,2026-03-26 17:23:05.815721
601818.SH,2025-04-24,3.78,3.86,3.78,3.85,1423482.74,546212804.81,1.0,0.3067,sh,none,baostock,2026-03-26 17:23:05.815728,2026-03-26 17:23:05.815728
601818.SH,2025-04-25,3.85,3.87,3.8,3.81,1213168.76,464095078.36,1.0,0.2614,sh,none,baostock,2026-03-26 17:23:05.815736,2026-03-26 17:23:05.815736
601818.SH,2025-04-28,3.82,3.9,3.81,3.89,1716638.03,663908415.22,1.0,0.3699,sh,none,baostock,2026-03-26 17:23:05.815743,2026-03-26 17:23:05.815744
601818.SH,2025-04-29,3.89,3.92,3.86,3.89,1089136.12,423060315.44,1.0,0.2347,sh,none,baostock,2026-03-26 17:23:05.815751,2026-03-26 17:23:05.815751
601818.SH,2025-04-30,3.88,3.89,3.77,3.78,1774452.88,674750892.64,1.0,0.3824,sh,none,baostock,2026-03-26 17:23:05.815759,2026-03-26 17:23:05.815759
601818.SH,2025-05-06,3.8,3.8,3.75,3.77,1352799.71,509771820.67,1.0,0.2915,sh,none,baostock,2026-03-26 17:23:05.815766,2026-03-26 17:23:05.815766
601818.SH,2025-05-07,3.82,3.87,3.8,3.87,1797255.89,691097734.65,1.0,0.3873,sh,none,baostock,2026-03-26 17:23:05.815774,2026-03-26 17:23:05.815774
601818.SH,2025-05-08,3.86,3.9,3.85,3.87,945043.81,366190206.67,1.0,0.2036,sh,none,baostock,2026-03-26 17:23:05.815781,2026-03-26 17:23:05.815781
601818.SH,2025-05-09,3.87,3.92,3.86,3.9,1145131.43,447050988.81,1.0,0.2468,sh,none,baostock,2026-03-26 17:23:05.815788,2026-03-26 17:23:05.815789
601818.SH,2025-05-12,3.92,3.95,3.88,3.9,1176434.5,461033530.61,1.0,0.2535,sh,none,baostock,2026-03-26 17:23:05.815796,2026-03-26 17:23:05.815796
601818.SH,2025-05-13,3.91,3.95,3.88,3.95,1083762.27,425465634.53,1.0,0.2335,sh,none,baostock,2026-03-26 17:23:05.815803,2026-03-26 17:23:05.815804
601818.SH,2025-05-14,3.94,4.02,3.92,4.0,1644011.65,653664109.46,1.0,0.3543,sh,none,baostock,2026-03-26 17:23:05.815811,2026-03-26 17:23:05.815811
601818.SH,2025-05-15,3.99,4.03,3.98,4.0,1080158.88,432795736.99,1.0,0.2328,sh,none,baostock,2026-03-26 17:23:05.815818,2026-03-26 17:23:05.815818
601818.SH,2025-05-16,4.0,4.01,3.92,3.96,995167.0,393773148.0,1.0,0.2144,sh,none,baostock,2026-03-26 17:23:05.815826,2026-03-26 17:23:05.815826
601818.SH,2025-05-19,3.97,4.02,3.95,3.96,923202.23,367724787.13,1.0,0.1989,sh,none,baostock,2026-03-26 17:23:05.815834,2026-03-26 17:23:05.815834
601818.SH,2025-05-20,3.97,4.0,3.95,3.96,924639.4,367335808.4,1.0,0.1992,sh,none,baostock,2026-03-26 17:23:05.815842,2026-03-26 17:23:05.815842
601818.SH,2025-05-21,3.97,4.01,3.96,3.99,830179.95,331215637.26,1.0,0.1789,sh,none,baostock,2026-03-26 17:23:05.815850,2026-03-26 17:23:05.815850
