code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
600570.SH,2025-03-26,29.0,29.18,28.86,29.0,186253.11,540603683.35,1.0,0.9845,sh,none,baostock,2026-03-26 17:20:10.685751,2026-03-26 17:20:10.685752
600570.SH,2025-03-27,28.93,29.43,28.64,29.0,255495.6,742496899.58,1.0,1.3506,sh,none,baostock,2026-03-26 17:20:10.685788,2026-03-26 17:20:10.685788
600570.SH,2025-03-28,29.1,29.17,28.88,28.92,173311.53,502707886.62,1.0,0.9161,sh,none,baostock,2026-03-26 17:20:10.685801,2026-03-26 17:20:10.685801
600570.SH,2025-03-31,27.88,28.25,27.59,28.04,374562.9,1044872853.74,1.0,1.98,sh,none,baostock,2026-03-26 17:20:10.685811,2026-03-26 17:20:10.685811
600570.SH,2025-04-01,28.21,28.28,27.59,27.61,286042.33,796039685.95,1.0,1.512,sh,none,baostock,2026-03-26 17:20:10.685819,2026-03-26 17:20:10.685819
600570.SH,2025-04-02,27.55,28.07,27.5,27.85,184011.45,511499900.03,1.0,0.9727,sh,none,baostock,2026-03-26 17:20:10.685827,2026-03-26 17:20:10.685827
600570.SH,2025-04-03,27.55,28.07,27.5,27.56,193310.26,535818959.01,1.0,1.0219,sh,none,baostock,2026-03-26 17:20:10.685836,2026-03-26 17:20:10.685836
600570.SH,2025-04-07,25.3,26.33,24.8,24.8,471507.47,1183080857.71,1.0,2.4924,sh,none,baostock,2026-03-26 17:20:10.685844,2026-03-26 17:20:10.685844
600570.SH,2025-04-08,25.06,25.06,23.61,24.25,600757.27,1453482901.79,1.0,3.1756,sh,none,baostock,2026-03-26 17:20:10.685852,2026-03-26 17:20:10.685852
600570.SH,2025-04-09,23.87,25.21,23.5,25.21,523406.79,1290671444.27,1.0,2.7668,sh,none,baostock,2026-03-26 17:20:10.685860,2026-03-26 17:20:10.685860
600570.SH,2025-04-10,26.15,26.21,25.56,25.63,401325.28,1037552714.26,1.0,2.1214,sh,none,baostock,2026-03-26 17:20:10.685868,2026-03-26 17:20:10.685868
600570.SH,2025-04-11,25.71,26.05,25.48,25.83,281800.47,725698939.76,1.0,1.4896,sh,none,baostock,2026-03-26 17:20:10.685875,2026-03-26 17:20:10.685876
600570.SH,2025-04-14,26.1,26.79,26.01,26.07,279119.48,733754347.49,1.0,1.4754,sh,none,baostock,2026-03-26 17:20:10.685883,2026-03-26 17:20:10.685883
