code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
601319.SH,2025-03-26,6.95,6.98,6.91,6.93,361716.15,250941837.93,1.0,0.1019,sh,none,baostock,2026-03-26 17:22:14.481093,2026-03-26 17:22:14.481095
601319.SH,2025-03-27,6.93,7.03,6.9,6.97,390236.28,272056204.16,1.0,0.1099,sh,none,baostock,2026-03-26 17:22:14.481131,2026-03-26 17:22:14.481131
601319.SH,2025-03-28,6.99,7.01,6.79,6.83,841396.56,576015240.92,1.0,0.237,sh,none,baostock,2026-03-26 17:22:14.481143,2026-03-26 17:22:14.481143
601319.SH,2025-03-31,6.8,6.92,6.78,6.82,640679.6,438177959.42,1.0,0.1805,sh,none,baostock,2026-03-26 17:22:14.481152,2026-03-26 17:22:14.481152
601319.SH,2025-04-01,6.83,6.91,6.81,6.91,526357.0,361897963.0,1.0,0.1483,sh,none,baostock,2026-03-26 17:22:14.481161,2026-03-26 17:22:14.481161
601319.SH,2025-04-02,6.94,7.01,6.92,6.99,435929.0,304183214.0,1.0,0.1228,sh,none,baostock,2026-03-26 17:22:14.481170,2026-03-26 17:22:14.481170
601319.SH,2025-04-03,6.91,7.05,6.91,7.04,469984.13,328908605.9,1.0,0.1324,sh,none,baostock,2026-03-26 17:22:14.481178,2026-03-26 17:22:14.481178
601319.SH,2025-04-07,6.82,6.97,6.34,6.47,1219106.0,803518631.21,1.0,0.3434,sh,none,baostock,2026-03-26 17:22:14.481185,2026-03-26 17:22:14.481186
601319.SH,2025-04-08,6.47,6.65,6.44,6.62,1007173.85,659122390.94,1.0,0.2837,sh,none,baostock,2026-03-26 17:22:14.481193,2026-03-26 17:22:14.481193
601319.SH,2025-04-09,6.56,6.63,6.48,6.56,987021.02,645493050.82,1.0,0.2781,sh,none,baostock,2026-03-26 17:22:14.481201,2026-03-26 17:22:14.481201
601319.SH,2025-04-10,6.65,6.69,6.57,6.65,779210.03,517101641.34,1.0,0.2195,sh,none,baostock,2026-03-26 17:22:14.481209,2026-03-26 17:22:14.481209
601319.SH,2025-04-11,6.65,6.65,6.51,6.56,611546.84,400998592.88,1.0,0.1723,sh,none,baostock,2026-03-26 17:22:14.481216,2026-03-26 17:22:14.481217
601319.SH,2025-04-14,6.66,6.87,6.62,6.79,1089710.27,735780376.27,1.0,0.307,sh,none,baostock,2026-03-26 17:22:14.481224,2026-03-26 17:22:14.481224
601319.SH,2025-04-15,6.84,6.95,6.75,6.95,816809.22,562520710.24,1.0,0.2301,sh,none,baostock,2026-03-26 17:22:14.481232,2026-03-26 17:22:14.481232
601319.SH,2025-04-16,6.95,7.07,6.88,7.07,823882.97,575719814.4,1.0,0.2321,sh,none,baostock,2026-03-26 17:22:14.481240,2026-03-26 17:22:14.481240
601319.SH,2025-04-17,7.05,7.17,7.03,7.15,593088.46,421932687.06,1.0,0.1671,sh,none,baostock,2026-03-26 17:22:14.481248,2026-03-26 17:22:14.481248
601319.SH,2025-04-18,7.14,7.24,7.1,7.14,532012.5,381617331.0,1.0,0.1499,sh,none,baostock,2026-03-26 17:22:14.481255,2026-03-26 17:22:14.481255
601319.SH,2025-04-21,7.12,7.24,7.11,7.13,438719.0,314325079.0,1.0,0.1236,sh,none,baostock,2026-03-26 17:22:14.481263,2026-03-26 17:22:14.481263
601319.SH,2025-04-22,7.15,7.21,7.11,7.15,479234.0,343988125.8,1.0,0.135,sh,none,baostock,2026-03-26 17:22:14.481270,2026-03-26 17:22:14.481270
601319.SH,2025-04-23,7.23,7.27,7.09,7.18,442224.16,317097105.22,1.0,0.1246,sh,none,baostock,2026-03-26 17:22:14.481278,2026-03-26 17:22:14.481278
601319.SH,2025-04-24,7.16,7.36,7.14,7.29,566434.29,412305899.76,1.0,0.1596,sh,none,baostock,2026-03-26 17:22:14.481285,2026-03-26 17:22:14.481286
601319.SH,2025-04-25,7.3,7.32,7.15,7.2,433122.04,312859575.43,1.0,0.122,sh,none,baostock,2026-03-26 17:22:14.481293,2026-03-26 17:22:14.481293
