code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
000768.SZ,2025-03-26,24.69,24.86,24.5,24.6,135270.0,334019955.72,1.0,1.46,sz,none,eastmoney,2026-03-26 17:18:40.086206,2026-03-26 17:18:40.086208
000768.SZ,2025-03-27,24.59,24.68,24.26,24.5,134787.0,329699178.54,1.0,1.71,sz,none,eastmoney,2026-03-26 17:18:40.086282,2026-03-26 17:18:40.086282
000768.SZ,2025-03-28,24.45,24.6,24.27,24.32,119576.0,291883631.24,1.0,1.35,sz,none,eastmoney,2026-03-26 17:18:40.086358,2026-03-26 17:18:40.086358
000768.SZ,2025-03-31,24.2,24.26,23.48,23.65,236034.0,559334438.81,1.0,3.21,sz,none,eastmoney,2026-03-26 17:18:40.086381,2026-03-26 17:18:40.086381
000768.SZ,2025-04-01,23.85,24.54,23.85,24.27,254782.0,617996541.68,1.0,2.92,sz,none,eastmoney,2026-03-26 17:18:40.086397,2026-03-26 17:18:40.086398
000768.SZ,2025-04-02,24.14,24.15,23.48,23.5,340647.0,805080772.27,1.0,2.76,sz,none,eastmoney,2026-03-26 17:18:40.086412,2026-03-26 17:18:40.086412
000768.SZ,2025-04-03,23.26,23.56,23.24,23.35,162740.0,380776078.59,1.0,1.36,sz,none,eastmoney,2026-03-26 17:18:40.086427,2026-03-26 17:18:40.086428
000768.SZ,2025-04-07,22.37,23.0,21.06,21.7,448650.0,991649482.88,1.0,8.31,sz,none,eastmoney,2026-03-26 17:18:40.086441,2026-03-26 17:18:40.086441
000768.SZ,2025-04-08,21.88,22.47,21.82,22.46,282091.0,625021661.9,1.0,3.0,sz,none,eastmoney,2026-03-26 17:18:40.086455,2026-03-26 17:18:40.086455
000768.SZ,2025-04-09,22.21,23.54,22.15,23.35,408438.0,944399392.52,1.0,6.19,sz,none,eastmoney,2026-03-26 17:18:40.086469,2026-03-26 17:18:40.086470
000768.SZ,2025-04-10,23.28,23.56,23.02,23.36,310052.0,724381685.06,1.0,2.31,sz,none,eastmoney,2026-03-26 17:18:40.086484,2026-03-26 17:18:40.086484
000768.SZ,2025-04-11,23.2,23.56,23.1,23.31,238318.0,555604314.7,1.0,1.97,sz,none,eastmoney,2026-03-26 17:18:40.086501,2026-03-26 17:18:40.086501
000768.SZ,2025-04-14,23.4,23.84,23.31,23.49,199561.0,469842009.52,1.0,2.27,sz,none,eastmoney,2026-03-26 17:18:40.086514,2026-03-26 17:18:40.086514
000768.SZ,2025-04-15,23.44,23.44,23.12,23.2,134582.0,312350643.8,1.0,1.36,sz,none,eastmoney,2026-03-26 17:18:40.086527,2026-03-26 17:18:40.086528
000768.SZ,2025-04-16,24.07,24.13,23.18,23.4,263650.0,621395556.8,1.0,4.09,sz,none,eastmoney,2026-03-26 17:18:40.086542,2026-03-26 17:18:40.086542
000768.SZ,2025-04-17,23.21,23.94,23.19,23.62,266808.0,632973572.17,1.0,3.21,sz,none,eastmoney,2026-03-26 17:18:40.086559,2026-03-26 17:18:40.086559
000768.SZ,2025-04-18,23.6,23.77,23.45,23.6,157562.0,372095313.15,1.0,1.35,sz,none,eastmoney,2026-03-26 17:18:40.086574,2026-03-26 17:18:40.086574
