code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
600998.SH,2025-03-26,5.09,5.1,5.04,5.06,209303.33,106029183.96,1.0,0.4151,sh,none,baostock,2026-03-26 17:20:39.821850,2026-03-26 17:20:39.821851
600998.SH,2025-03-27,5.06,5.09,5.0,5.07,217138.64,109610656.73,1.0,0.4306,sh,none,baostock,2026-03-26 17:20:39.821887,2026-03-26 17:20:39.821887
600998.SH,2025-03-28,5.07,5.14,5.03,5.04,240406.39,121921934.23,1.0,0.4768,sh,none,baostock,2026-03-26 17:20:39.821899,2026-03-26 17:20:39.821899
600998.SH,2025-03-31,5.02,5.12,4.93,5.04,420278.67,210491592.06,1.0,0.8335,sh,none,baostock,2026-03-26 17:20:39.821908,2026-03-26 17:20:39.821908
600998.SH,2025-04-01,5.0,5.16,4.95,5.12,551916.55,281520273.9,1.0,1.0945,sh,none,baostock,2026-03-26 17:20:39.821917,2026-03-26 17:20:39.821917
600998.SH,2025-04-02,5.09,5.14,5.07,5.09,230444.22,117560341.17,1.0,0.457,sh,none,baostock,2026-03-26 17:20:39.821925,2026-03-26 17:20:39.821925
600998.SH,2025-04-03,5.06,5.13,5.06,5.08,205872.14,104770344.55,1.0,0.4083,sh,none,baostock,2026-03-26 17:20:39.821934,2026-03-26 17:20:39.821934
600998.SH,2025-04-07,4.88,4.95,4.57,4.58,549649.64,258472908.4,1.0,1.09,sh,none,baostock,2026-03-26 17:20:39.821941,2026-03-26 17:20:39.821942
600998.SH,2025-04-08,4.62,4.83,4.62,4.8,441648.66,210390943.32,1.0,0.8759,sh,none,baostock,2026-03-26 17:20:39.821949,2026-03-26 17:20:39.821950
600998.SH,2025-04-09,4.77,4.84,4.65,4.81,305779.03,145205632.22,1.0,0.6064,sh,none,baostock,2026-03-26 17:20:39.821957,2026-03-26 17:20:39.821957
600998.SH,2025-04-10,4.86,4.89,4.81,4.84,203336.95,98663416.82,1.0,0.4032,sh,none,baostock,2026-03-26 17:20:39.821965,2026-03-26 17:20:39.821965
600998.SH,2025-04-11,4.82,4.87,4.8,4.82,182198.78,88205182.95,1.0,0.3613,sh,none,baostock,2026-03-26 17:20:39.821972,2026-03-26 17:20:39.821973
600998.SH,2025-04-14,4.85,4.86,4.78,4.81,235869.49,113609654.87,1.0,0.4678,sh,none,baostock,2026-03-26 17:20:39.821980,2026-03-26 17:20:39.821980
600998.SH,2025-04-15,4.79,4.81,4.74,4.77,192919.69,91833764.28,1.0,0.3826,sh,none,baostock,2026-03-26 17:20:39.821988,2026-03-26 17:20:39.821988
600998.SH,2025-04-16,4.75,4.76,4.68,4.75,168985.01,79730111.76,1.0,0.3351,sh,none,baostock,2026-03-26 17:20:39.821995,2026-03-26 17:20:39.821996
