日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2025-10-30,8.21,2.75,-11855701.0,-5.3,-8554616.0,-3.82,-3301085.0,-1.48,3421002.0,1.53,8434699.0,3.77
2025-10-31,8.3,1.1,1941601.0,1.47,3928556.0,2.98,-1986955.0,-1.51,-12830543.0,-9.72,10888941.0,8.25
2025-11-03,8.6,3.61,11593505.0,7.38,-4430993.0,-2.82,16024498.0,10.2,690053.0,0.44,-12283558.0,-7.82
2025-11-04,8.58,-0.23,7418940.0,5.96,5057950.0,4.06,2360990.0,1.9,-6083053.0,-4.89,-1335887.0,-1.07
2025-11-05,8.87,3.38,7973585.0,6.84,536353.0,0.46,7437232.0,6.38,-5108783.0,-4.38,-2864802.0,-2.46
2025-11-06,8.96,1.01,-14197229.0,-8.04,-10397620.0,-5.89,-3799609.0,-2.15,13529498.0,7.66,667732.0,0.38
2025-11-07,9.67,7.92,24095798.0,10.15,-2079463.0,-0.88,26175261.0,11.02,6843707.0,2.88,-30939506.0,-13.03
2025-11-10,9.79,1.24,14307765.0,4.6,-2741646.0,-0.88,17049411.0,5.48,31570618.0,10.15,-45878382.0,-14.76
2025-11-11,9.16,-6.44,-26215560.0,-8.81,-7283945.0,-2.45,-18931615.0,-6.36,2384201.0,0.8,23831358.0,8.01
2025-11-12,9.6,4.8,-4298851.0,-1.83,-6580503.0,-2.8,2281652.0,0.97,-5580018.0,-2.38,9878870.0,4.21
2025-11-13,9.59,-0.1,-7937356.0,-7.05,-517161.0,-0.46,-7420195.0,-6.59,-2133358.0,-1.9,10070714.0,8.95
2025-11-14,9.79,2.09,4452099.0,3.48,-3353152.0,-2.62,7805251.0,6.11,-1722757.0,-1.35,-2729343.0,-2.14
2025-11-17,9.9,1.12,3310489.0,2.68,-1715142.0,-1.39,5025631.0,4.06,751576.0,0.61,-4062065.0,-3.28
2025-11-18,9.67,-2.32,-8793479.0,-8.1,1633380.0,1.5,-10426859.0,-9.6,5064218.0,4.66,3729261.0,3.43
2025-11-19,9.73,0.62,-4386380.0,-4.66,-3794765.0,-4.03,-591615.0,-0.63,6936872.0,7.38,-2550492.0,-2.71
2025-11-20,10.0,2.77,-6076417.0,-3.35,-7071211.0,-3.9,994794.0,0.55,11612425.0,6.41,-5536009.0,-3.06
2025-11-21,9.5,-5.0,-9030177.0,-5.31,694188.0,0.41,-9724365.0,-5.72,3812129.0,2.24,5218048.0,3.07
2025-11-24,9.39,-1.16,-12416306.0,-10.96,-3184239.0,-2.81,-9232067.0,-8.15,-1126190.0,-0.99,13542496.0,11.95
2025-11-25,9.47,0.85,-2916771.0,-3.6,-3405467.0,-4.21,488696.0,0.6,-451147.0,-0.56,3367917.0,4.16
2025-11-26,9.68,2.22,4855861.0,4.92,1653473.0,1.68,3202388.0,3.24,4975677.0,5.04,-9831538.0,-9.96
2025-11-27,9.79,1.14,-4995476.0,-6.37,-3582796.0,-4.57,-1412680.0,-1.8,4343651.0,5.54,651825.0,0.83
2025-11-28,9.88,0.92,526425.0,0.31,1728246.0,1.02,-1201821.0,-0.71,9725772.0,5.72,-10252197.0,-6.03
2025-12-01,10.87,10.02,19239429.0,10.93,21862246.0,12.42,-2622817.0,-1.49,-11443303.0,-6.5,-7796126.0,-4.43
2025-12-02,10.79,-0.74,13748777.0,5.54,-7072121.0,-2.85,20820898.0,8.39,15260240.0,6.15,-29009018.0,-11.68
2025-12-03,10.5,-2.69,322770.0,0.18,-112833.0,-0.06,435603.0,0.24,5176458.0,2.85,-5499229.0,-3.02
2025-12-04,10.15,-3.33,-3287644.0,-2.87,-1465638.0,-1.28,-1822006.0,-1.59,861629.0,0.75,2426015.0,2.12
2025-12-05,9.95,-1.97,-7358387.0,-8.16,-2626466.0,-2.91,-4731921.0,-5.25,6002354.0,6.66,1356033.0,1.5
2025-12-08,9.89,-0.6,-7399408.0,-4.07,1638447.0,0.9,-9037855.0,-4.97,6429827.0,3.53,969581.0,0.53
2025-12-09,10.16,2.73,7877994.0,6.06,-2163110.0,-1.66,10041104.0,7.72,6462292.0,4.97,-14340286.0,-11.03
2025-12-10,10.25,0.89,13191453.0,11.98,7336252.0,6.66,5855201.0,5.32,-6429547.0,-5.84,-6761906.0,-6.14
2025-12-11,10.09,-1.56,2788068.0,3.01,-4071673.0,-4.39,6859741.0,7.4,-4773742.0,-5.15,1985675.0,2.14
2025-12-12,10.55,4.56,12409030.0,6.14,5691337.0,2.82,6717693.0,3.32,-2017539.0,-1.0,-10391492.0,-5.14
2025-12-15,11.61,10.05,35764364.0,9.08,44457553.0,11.29,-8693189.0,-2.21,-19132744.0,-4.86,-16631620.0,-4.22
2025-12-16,12.0,3.36,10503505.0,2.26,-5294755.0,-1.14,15798260.0,3.4,-23001720.0,-4.94,12498214.0,2.69
2025-12-17,11.52,-4.0,-8326146.0,-3.08,5373838.0,1.99,-13699984.0,-5.06,-12164153.0,-4.5,20490300.0,7.58
2025-12-18,11.5,-0.17,-2684798.0,-2.08,-1229633.0,-0.95,-1455165.0,-1.13,3502620.0,2.71,-817822.0,-0.63
2025-12-19,11.75,2.17,7335046.0,4.73,-4240263.0,-2.74,11575309.0,7.47,-206430.0,-0.13,-7128616.0,-4.6
2025-12-22,11.77,0.17,8047946.0,5.98,1988506.0,1.48,6059440.0,4.5,6701600.0,4.98,-14749546.0,-10.95
2025-12-23,11.82,0.42,-1556526.0,-1.45,1789622.0,1.67,-3346148.0,-3.13,3885987.0,3.63,-2329460.0,-2.18
2025-12-24,11.8,-0.17,5751380.0,5.02,-133877.0,-0.12,5885257.0,5.14,2376899.0,2.08,-8128278.0,-7.1
2025-12-25,11.56,-2.03,-7550947.0,-5.91,-1286215.0,-1.01,-6264732.0,-4.9,2867704.0,2.24,4683243.0,3.66
2025-12-26,11.39,-1.47,-13039377.0,-11.62,-4269880.0,-3.8,-8769497.0,-7.81,3334225.0,2.97,9705152.0,8.65
2025-12-29,11.36,-0.26,-4198496.0,-5.0,-736794.0,-0.88,-3461702.0,-4.12,6350724.0,7.56,-2152228.0,-2.56
2025-12-30,11.62,2.29,6771677.0,5.66,-1034862.0,-0.86,7806539.0,6.52,3092833.0,2.58,-9864510.0,-8.24
2025-12-31,11.44,-1.55,1385918.0,1.5,-2282098.0,-2.48,3668016.0,3.98,75493.0,0.08,-1461411.0,-1.59
2026-01-05,11.52,0.7,-11732055.0,-12.28,-10163695.0,-10.64,-1568360.0,-1.64,10879551.0,11.39,852504.0,0.89
2026-01-06,11.61,0.78,487226.0,0.36,-803472.0,-0.59,1290698.0,0.94,3889421.0,2.84,-4376647.0,-3.2
2026-01-07,11.5,-0.95,-9386723.0,-9.5,-1343742.0,-1.36,-8042981.0,-8.14,6364296.0,6.44,3022427.0,3.06
2026-01-08,12.16,5.74,13133231.0,6.51,3138035.0,1.56,9995196.0,4.95,-6382923.0,-3.16,-6750309.0,-3.35
2026-01-09,12.18,0.16,-7568415.0,-3.99,-524432.0,-0.28,-7043983.0,-3.71,5002495.0,2.64,2565920.0,1.35
2026-01-12,11.87,-2.55,-3436585.0,-1.74,-6009811.0,-3.04,2573226.0,1.3,4397720.0,2.23,-961136.0,-0.49
2026-01-13,11.68,-1.6,-8919063.0,-6.66,-12616913.0,-9.42,3697850.0,2.76,5333506.0,3.98,3585558.0,2.68
2026-01-14,11.52,-1.37,-9806740.0,-9.46,-1397781.0,-1.35,-8408959.0,-8.11,1519361.0,1.46,8287379.0,7.99
2026-01-15,11.27,-2.17,-18341129.0,-18.75,-2797790.0,-2.86,-15543339.0,-15.89,-2287443.0,-2.34,20628573.0,21.09
2026-01-16,11.3,0.27,-9594379.0,-10.64,-6373876.0,-7.07,-3220503.0,-3.57,1070507.0,1.19,8523872.0,9.45
2026-01-19,11.35,0.44,-7584390.0,-9.88,-5290329.0,-6.89,-2294061.0,-2.99,1347867.0,1.76,6236523.0,8.12
2026-01-20,10.98,-3.26,-9089999.0,-11.87,-3952339.0,-5.16,-5137660.0,-6.71,6086168.0,7.95,3003831.0,3.92
2026-01-21,11.28,2.73,-1783947.0,-2.24,-3825859.0,-4.8,2041912.0,2.56,-1594014.0,-2.0,3377961.0,4.24
2026-01-22,11.34,0.53,-2486968.0,-4.27,-1235305.0,-2.12,-1251663.0,-2.15,-1563377.0,-2.68,4050345.0,6.95
2026-01-23,11.54,1.76,19801438.0,15.65,-5661878.0,-4.48,25463316.0,20.13,-2649158.0,-2.09,-17152280.0,-13.56
2026-01-26,11.72,1.56,-4306651.0,-4.4,-1162402.0,-1.19,-3144249.0,-3.21,1657727.0,1.69,2648924.0,2.71
2026-01-27,11.47,-2.13,-587850.0,-0.53,-2848050.0,-2.58,2260200.0,2.05,6165934.0,5.59,-5578084.0,-5.06
2026-01-28,11.17,-2.62,-16312479.0,-17.51,-11263978.0,-12.09,-5048501.0,-5.42,14181722.0,15.23,2130757.0,2.29
2026-01-29,10.72,-4.03,-12416166.0,-13.28,-7900134.0,-8.45,-4516032.0,-4.83,9004485.0,9.63,3411681.0,3.65
2026-01-30,10.88,1.49,-12583823.0,-15.94,-2766128.0,-3.5,-9817695.0,-12.43,8737719.0,11.07,3846105.0,4.87
2026-02-02,10.99,1.01,-2777845.0,-3.28,-390984.0,-0.46,-2386861.0,-2.82,-1916373.0,-2.26,4694218.0,5.54
2026-02-03,11.2,1.91,7500807.0,10.64,4966955.0,7.04,2533852.0,3.59,1529978.0,2.17,-9030785.0,-12.8
2026-02-04,11.2,0.0,-1763887.0,-3.99,1113324.0,2.52,-2877211.0,-6.51,63500.0,0.14,1700388.0,3.85
2026-02-05,11.19,-0.09,-1069828.0,-1.98,-883482.0,-1.63,-186346.0,-0.34,-1916126.0,-3.54,2985954.0,5.52
2026-02-06,11.82,5.63,-1332371.0,-0.68,-5147583.0,-2.62,3815212.0,1.94,3883920.0,1.98,-2551550.0,-1.3
2026-02-09,12.3,4.06,3591303.0,2.36,-2401710.0,-1.58,5993013.0,3.94,-4055287.0,-2.66,463985.0,0.3
2026-02-10,12.15,-1.22,-8726064.0,-7.38,565573.0,0.48,-9291637.0,-7.86,-3859702.0,-3.26,12585766.0,10.64
2026-02-11,12.1,-0.41,-3592859.0,-5.4,-3195671.0,-4.8,-397188.0,-0.6,-3701952.0,-5.56,7294812.0,10.96
2026-02-12,12.22,0.99,3191563.0,4.17,2713082.0,3.54,478481.0,0.63,-105664.0,-0.14,-3085900.0,-4.03
2026-02-13,12.41,1.55,1986506.0,2.07,6426927.0,6.7,-4440421.0,-4.63,1558811.0,1.63,-3545317.0,-3.7
2026-02-24,12.7,2.34,-2023471.0,-1.93,-3431597.0,-3.28,1408126.0,1.35,5102208.0,4.88,-3078737.0,-2.94
2026-02-25,12.61,-0.71,-7593481.0,-7.16,-4798161.0,-4.53,-2795320.0,-2.64,9435310.0,8.9,-1841830.0,-1.74
2026-02-26,13.16,4.36,2749868.0,1.94,3012191.0,2.12,-262323.0,-0.19,3941219.0,2.78,-6691087.0,-4.72
2026-02-27,13.62,3.5,5082009.0,4.5,-4697670.0,-4.16,9779679.0,8.66,1985389.0,1.76,-7067398.0,-6.26
2026-03-02,13.5,-0.88,-8653324.0,-7.25,-4499298.0,-3.77,-4154026.0,-3.48,9756394.0,8.17,-1103069.0,-0.92
2026-03-03,12.6,-6.67,-30212077.0,-17.81,-21766144.0,-12.83,-8445933.0,-4.98,27944181.0,16.47,2267897.0,1.34
2026-03-04,13.17,4.52,-3706615.0,-3.1,-366858.0,-0.31,-3339757.0,-2.79,844400.0,0.71,2862215.0,2.39
2026-03-05,13.24,0.53,3426456.0,4.8,-1398515.0,-1.96,4824971.0,6.76,-683199.0,-0.96,-2743257.0,-3.84
2026-03-06,13.27,0.23,-8648401.0,-11.48,-6850555.0,-9.1,-1797846.0,-2.39,3940855.0,5.23,4707546.0,6.25
2026-03-09,13.23,-0.3,-10368516.0,-10.69,-475974.0,-0.49,-9892542.0,-10.2,5226602.0,5.39,5141914.0,5.3
2026-03-10,14.09,6.5,-8600235.0,-5.2,-8662745.0,-5.24,62510.0,0.04,5220821.0,3.16,3379414.0,2.04
2026-03-11,14.15,0.43,2021439.0,2.27,-150079.0,-0.17,2171518.0,2.43,934167.0,1.05,-2955605.0,-3.31
2026-03-12,13.98,-1.2,-399108.0,-0.28,-12538327.0,-8.76,12139219.0,8.48,12830575.0,8.97,-12431466.0,-8.69
2026-03-13,13.69,-2.07,-6708069.0,-4.59,-9426133.0,-6.46,2718064.0,1.86,2645704.0,1.81,4062365.0,2.78
2026-03-16,14.07,2.78,-7429800.0,-4.8,-4390187.0,-2.84,-3039613.0,-1.96,18767077.0,12.12,-11337276.0,-7.32
2026-03-17,14.58,3.62,11912337.0,7.52,2244486.0,1.42,9667851.0,6.1,-9183194.0,-5.79,-2729143.0,-1.72
2026-03-18,14.92,2.33,-10707438.0,-7.47,-4341547.0,-3.03,-6365891.0,-4.44,1735304.0,1.21,8972135.0,6.26
2026-03-19,14.42,-3.35,-704658.0,-0.48,-3460585.0,-2.37,2755927.0,1.88,5081851.0,3.48,-4377193.0,-2.99
2026-03-20,14.02,-2.77,-2948561.0,-2.73,-4983935.0,-4.62,2035374.0,1.88,6206378.0,5.75,-3257816.0,-3.02
2026-03-23,13.2,-5.85,3066887.0,2.53,7426679.0,6.13,-4359792.0,-3.6,479042.0,0.4,-3545929.0,-2.92
2026-03-24,13.85,4.92,-15377519.0,-14.36,-3640402.0,-3.4,-11737117.0,-10.96,2309190.0,2.16,13068329.0,12.2
2026-03-25,13.55,-2.17,-2334171.0,-2.56,-4419768.0,-4.85,2085597.0,2.29,6362898.0,6.99,-4028727.0,-4.42
2026-03-26,13.33,-1.62,-6395396.0,-10.1,990196.0,1.56,-7385592.0,-11.67,3387258.0,5.35,3008139.0,4.75
