fs_code,trade_date,net_inflow_main,net_inflow_super,net_inflow_large,net_inflow_medium,net_inflow_small,net_inflow_main_ratio,net_inflow_super_ratio,net_inflow_large_ratio,net_inflow_medium_ratio,net_inflow_small_ratio
601611.SH,20260326,-151938103.0,16126906.0,79136531.0,137184202.0,-58047671.0,9.08,15.74,-6.66,15.17,25.95
