日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2025-12-15,13.62,-2.16,-26009641.0,-17.31,-8175034.0,-5.44,-17834607.0,-11.87,-6845799.0,-4.55,32855439.0,21.86
2025-12-16,13.36,-1.91,-7308998.0,-6.09,-4828027.0,-4.02,-2480971.0,-2.07,-5610588.0,-4.67,12919586.0,10.76
2025-12-17,13.48,0.9,-7508419.0,-7.6,-536979.0,-0.54,-6971440.0,-7.06,-3071623.0,-3.11,10580041.0,10.71
2025-12-18,13.52,0.3,-5656013.0,-5.76,-198810.0,-0.2,-5457203.0,-5.56,-2809112.0,-2.86,8465125.0,8.63
2025-12-19,13.84,2.37,-918940.0,-0.85,3104756.0,2.87,-4023696.0,-3.72,-3639622.0,-3.37,4558563.0,4.22
2025-12-22,13.86,0.14,-4667414.0,-5.43,-1396824.0,-1.63,-3270590.0,-3.81,1088945.0,1.27,3578468.0,4.17
2025-12-23,13.67,-1.37,-3980268.0,-4.72,-1978800.0,-2.35,-2001468.0,-2.37,-1111691.0,-1.32,5091960.0,6.04
2025-12-24,13.69,0.15,-3715787.0,-6.65,0.0,0.0,-3715787.0,-6.65,-3624560.0,-6.48,7340347.0,13.13
2025-12-25,13.71,0.15,-2489474.0,-3.82,-475454.0,-0.73,-2014020.0,-3.09,-2737459.0,-4.21,5226933.0,8.03
2025-12-26,13.67,-0.29,-8125997.0,-10.27,-3354766.0,-4.24,-4771231.0,-6.03,1685468.0,2.13,6440530.0,8.14
2025-12-29,13.7,0.22,-1486679.0,-0.85,-3034696.0,-1.73,1548017.0,0.88,10560106.0,6.0,-9073427.0,-5.16
2025-12-30,13.55,-1.09,-9750096.0,-9.57,-383520.0,-0.38,-9366576.0,-9.2,5743689.0,5.64,4006407.0,3.93
2025-12-31,13.45,-0.74,-7544762.0,-9.24,-3017570.0,-3.69,-4527192.0,-5.54,-7234179.0,-8.86,14778941.0,18.09
2026-01-05,13.48,0.22,-12425999.0,-14.91,-2398176.0,-2.88,-10027823.0,-12.03,-1435818.0,-1.72,13861817.0,16.63
2026-01-06,13.62,1.04,-2963249.0,-3.0,-1175620.0,-1.19,-1787629.0,-1.81,-5745481.0,-5.81,8708731.0,8.81
2026-01-07,13.5,-0.88,-4499680.0,-5.23,1640326.0,1.91,-6140006.0,-7.14,555585.0,0.65,3944095.0,4.59
2026-01-08,13.76,1.93,-1337098.0,-0.98,2060409.0,1.51,-3397507.0,-2.49,-11429722.0,-8.37,12766820.0,9.35
2026-01-09,13.95,1.38,-8940244.0,-6.48,350795.0,0.25,-9291039.0,-6.73,3819437.0,2.77,5120806.0,3.71
2026-01-12,13.72,-1.65,-20723407.0,-11.54,-16041248.0,-8.93,-4682159.0,-2.61,12148353.0,6.76,8575053.0,4.77
2026-01-13,13.7,-0.15,5691583.0,2.52,1180210.0,0.52,4511373.0,2.0,7400372.0,3.28,-13091955.0,-5.8
2026-01-14,13.4,-2.19,-16104231.0,-7.71,-8033000.0,-3.84,-8071231.0,-3.86,9226459.0,4.42,6877772.0,3.29
2026-01-15,13.26,-1.04,-5155622.0,-4.24,-7889505.0,-6.49,2733883.0,2.25,-1440014.0,-1.18,6595636.0,5.42
2026-01-16,13.08,-1.36,-10968655.0,-10.66,-2067126.0,-2.01,-8901529.0,-8.65,827260.0,0.8,10141395.0,9.85
2026-01-19,13.2,0.92,-4130063.0,-5.54,1054186.0,1.42,-5184249.0,-6.96,-5023608.0,-6.74,9153671.0,12.29
2026-01-20,13.16,-0.3,-7171817.0,-9.67,-4623366.0,-6.23,-2548451.0,-3.44,1081189.0,1.46,6090629.0,8.21
2026-01-21,13.43,2.05,15489461.0,12.8,3522820.0,2.91,11966641.0,9.89,-7192875.0,-5.94,-8296585.0,-6.86
2026-01-22,13.47,0.3,-2977338.0,-3.43,-1353241.0,-1.56,-1624097.0,-1.87,-8042699.0,-9.26,11020037.0,12.69
2026-01-23,13.76,2.15,-700837.0,-0.5,6591088.0,4.68,-7291925.0,-5.17,-5916321.0,-4.2,6617157.0,4.69
2026-01-26,13.27,-3.56,-2086056.0,-1.66,2257403.0,1.79,-4343459.0,-3.45,-901959.0,-0.72,2988015.0,2.37
2026-01-27,12.77,-3.77,-16832601.0,-13.93,-7061165.0,-5.84,-9771436.0,-8.09,3760991.0,3.11,13071611.0,10.82
2026-01-28,12.88,0.86,-3215382.0,-3.26,-3855247.0,-3.9,639865.0,0.65,304479.0,0.31,2910903.0,2.95
2026-01-29,13.15,2.1,10051721.0,5.62,10940276.0,6.11,-888555.0,-0.5,-6318602.0,-3.53,-3733118.0,-2.09
2026-01-30,12.99,-1.22,-1200328.0,-1.37,504793.0,0.58,-1705121.0,-1.95,-1759063.0,-2.01,2959392.0,3.39
2026-02-02,12.83,-1.23,-252898.0,-0.41,-1201992.0,-1.96,949094.0,1.55,-1364398.0,-2.23,1617296.0,2.64
2026-02-03,12.95,0.94,-3098158.0,-6.48,-1351541.0,-2.83,-1746617.0,-3.65,4447205.0,9.3,-1349047.0,-2.82
2026-02-04,13.34,3.01,3421816.0,3.45,4477319.0,4.52,-1055503.0,-1.07,-6151963.0,-6.21,2730149.0,2.76
2026-02-05,13.37,0.22,751789.0,0.96,-352401.0,-0.45,1104190.0,1.41,-3159848.0,-4.04,2408059.0,3.08
2026-02-06,13.21,-1.2,-2522770.0,-4.54,-1244409.0,-2.24,-1278361.0,-2.3,-1942870.0,-3.5,4465640.0,8.04
2026-02-09,14.53,9.99,9995477.0,13.12,9999836.0,13.13,-4359.0,-0.01,-3949254.0,-5.18,-6046223.0,-7.94
2026-02-10,14.54,0.07,-39101599.0,-6.1,-24631090.0,-3.84,-14470509.0,-2.26,37506911.0,5.85,1594688.0,0.25
2026-02-11,14.8,1.79,12185174.0,3.0,9163786.0,2.26,3021388.0,0.74,9248965.0,2.28,-21434138.0,-5.28
2026-02-12,14.04,-5.14,-25998405.0,-9.19,-6442625.0,-2.28,-19555780.0,-6.91,-1162961.0,-0.41,27161367.0,9.6
2026-02-13,14.26,1.57,8636682.0,3.03,-7981936.0,-2.8,16618618.0,5.82,-3084804.0,-1.08,-5551878.0,-1.95
2026-02-24,14.08,-1.26,-6438044.0,-4.24,501203.0,0.33,-6939247.0,-4.57,-9886599.0,-6.51,16324643.0,10.76
2026-02-25,14.36,1.99,-4505531.0,-2.62,1883869.0,1.1,-6389400.0,-3.71,-6829715.0,-3.97,11335246.0,6.59
2026-02-26,14.0,-2.51,-12321552.0,-7.55,669793.0,0.41,-12991345.0,-7.96,1195286.0,0.73,11126266.0,6.82
2026-02-27,13.83,-1.21,-4045184.0,-3.81,0.0,0.0,-4045184.0,-3.81,-4479839.0,-4.22,8525024.0,8.03
2026-03-02,13.26,-4.12,-8596169.0,-6.13,-164655.0,-0.12,-8431514.0,-6.01,-8021757.0,-5.72,16617926.0,11.85
2026-03-03,12.59,-5.05,-18172630.0,-14.47,-6347728.0,-5.06,-11824902.0,-9.42,-4244275.0,-3.38,22416905.0,17.85
2026-03-04,12.5,-0.71,-2448567.0,-3.51,-109771.0,-0.16,-2338796.0,-3.35,-2879917.0,-4.13,5328484.0,7.64
2026-03-05,12.62,0.96,-3753382.0,-6.3,-2371928.0,-3.98,-1381454.0,-2.32,820372.0,1.38,2933010.0,4.92
2026-03-06,13.17,4.36,-5249139.0,-4.15,-2774151.0,-2.19,-2474988.0,-1.95,2964817.0,2.34,2284323.0,1.8
2026-03-09,13.01,-1.21,-7550521.0,-10.05,-1948513.0,-2.59,-5602008.0,-7.46,3903229.0,5.2,3647292.0,4.86
2026-03-10,14.31,9.99,53321484.0,28.27,52649962.0,27.91,671522.0,0.36,-27400770.0,-14.53,-25920713.0,-13.74
2026-03-11,14.53,1.54,27952049.0,7.02,17850813.0,4.48,10101236.0,2.54,-22150854.0,-5.56,-5801195.0,-1.46
2026-03-12,14.55,0.14,-11554651.0,-5.49,1683094.0,0.8,-13237745.0,-6.29,-10843828.0,-5.15,22398479.0,10.64
2026-03-13,14.35,-1.37,-2862269.0,-2.16,-2592894.0,-1.96,-269375.0,-0.2,4768355.0,3.6,-1906086.0,-1.44
2026-03-16,14.54,1.32,-2799802.0,-1.95,-1945117.0,-1.35,-854685.0,-0.59,6432634.0,4.47,-3632833.0,-2.53
2026-03-17,14.54,0.0,-3429976.0,-1.85,-512199.0,-0.28,-2917777.0,-1.57,-3401796.0,-1.83,6831773.0,3.68
2026-03-18,15.4,5.91,78100694.0,13.68,34868265.0,6.11,43232429.0,7.57,-24568553.0,-4.3,-53532141.0,-9.38
2026-03-19,14.96,-2.86,-30369243.0,-8.65,-17795224.0,-5.07,-12574019.0,-3.58,-2519595.0,-0.72,32888839.0,9.37
2026-03-20,14.56,-2.67,-14595306.0,-6.91,3112710.0,1.47,-17708016.0,-8.39,-10177663.0,-4.82,24772970.0,11.74
2026-03-23,14.39,-1.17,-4565115.0,-1.73,-7650888.0,-2.9,3085773.0,1.17,12768335.0,4.84,-8203220.0,-3.11
2026-03-24,14.91,3.61,11732630.0,3.79,8185996.0,2.64,3546634.0,1.14,1124482.0,0.36,-12857112.0,-4.15
2026-03-25,15.03,0.8,-5656215.0,-2.15,-4253033.0,-1.62,-1403182.0,-0.53,-1030396.0,-0.39,6686611.0,2.54
2026-03-26,15.11,0.53,-1439365.0,-0.55,3006441.0,1.15,-4445806.0,-1.7,12083008.0,4.63,-10643643.0,-4.07
