日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2026-02-03,4.55,2.02,-12752566.0,-9.72,-8798959.0,-6.7,-3953607.0,-3.01,-5388433.0,-4.11,18140998.0,13.82
2026-02-04,4.77,4.84,14870232.0,6.3,21635530.0,9.16,-6765298.0,-2.86,-17784580.0,-7.53,2914348.0,1.23
2026-02-05,4.69,-1.68,-13887209.0,-9.85,-7612809.0,-5.4,-6274400.0,-4.45,-3696854.0,-2.62,17584063.0,12.47
2026-02-06,4.65,-0.85,-3345023.0,-2.75,-3502079.0,-2.87,157056.0,0.13,2623450.0,2.15,721574.0,0.59
2026-02-09,4.76,2.37,7596750.0,3.92,4293707.0,2.22,3303043.0,1.71,2795473.0,1.44,-10392223.0,-5.37
2026-02-10,4.71,-1.05,-10239108.0,-9.71,-7253544.0,-6.88,-2985564.0,-2.83,2284183.0,2.17,7954926.0,7.55
2026-02-11,4.79,1.7,5424400.0,3.23,4803811.0,2.86,620589.0,0.37,-3097109.0,-1.85,-2327291.0,-1.39
2026-02-12,4.67,-2.51,-8219806.0,-5.38,-7736535.0,-5.07,-483271.0,-0.32,10157679.0,6.65,-1937873.0,-1.27
2026-02-13,4.55,-2.57,-4586333.0,-2.94,-3811450.0,-2.45,-774883.0,-0.5,5338295.0,3.43,-751962.0,-0.48
2026-02-24,4.71,3.52,22829877.0,14.51,17335385.0,11.02,5494492.0,3.49,-11349996.0,-7.22,-11479881.0,-7.3
2026-02-25,5.18,9.98,158058152.0,29.04,141372342.0,25.97,16685810.0,3.07,-78929409.0,-14.5,-79128742.0,-14.54
2026-02-26,5.04,-2.7,21809389.0,3.03,-287758.0,-0.04,22097147.0,3.07,25398437.0,3.53,-47207830.0,-6.57
2026-02-27,5.03,-0.2,15904078.0,4.31,9096551.0,2.46,6807527.0,1.84,7520557.0,2.04,-23424635.0,-6.35
2026-03-02,4.93,-1.99,-21443548.0,-7.21,-9071112.0,-3.05,-12372436.0,-4.16,3349306.0,1.13,18094241.0,6.09
2026-03-03,4.83,-2.03,-21448010.0,-7.88,-22336312.0,-8.2,888302.0,0.33,9168523.0,3.37,12279487.0,4.51
2026-03-04,4.78,-1.04,-7768557.0,-3.87,-6829998.0,-3.41,-938559.0,-0.47,10850852.0,5.41,-3082294.0,-1.54
2026-03-05,4.81,0.63,26121172.0,12.21,9254998.0,4.32,16866174.0,7.88,7075802.0,3.31,-33196973.0,-15.51
2026-03-06,4.84,0.62,-1710953.0,-0.88,-7773114.0,-4.0,6062161.0,3.12,8086317.0,4.16,-6375363.0,-3.28
2026-03-09,4.84,0.0,-8126916.0,-3.45,7335016.0,3.11,-15461932.0,-6.56,10628604.0,4.51,-2501688.0,-1.06
2026-03-10,4.86,0.41,-2105619.0,-1.02,-2592036.0,-1.26,486417.0,0.24,13229696.0,6.42,-11124076.0,-5.4
2026-03-11,4.94,1.65,31470776.0,11.68,34557242.0,12.82,-3086466.0,-1.15,-14014343.0,-5.2,-17456434.0,-6.48
2026-03-12,4.94,0.0,-6213161.0,-3.04,-13604445.0,-6.65,7391284.0,3.61,4651049.0,2.27,1562110.0,0.76
2026-03-13,4.87,-1.42,-22468443.0,-11.13,-9290210.0,-4.6,-13178233.0,-6.53,3864045.0,1.91,18604398.0,9.21
2026-03-16,4.82,-1.03,-21004682.0,-13.03,-14762496.0,-9.16,-6242186.0,-3.87,4373215.0,2.71,16631468.0,10.32
2026-03-17,4.81,-0.21,2872651.0,1.91,6211662.0,4.14,-3339011.0,-2.22,-7373685.0,-4.91,4501033.0,3.0
2026-03-18,4.74,-1.46,-15628830.0,-11.6,-8945446.0,-6.64,-6683384.0,-4.96,8665786.0,6.43,6963043.0,5.17
2026-03-19,4.63,-2.32,-6287182.0,-4.39,-9741254.0,-6.81,3454072.0,2.41,645405.0,0.45,5641776.0,3.94
2026-03-20,4.55,-1.73,15231435.0,10.1,12838864.0,8.51,2392571.0,1.59,-530163.0,-0.35,-14701274.0,-9.74
2026-03-23,4.38,-3.74,-13326057.0,-6.61,-18852720.0,-9.35,5526663.0,2.74,1428108.0,0.71,11897949.0,5.9
2026-03-24,4.45,1.6,7573747.0,6.51,2251517.0,1.94,5322230.0,4.57,-3046992.0,-2.62,-4526755.0,-3.89
2026-03-25,4.53,1.8,11511297.0,9.08,9124949.0,7.19,2386348.0,1.88,-15859755.0,-12.5,4348458.0,3.43
2026-03-26,4.52,-0.22,-1331448.0,-1.41,-379558.0,-0.4,-951890.0,-1.01,-1532528.0,-1.62,2863976.0,3.03
