fs_code,trade_date,net_inflow_main,net_inflow_super,net_inflow_large,net_inflow_medium,net_inflow_small,net_inflow_main_ratio,net_inflow_super_ratio,net_inflow_large_ratio,net_inflow_medium_ratio,net_inflow_small_ratio
601198.SH,20260326,-28145326.0,2743118.0,25519665.0,63606978.0,-38087313.0,10.93,27.24,-16.31,21.96,17.7
