日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2026-01-22,11.99,4.99,11953129.0,23.29,5639892.0,10.99,6313237.0,12.3,-4350812.0,-8.48,-7602317.0,-14.81
2026-01-23,12.59,5.0,3838743.0,4.79,4002348.0,4.99,-163605.0,-0.2,-601160.0,-0.75,-3237583.0,-4.04
2026-01-26,12.72,1.03,-4696394.0,-5.26,-1174777.0,-1.32,-3521617.0,-3.94,1836802.0,2.06,2859592.0,3.2
2026-01-27,12.26,-3.62,-6379416.0,-7.83,-6512456.0,-7.99,133040.0,0.16,1093777.0,1.34,5285639.0,6.49
2026-01-28,11.65,-4.98,-9557317.0,-12.2,-18082361.0,-23.09,8525044.0,10.89,4238753.0,5.41,5318565.0,6.79
2026-01-29,12.02,3.18,7393323.0,11.01,81732.0,0.12,7311591.0,10.89,-2417307.0,-3.6,-4976016.0,-7.41
2026-01-30,12.62,4.99,5916003.0,8.77,4205091.0,6.24,1710912.0,2.54,1312809.0,1.95,-7228812.0,-10.72
2026-02-02,11.99,-4.99,-2005927.0,-56.67,-2521497.0,-71.24,515570.0,14.57,643863.0,18.19,1362064.0,38.48
2026-02-03,11.39,-5.0,-1978443.0,-69.4,-2231301.0,-78.27,252858.0,8.87,763130.0,26.77,1215313.0,42.63
2026-02-04,10.82,-5.0,-2593554.0,-72.37,-891568.0,-24.88,-1701986.0,-47.49,1157740.0,32.31,1435814.0,40.07
2026-02-05,10.28,-4.99,-2072448.0,-51.3,-2473368.0,-61.22,400920.0,9.92,825484.0,20.43,1246964.0,30.87
2026-02-06,9.77,-4.96,-1867047.0,-72.77,-957460.0,-37.32,-909587.0,-35.45,622349.0,24.26,1244698.0,48.51
2026-02-09,9.28,-5.02,-2526016.0,-73.95,-1762272.0,-51.59,-763744.0,-22.36,1082976.0,31.7,1443040.0,42.24
2026-02-10,8.82,-4.96,-2242044.0,-27.64,51156.0,0.63,-2293200.0,-28.27,626220.0,7.72,1615824.0,19.92
2026-02-11,8.38,-4.99,-2685790.0,-63.86,-2937190.0,-69.83,251400.0,5.98,1506724.0,35.82,1179066.0,28.03
2026-02-12,7.96,-5.01,-2107808.0,-53.32,-1229820.0,-31.11,-877988.0,-22.21,788836.0,19.96,1318972.0,33.37
2026-02-13,8.36,5.03,-11628161.0,-5.29,-18823919.0,-8.57,7195758.0,3.27,5603629.0,2.55,6024533.0,2.74
2026-02-24,7.94,-5.02,-6972114.0,-41.34,-3429286.0,-20.33,-3542828.0,-21.0,3614288.0,21.43,3357826.0,19.91
2026-02-25,7.54,-5.04,-31705296.0,-20.82,-8959878.0,-5.88,-22745418.0,-14.93,12449104.0,8.17,19256193.0,12.64
2026-02-26,7.16,-5.04,-17433986.0,-19.88,-10935861.0,-12.47,-6498125.0,-7.41,517560.0,0.59,16916426.0,19.29
2026-02-27,6.9,-3.63,-3837910.0,-3.91,5686396.0,5.8,-9524306.0,-9.71,-3233863.0,-3.3,7071773.0,7.21
2026-03-02,6.56,-4.93,-11336445.0,-45.27,-8695835.0,-34.72,-2640610.0,-10.54,4036788.0,16.12,7299657.0,29.15
2026-03-03,6.23,-5.03,-2505706.0,-54.89,-1280265.0,-28.04,-1225441.0,-26.84,1090873.0,23.89,1414833.0,30.99
2026-03-04,5.92,-4.98,-1065600.0,-59.8,-1065600.0,-59.8,0.0,0.0,195952.0,11.0,869648.0,48.8
2026-03-05,5.62,-5.07,-1149765.0,-0.96,6485818.0,5.39,-7635583.0,-6.35,-4815545.0,-4.01,5965311.0,4.96
2026-03-06,5.34,-4.98,-9072760.0,-14.08,2035598.0,3.16,-11108358.0,-17.24,320847.0,0.5,8751914.0,13.58
2026-03-09,5.07,-5.06,-4469256.0,-10.8,-9200529.0,-22.23,4731273.0,11.43,2228159.0,5.38,2241097.0,5.42
2026-03-10,5.32,4.93,9684391.0,24.01,5612520.0,13.92,4071871.0,10.1,-3681040.0,-9.13,-6003351.0,-14.89
2026-03-11,5.59,5.08,584714.0,12.49,0.0,0.0,584714.0,12.49,-156520.0,-3.34,-428194.0,-9.15
2026-03-12,5.87,5.01,1790350.0,41.7,2712527.0,63.18,-922177.0,-21.48,-996726.0,-23.22,-793624.0,-18.49
2026-03-13,6.16,4.94,-7287480.0,-5.15,-624241.0,-0.44,-6663239.0,-4.71,2532135.0,1.79,4755344.0,3.36
2026-03-16,5.85,-5.03,-6720847.0,-9.44,-2061015.0,-2.89,-4659832.0,-6.54,-152906.0,-0.21,6873753.0,9.65
2026-03-17,5.56,-4.96,-2115580.0,-55.13,-2399140.0,-62.52,283560.0,7.39,903500.0,23.54,1212080.0,31.59
2026-03-18,5.28,-5.04,-883872.0,-32.94,0.0,0.0,-883872.0,-32.94,21120.0,0.79,862752.0,32.15
2026-03-19,5.54,4.92,4190761.0,5.43,7091106.0,9.18,-2900345.0,-3.76,-50165.0,-0.06,-4140596.0,-5.36
2026-03-20,5.26,-5.05,-10104890.0,-11.33,-12162009.0,-13.64,2057119.0,2.31,3162038.0,3.55,6942852.0,7.79
2026-03-23,5.0,-4.94,-8134226.0,-19.27,-6235839.0,-14.78,-1898387.0,-4.5,2579320.0,6.11,5554906.0,13.16
2026-03-24,5.16,3.2,5494698.0,9.92,2079888.0,3.76,3414810.0,6.17,-3525851.0,-6.37,-1968847.0,-3.56
2026-03-25,5.11,-0.97,-1785012.0,-3.95,-125265.0,-0.28,-1659747.0,-3.67,-10686.0,-0.02,1795699.0,3.97
2026-03-26,5.1,-0.2,184520.0,0.59,848747.0,2.73,-664227.0,-2.14,341117.0,1.1,-525637.0,-1.69
