日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2025-10-30,10.98,-1.7,-15313270.0,-4.59,4695702.0,1.41,-20008972.0,-6.0,-17490617.0,-5.25,32803888.0,9.84
2025-10-31,11.16,1.64,11672881.0,3.62,855953.0,0.27,10816928.0,3.35,-9707212.0,-3.01,-1965669.0,-0.61
2025-11-03,10.73,-3.85,-14051705.0,-5.65,-5181514.0,-2.08,-8870191.0,-3.57,-13853868.0,-5.57,27905573.0,11.23
2025-11-04,10.44,-2.7,-24423516.0,-13.71,-12142202.0,-6.82,-12281314.0,-6.89,-42915.0,-0.02,24466431.0,13.73
2025-11-05,10.46,0.19,7122665.0,5.15,-5508670.0,-3.98,12631335.0,9.13,-1994636.0,-1.44,-5128029.0,-3.71
2025-11-06,10.3,-1.53,729177.0,0.58,1900133.0,1.52,-1170956.0,-0.94,3248852.0,2.59,-3978029.0,-3.18
2025-11-07,10.17,-1.26,-5093009.0,-4.26,4650751.0,3.89,-9743760.0,-8.16,-10133557.0,-8.49,15226566.0,12.75
2025-11-10,10.11,-0.59,-23801386.0,-21.15,-546394.0,-0.49,-23254992.0,-20.66,4695033.0,4.17,19106353.0,16.97
2025-11-11,10.27,1.58,2692180.0,2.4,-1349030.0,-1.2,4041210.0,3.61,-6075621.0,-5.43,3383439.0,3.02
2025-11-12,10.35,0.78,-1416844.0,-1.05,-5109471.0,-3.79,3692627.0,2.74,11626567.0,8.62,-10209722.0,-7.57
2025-11-13,10.22,-1.26,-10332753.0,-9.28,-2235370.0,-2.01,-8097383.0,-7.27,-5808027.0,-5.21,16140781.0,14.49
2025-11-14,10.4,1.76,10531141.0,8.22,2521801.0,1.97,8009340.0,6.25,-6098075.0,-4.76,-4433065.0,-3.46
2025-11-17,10.43,0.29,-12733530.0,-12.31,1176349.0,1.14,-13909879.0,-13.45,910804.0,0.88,11822726.0,11.43
2025-11-18,10.18,-2.4,-26300467.0,-23.13,-2630954.0,-2.31,-23669513.0,-20.81,5692914.0,5.01,20607553.0,18.12
2025-11-19,9.84,-3.34,-17492829.0,-15.63,-1788804.0,-1.6,-15704025.0,-14.04,-885543.0,-0.79,18378372.0,16.43
2025-11-20,9.96,1.22,764274.0,0.79,0.0,0.0,764274.0,0.79,1013685.0,1.04,-1777959.0,-1.83
2025-11-21,9.5,-4.62,-12537164.0,-11.76,1872219.0,1.76,-14409383.0,-13.52,5216167.0,4.89,7320997.0,6.87
2025-11-24,9.66,1.68,-1959207.0,-2.66,735912.0,1.0,-2695119.0,-3.66,-7314375.0,-9.94,9273582.0,12.6
2025-11-25,9.93,2.8,6279326.0,9.09,2040367.0,2.95,4238959.0,6.13,-2679590.0,-3.88,-3599736.0,-5.21
2025-11-26,9.85,-0.81,5206941.0,5.67,-335828.0,-0.37,5542769.0,6.03,6843552.0,7.45,-12050493.0,-13.12
2025-11-27,9.97,1.22,11573228.0,7.92,1038376.0,0.71,10534852.0,7.21,-6829613.0,-4.68,-4743615.0,-3.25
2025-11-28,9.92,-0.5,-11708678.0,-11.39,-2286297.0,-2.22,-9422381.0,-9.16,1503957.0,1.46,10204721.0,9.92
2025-12-01,9.68,-2.42,-11606426.0,-13.64,-7091501.0,-8.33,-4514925.0,-5.3,3387704.0,3.98,8218723.0,9.66
2025-12-02,9.61,-0.72,-8684456.0,-14.95,-1141832.0,-1.97,-7542624.0,-12.98,2140702.0,3.68,6543754.0,11.26
2025-12-03,9.51,-1.04,-2248601.0,-4.61,1232946.0,2.53,-3481547.0,-7.14,-1492806.0,-3.06,3741408.0,7.67
2025-12-04,9.35,-1.68,-4771903.0,-8.82,-2523755.0,-4.66,-2248148.0,-4.15,1513182.0,2.8,3258721.0,6.02
2025-12-05,9.43,0.86,-1183819.0,-2.96,129548.0,0.32,-1313367.0,-3.28,122743.0,0.31,1061076.0,2.65
2025-12-08,9.38,-0.53,-235054.0,-0.55,1014668.0,2.36,-1249722.0,-2.91,667787.0,1.56,-432733.0,-1.01
2025-12-09,9.27,-1.17,2705334.0,5.0,-1211040.0,-2.24,3916374.0,7.23,-2628363.0,-4.85,-76971.0,-0.14
2025-12-10,9.42,1.62,5787445.0,7.02,0.0,0.0,5787445.0,7.02,-4200852.0,-5.09,-1586593.0,-1.92
2025-12-11,9.11,-3.29,-7119461.0,-9.26,-903268.0,-1.17,-6216193.0,-8.09,5511947.0,7.17,1607514.0,2.09
2025-12-12,8.96,-1.65,-8988135.0,-14.8,-3245666.0,-5.35,-5742469.0,-9.46,5078894.0,8.37,3909241.0,6.44
2025-12-15,9.03,0.78,-1241159.0,-3.2,0.0,0.0,-1241159.0,-3.2,4209868.0,10.84,-2968709.0,-7.64
2025-12-16,8.9,-1.44,-14671.0,-0.03,938206.0,1.9,-952877.0,-1.93,1989297.0,4.03,-1974626.0,-4.0
2025-12-17,8.91,0.11,-5527413.0,-12.22,0.0,0.0,-5527413.0,-12.22,493131.0,1.09,5034283.0,11.13
2025-12-18,8.93,0.22,-542126.0,-1.41,-2111052.0,-5.48,1568926.0,4.07,-332067.0,-0.86,874194.0,2.27
2025-12-19,9.17,2.69,1606390.0,2.87,-680945.0,-1.22,2287335.0,4.08,-1643093.0,-2.93,36703.0,0.07
2025-12-22,9.08,-0.98,-2687488.0,-7.11,-2943901.0,-7.79,256413.0,0.68,4071329.0,10.78,-1383841.0,-3.66
2025-12-23,8.98,-1.1,-73943.0,-0.18,-1635486.0,-4.03,1561543.0,3.85,2364008.0,5.82,-2290065.0,-5.64
2025-12-24,8.99,0.11,-3289402.0,-9.77,-2712366.0,-8.05,-577036.0,-1.71,731100.0,2.17,2558302.0,7.6
2025-12-25,9.06,0.78,1340662.0,4.1,726868.0,2.22,613794.0,1.88,-1107831.0,-3.39,-232831.0,-0.71
2025-12-26,9.04,-0.22,4193454.0,10.57,1802533.0,4.54,2390921.0,6.02,-3728749.0,-9.39,-464703.0,-1.17
2025-12-29,8.93,-1.22,-2551016.0,-6.73,666471.0,1.76,-3217487.0,-8.49,1041469.0,2.75,1509547.0,3.98
2025-12-30,8.86,-0.78,563412.0,1.45,-3629081.0,-9.31,4192493.0,10.76,2081870.0,5.34,-2645282.0,-6.79
2025-12-31,9.01,1.69,-317058.0,-0.65,56637.0,0.12,-373695.0,-0.77,22424.0,0.05,294634.0,0.61
2026-01-05,9.04,0.33,-3808369.0,-10.03,0.0,0.0,-3808369.0,-10.03,2621020.0,6.9,1187350.0,3.13
2026-01-06,9.07,0.33,-9773.0,-0.02,348144.0,0.7,-357917.0,-0.72,379133.0,0.77,-369359.0,-0.75
2026-01-07,8.94,-1.43,2915925.0,5.72,-96439.0,-0.19,3012364.0,5.91,3073068.0,6.03,-5988992.0,-11.76
2026-01-08,9.06,1.34,-487571.0,-0.91,-1716044.0,-3.21,1228473.0,2.3,-2059522.0,-3.85,2547094.0,4.76
2026-01-09,9.1,0.44,321181.0,0.53,-783401.0,-1.3,1104582.0,1.84,-727231.0,-1.21,406050.0,0.68
2026-01-12,9.03,-0.77,-13705609.0,-21.04,1188871.0,1.82,-14894480.0,-22.86,11103300.0,17.04,2602310.0,3.99
2026-01-13,8.9,-1.44,2916106.0,3.54,-1332390.0,-1.62,4248496.0,5.15,2769376.0,3.36,-5685482.0,-6.9
2026-01-14,8.77,-1.46,-6040730.0,-6.14,-6831072.0,-6.95,790342.0,0.8,13045287.0,13.27,-7004557.0,-7.12
2026-01-15,8.73,-0.46,-3715769.0,-6.8,-4721943.0,-8.64,1006174.0,1.84,3327871.0,6.09,387898.0,0.71
2026-01-16,8.6,-1.49,-4755440.0,-7.73,-3511815.0,-5.71,-1243625.0,-2.02,4631520.0,7.53,123919.0,0.2
2026-01-19,8.78,2.09,-2032773.0,-4.25,1198420.0,2.51,-3231193.0,-6.76,-1840273.0,-3.85,3873046.0,8.1
2026-01-20,8.85,0.8,1571524.0,2.78,919865.0,1.63,651659.0,1.15,-1421928.0,-2.52,-149595.0,-0.26
2026-01-21,8.94,1.02,3460044.0,4.43,-784710.0,-1.0,4244754.0,5.43,-4424611.0,-5.66,964567.0,1.23
2026-01-22,9.05,1.23,-12327403.0,-17.45,31098.0,0.04,-12358501.0,-17.49,-2020628.0,-2.86,14348032.0,20.31
2026-01-23,9.08,0.33,-3177531.0,-5.28,-3456156.0,-5.74,278625.0,0.46,-3524307.0,-5.86,6701838.0,11.14
2026-01-26,8.99,-0.99,995382.0,1.64,2431430.0,4.0,-1436048.0,-2.36,885018.0,1.45,-1880400.0,-3.09
2026-01-27,8.85,-1.56,-9218716.0,-15.24,-5492899.0,-9.08,-3725817.0,-6.16,6834925.0,11.3,2383791.0,3.94
2026-01-28,8.86,0.11,-5164139.0,-10.22,-4534049.0,-8.98,-630090.0,-1.25,-2992348.0,-5.92,8156487.0,16.15
2026-01-29,9.11,2.82,8897643.0,6.84,3951330.0,3.04,4946313.0,3.8,-670175.0,-0.51,-8227468.0,-6.32
2026-01-30,8.9,-2.31,-2191388.0,-2.52,-686910.0,-0.79,-1504478.0,-1.73,4491573.0,5.17,-2300185.0,-2.65
2026-02-02,8.74,-1.8,-5975876.0,-8.91,-420777.0,-0.63,-5555099.0,-8.28,2701916.0,4.03,3273960.0,4.88
2026-02-03,8.85,1.26,3873666.0,8.87,0.0,0.0,3873666.0,8.87,-1270919.0,-2.91,-2602748.0,-5.96
2026-02-04,9.15,3.39,-3192865.0,-3.42,-322719.0,-0.35,-2870146.0,-3.08,-8885704.0,-9.52,12078569.0,12.94
2026-02-05,9.13,-0.22,-709601.0,-1.07,8293737.0,12.45,-9003338.0,-13.52,-4152646.0,-6.23,4862247.0,7.3
2026-02-06,9.06,-0.77,-3676731.0,-7.51,-1359915.0,-2.78,-2316816.0,-4.74,3957009.0,8.09,-280278.0,-0.57
2026-02-09,9.28,2.43,2756972.0,3.54,-2758047.0,-3.54,5515019.0,7.08,-46621.0,-0.06,-2710351.0,-3.48
2026-02-10,9.17,-1.19,-3190964.0,-6.05,-1163673.0,-2.21,-2027291.0,-3.85,-5531666.0,-10.49,8722630.0,16.54
2026-02-11,9.23,0.65,5603339.0,12.34,2253043.0,4.96,3350296.0,7.38,-4465038.0,-9.83,-1138301.0,-2.51
2026-02-12,9.04,-2.06,1441588.0,2.67,-481948.0,-0.89,1923536.0,3.56,2185090.0,4.04,-3626677.0,-6.71
2026-02-13,9.04,0.0,-6803656.0,-13.05,-4063915.0,-7.8,-2739741.0,-5.26,2964727.0,5.69,3838929.0,7.36
2026-02-24,9.07,0.33,-3737861.0,-8.97,-1018561.0,-2.44,-2719300.0,-6.53,-3176615.0,-7.63,6914476.0,16.6
2026-02-25,9.25,1.98,3345179.0,5.61,1766629.0,2.96,1578550.0,2.65,-1527280.0,-2.56,-1817898.0,-3.05
2026-02-26,8.91,-3.68,1769737.0,2.09,440683.0,0.52,1329054.0,1.57,6183536.0,7.3,-7953272.0,-9.39
2026-02-27,8.89,-0.22,2440336.0,5.91,-1065911.0,-2.58,3506247.0,8.49,-1809801.0,-4.38,-630535.0,-1.53
2026-03-02,8.61,-3.15,-3110195.0,-4.58,-1440300.0,-2.12,-1669895.0,-2.46,1457099.0,2.15,1653098.0,2.43
2026-03-03,8.36,-2.9,-7528253.0,-12.78,-1857223.0,-3.15,-5671030.0,-9.63,4751264.0,8.07,2776990.0,4.72
2026-03-04,8.33,-0.36,1210479.0,3.17,0.0,0.0,1210479.0,3.17,-986833.0,-2.58,-223646.0,-0.59
2026-03-05,8.35,0.24,369738.0,0.99,-150096.0,-0.4,519834.0,1.4,2847010.0,7.64,-3216747.0,-8.63
2026-03-06,8.56,2.51,-1074266.0,-3.1,0.0,0.0,-1074266.0,-3.1,-1553958.0,-4.48,2628224.0,7.58
2026-03-09,8.44,-1.4,-1950624.0,-6.01,-1089058.0,-3.36,-861566.0,-2.66,1064082.0,3.28,886542.0,2.73
2026-03-10,8.58,1.66,1628525.0,5.24,-1304913.0,-4.2,2933438.0,9.44,810534.0,2.61,-2439059.0,-7.85
2026-03-11,8.58,0.0,-410029.0,-1.5,0.0,0.0,-410029.0,-1.5,-2993970.0,-10.98,3403999.0,12.49
2026-03-12,8.51,-0.82,32421.0,0.12,1300642.0,4.89,-1268221.0,-4.76,1737411.0,6.53,-1769832.0,-6.65
2026-03-13,8.59,0.94,3201144.0,7.02,1221171.0,2.68,1979973.0,4.34,-2961060.0,-6.5,-240084.0,-0.53
2026-03-16,8.72,1.51,-9246863.0,-17.21,-1804168.0,-3.36,-7442695.0,-13.85,5311065.0,9.89,3935798.0,7.33
2026-03-17,8.9,2.06,8649193.0,10.39,2958677.0,3.55,5690516.0,6.83,-2376232.0,-2.85,-6272961.0,-7.53
2026-03-18,9.03,1.46,-958396.0,-1.4,0.0,0.0,-958396.0,-1.4,87506.0,0.13,870890.0,1.27
2026-03-19,8.97,-0.66,-8957791.0,-8.22,-8900547.0,-8.17,-57244.0,-0.05,-535595.0,-0.49,9493387.0,8.71
2026-03-20,8.72,-2.79,-4132702.0,-5.77,416705.0,0.58,-4549407.0,-6.35,-2570195.0,-3.59,6702898.0,9.36
2026-03-23,8.12,-6.88,-1919451.0,-2.26,-2110508.0,-2.48,191057.0,0.22,425812.0,0.5,1493639.0,1.75
2026-03-24,8.55,5.3,-1438051.0,-2.32,0.0,0.0,-1438051.0,-2.32,-8636139.0,-13.92,10074190.0,16.23
2026-03-25,8.65,1.17,824382.0,2.21,0.0,0.0,824382.0,2.21,2524395.0,6.77,-3348777.0,-8.98
2026-03-26,8.64,-0.12,2830208.0,5.96,0.0,0.0,2830208.0,5.96,2381736.0,5.01,-5211944.0,-10.97
