日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2025-10-20,6.34,0.32,-8799927.0,-1.6,11316941.0,2.06,-20116868.0,-3.66,-7114176.0,-1.3,15914103.0,2.9
2025-10-21,6.4,0.95,55224556.0,8.49,68772420.0,10.57,-13547864.0,-2.08,-22990679.0,-3.54,-32233877.0,-4.96
2025-10-22,6.38,-0.31,-66939577.0,-13.43,-68096593.0,-13.66,1157016.0,0.23,34672622.0,6.95,32266954.0,6.47
2025-10-23,6.38,0.0,-64769901.0,-13.5,-42901214.0,-8.94,-21868687.0,-4.56,26758939.0,5.58,38010962.0,7.93
2025-10-24,6.36,-0.31,-41310359.0,-8.8,-3347691.0,-0.71,-37962668.0,-8.08,3229177.0,0.69,38081182.0,8.11
2025-10-27,6.32,-0.63,-149942636.0,-22.48,-180456444.0,-27.05,30513808.0,4.57,49893176.0,7.48,100049453.0,15.0
2025-10-28,6.27,-0.79,-142827085.0,-24.73,-55584093.0,-9.62,-87242992.0,-15.11,16665331.0,2.89,126161754.0,21.85
2025-10-29,6.31,0.64,47955674.0,8.89,66011593.0,12.24,-18055919.0,-3.35,-52769950.0,-9.78,4814278.0,0.89
2025-10-30,6.27,-0.63,-36529173.0,-7.88,-10041887.0,-2.17,-26487286.0,-5.72,6049470.0,1.31,30479704.0,6.58
2025-10-31,6.27,0.0,-27056337.0,-5.11,-62844317.0,-11.87,35787980.0,6.76,-2620698.0,-0.5,29677034.0,5.61
2025-11-03,6.3,0.48,-28361280.0,-6.54,-37020615.0,-8.54,8659335.0,2.0,11938180.0,2.75,16423100.0,3.79
2025-11-04,6.23,-1.11,-152160259.0,-22.63,-75307780.0,-11.2,-76852479.0,-11.43,70544225.0,10.49,81616035.0,12.14
2025-11-05,6.22,-0.16,-22575516.0,-5.26,-7336833.0,-1.71,-15238683.0,-3.55,-14671392.0,-3.42,37246908.0,8.68
2025-11-06,6.18,-0.64,-111306087.0,-20.23,-84640295.0,-15.39,-26665792.0,-4.85,41741105.0,7.59,69564982.0,12.65
2025-11-07,6.18,0.0,4250474.0,0.94,-4483942.0,-0.99,8734416.0,1.93,-32102311.0,-7.08,27851838.0,6.14
2025-11-10,6.26,1.29,35604922.0,5.55,12324960.0,1.92,23279962.0,3.63,-18657940.0,-2.91,-16946981.0,-2.64
2025-11-11,6.28,0.32,8326917.0,1.46,4718609.0,0.83,3608308.0,0.63,-6604858.0,-1.16,-1722058.0,-0.3
2025-11-12,6.26,-0.32,3399702.0,0.63,-10808808.0,-2.0,14208510.0,2.63,1925654.0,0.36,-5325356.0,-0.99
2025-11-13,6.28,0.32,-5363610.0,-1.12,-2932228.0,-0.61,-2431382.0,-0.51,-2608166.0,-0.55,7971776.0,1.67
2025-11-14,6.27,-0.16,52153754.0,7.01,56568513.0,7.61,-4414759.0,-0.59,-25050875.0,-3.37,-27102879.0,-3.64
2025-11-17,6.26,-0.16,-15949906.0,-3.03,-15955257.0,-3.03,5351.0,0.0,-5612123.0,-1.06,21562030.0,4.09
2025-11-18,6.13,-2.08,-251955908.0,-27.94,-240322285.0,-26.65,-11633623.0,-1.29,80248166.0,8.9,171707734.0,19.04
2025-11-19,6.06,-1.14,-91213252.0,-14.66,-27739612.0,-4.46,-63473640.0,-10.2,-140387.0,-0.02,91353641.0,14.69
2025-11-20,6.2,2.31,160235868.0,13.23,128407996.0,10.6,31827872.0,2.63,-68208320.0,-5.63,-92027557.0,-7.6
2025-11-21,6.06,-2.26,-87080226.0,-11.57,-77865866.0,-10.35,-9214360.0,-1.22,17537161.0,2.33,69543064.0,9.24
2025-11-24,6.04,-0.33,-44458249.0,-7.26,-44015841.0,-7.19,-442408.0,-0.07,-8738361.0,-1.43,53196610.0,8.69
2025-11-25,6.04,0.0,-52601772.0,-9.05,14492755.0,2.49,-67094527.0,-11.55,9211228.0,1.59,43390545.0,7.47
2025-11-26,5.89,-2.48,-267777935.0,-22.46,-147011168.0,-12.33,-120766767.0,-10.13,50404768.0,4.23,217373160.0,18.23
2025-11-27,5.47,-7.13,-279528960.0,-12.81,-171632896.0,-7.87,-107896064.0,-4.95,67850560.0,3.11,211678416.0,9.7
2025-11-28,5.38,-1.65,-195793234.0,-12.4,-213048930.0,-13.49,17255696.0,1.09,39757200.0,2.52,156036032.0,9.88
2025-12-01,5.2,-3.35,-321224432.0,-19.06,-194045296.0,-11.52,-127179136.0,-7.55,70660576.0,4.19,250563838.0,14.87
2025-12-02,5.2,0.0,-38637066.0,-4.39,-34190709.0,-3.88,-4446357.0,-0.51,6336117.0,0.72,32300948.0,3.67
2025-12-03,5.01,-3.65,-206657372.0,-14.56,-125897132.0,-8.87,-80760240.0,-5.69,11549792.0,0.81,195107554.0,13.75
2025-12-04,4.97,-0.8,-34386997.0,-2.64,-25807861.0,-1.98,-8579136.0,-0.66,-24903360.0,-1.91,59290358.0,4.55
2025-12-05,4.95,-0.4,-66685413.0,-4.29,20431627.0,1.32,-87117040.0,-5.61,-34278256.0,-2.21,100963664.0,6.5
2025-12-08,4.91,-0.81,-62264278.0,-6.46,-51579196.0,-5.35,-10685082.0,-1.11,-2580752.0,-0.27,64845021.0,6.72
2025-12-09,4.77,-2.85,-182441302.0,-16.05,-104658009.0,-9.21,-77783293.0,-6.84,31829360.0,2.8,150611932.0,13.25
2025-12-10,5.25,10.06,659331504.0,20.42,892960176.0,27.65,-233628672.0,-7.24,-343536480.0,-10.64,-315795056.0,-9.78
2025-12-11,5.07,-3.43,-337809200.0,-12.1,-492468544.0,-17.64,154659344.0,5.54,141010720.0,5.05,196798480.0,7.05
2025-12-12,5.02,-0.99,-98862685.0,-5.78,-88294749.0,-5.16,-10567936.0,-0.62,42352240.0,2.48,56510464.0,3.3
2025-12-15,4.87,-2.99,-91510512.0,-7.29,-5018736.0,-0.4,-86491776.0,-6.89,-64158528.0,-5.11,155669039.0,12.4
2025-12-16,4.97,2.05,95368556.0,6.97,82824332.0,6.05,12544224.0,0.92,-12825504.0,-0.94,-82543056.0,-6.03
2025-12-17,4.96,-0.2,-42769194.0,-4.38,-21945915.0,-2.25,-20823279.0,-2.13,-1226576.0,-0.13,43995761.0,4.51
2025-12-18,4.87,-1.81,-158322716.0,-18.37,-148473700.0,-17.23,-9849016.0,-1.14,70551242.0,8.19,87771477.0,10.18
2025-12-19,4.9,0.62,-38475512.0,-4.72,-49000263.0,-6.01,10524751.0,1.29,20788464.0,2.55,17687048.0,2.17
2025-12-22,4.93,0.61,18988165.0,2.49,32809014.0,4.29,-13820849.0,-1.81,-24040563.0,-3.15,5052397.0,0.66
2025-12-23,4.79,-2.84,-234996750.0,-23.53,-184928913.0,-18.52,-50067837.0,-5.01,88639214.0,8.88,146357540.0,14.65
2025-12-24,4.76,-0.63,-48683623.0,-8.83,-47984587.0,-8.7,-699036.0,-0.13,15319953.0,2.78,33363670.0,6.05
2025-12-25,4.79,0.63,-48061293.0,-9.27,-52237809.0,-10.08,4176516.0,0.81,10977783.0,2.12,37083510.0,7.15
2025-12-26,4.77,-0.42,9721034.0,1.64,8491005.0,1.43,1230029.0,0.21,-23560960.0,-3.97,13839926.0,2.33
2025-12-29,4.74,-0.63,-15730241.0,-2.75,3068326.0,0.54,-18798567.0,-3.28,115829.0,0.02,15614413.0,2.73
2025-12-30,4.62,-2.53,-130433160.0,-18.46,-85255792.0,-12.07,-45177368.0,-6.39,15946666.0,2.26,114486495.0,16.2
2025-12-31,4.65,0.65,-6136157.0,-1.23,-10045655.0,-2.01,3909498.0,0.78,6979525.0,1.4,-843368.0,-0.17
2026-01-05,4.75,2.15,90980026.0,9.92,63558418.0,6.93,27421608.0,2.99,-29728192.0,-3.24,-61251837.0,-6.68
2026-01-06,4.83,1.68,-44551965.0,-4.12,-88629165.0,-8.2,44077200.0,4.08,10987824.0,1.02,33564152.0,3.1
2026-01-07,4.73,-2.07,-98136781.0,-12.98,-99288831.0,-13.14,1152050.0,0.15,47993327.0,6.35,50143456.0,6.63
2026-01-08,4.9,3.59,219859722.0,14.49,192524634.0,12.69,27335088.0,1.8,-73335136.0,-4.83,-146524608.0,-9.66
2026-01-09,4.96,1.22,5903761.0,0.46,47311793.0,3.67,-41408032.0,-3.21,-25155584.0,-1.95,19251840.0,1.49
2026-01-12,4.88,-1.61,-91619202.0,-9.43,-93482861.0,-9.62,1863659.0,0.19,42474368.0,4.37,49144845.0,5.06
2026-01-13,4.83,-1.02,-63365056.0,-6.66,-42268218.0,-4.45,-21096838.0,-2.22,33609296.0,3.53,29755748.0,3.13
2026-01-14,4.69,-2.9,-273389446.0,-20.45,-214637942.0,-16.06,-58751504.0,-4.39,112940000.0,8.45,160449428.0,12.0
2026-01-15,4.85,3.41,235350671.0,15.27,189384495.0,12.29,45966176.0,2.98,-84080128.0,-5.46,-151270563.0,-9.82
2026-01-16,4.73,-2.47,-170803325.0,-17.11,-164179023.0,-16.45,-6624302.0,-0.66,83116438.0,8.33,87686888.0,8.79
2026-01-19,4.73,0.0,-21984369.0,-3.98,-24015116.0,-4.35,2030747.0,0.37,27783101.0,5.03,-5798734.0,-1.05
2026-01-20,4.79,1.27,98465989.0,9.77,81453653.0,8.08,17012336.0,1.69,-16342368.0,-1.62,-82123634.0,-8.15
2026-01-21,5.01,4.59,618781184.0,24.34,552233808.0,21.72,66547376.0,2.62,-297317184.0,-11.69,-321463984.0,-12.64
2026-01-22,4.95,-1.2,-151963456.0,-10.51,-151597664.0,-10.48,-365792.0,-0.03,78550816.0,5.43,73412627.0,5.08
2026-01-23,4.95,0.0,-120260688.0,-9.39,-82911936.0,-6.47,-37348752.0,-2.92,85785664.0,6.7,34475015.0,2.69
2026-01-26,4.82,-2.63,-149366584.0,-11.34,-91586984.0,-6.95,-57779600.0,-4.39,93056960.0,7.06,56309632.0,4.27
2026-01-27,4.75,-1.45,-52839051.0,-6.35,-16912582.0,-2.03,-35926469.0,-4.32,19010580.0,2.28,33828470.0,4.07
2026-01-28,4.86,2.32,130888365.0,9.61,84172813.0,6.18,46715552.0,3.43,-35914528.0,-2.64,-94973859.0,-6.98
2026-01-29,5.13,5.56,474722144.0,15.58,393358656.0,12.91,81363488.0,2.67,-180483488.0,-5.92,-294238656.0,-9.65
2026-01-30,4.88,-4.87,-390712768.0,-21.08,-356969280.0,-19.26,-33743488.0,-1.82,187219280.0,10.1,203493472.0,10.98
2026-02-02,4.68,-4.1,-91382806.0,-6.43,-64307350.0,-4.52,-27075456.0,-1.9,29045040.0,2.04,62337760.0,4.38
2026-02-03,4.7,0.43,-38634498.0,-5.01,-4024659.0,-0.52,-34609839.0,-4.48,27058026.0,3.51,11576471.0,1.5
2026-02-04,4.9,4.26,140334768.0,8.23,46022832.0,2.7,94311936.0,5.53,-19456640.0,-1.14,-120878112.0,-7.09
2026-02-05,4.88,-0.41,-115395701.0,-11.06,-50730627.0,-4.86,-64665074.0,-6.2,8203552.0,0.79,107192156.0,10.27
2026-02-06,4.81,-1.43,24592873.0,3.14,60576660.0,7.74,-35983787.0,-4.59,4596351.0,0.59,-29189222.0,-3.73
2026-02-09,4.96,3.12,102383875.0,7.32,106645475.0,7.62,-4261600.0,-0.3,-96096832.0,-6.87,-6287040.0,-0.45
2026-02-10,4.88,-1.61,-64175220.0,-8.09,-39884540.0,-5.03,-24290680.0,-3.06,58555041.0,7.38,5620181.0,0.71
2026-02-11,4.89,0.2,46324209.0,7.0,64284129.0,9.72,-17959920.0,-2.72,1983010.0,0.3,-48307219.0,-7.3
2026-02-12,4.92,0.61,-39536320.0,-2.69,-122770064.0,-8.37,83233744.0,5.67,26620464.0,1.81,12915840.0,0.88
2026-02-13,4.97,1.02,150065632.0,13.54,91396512.0,8.24,58669120.0,5.29,-60283591.0,-5.44,-89782048.0,-8.1
2026-02-24,4.92,-1.01,38061549.0,4.97,61724476.0,8.05,-23662927.0,-3.09,7055240.0,0.92,-45116789.0,-5.89
2026-02-25,5.0,1.63,133901648.0,10.83,118284112.0,9.56,15617536.0,1.26,-71591568.0,-5.79,-62310067.0,-5.04
2026-02-26,4.82,-3.6,-408617052.0,-30.02,-441234956.0,-32.41,32617904.0,2.4,208352625.0,15.3,200264444.0,14.71
2026-02-27,4.84,0.41,-46004909.0,-8.44,-53066462.0,-9.73,7061553.0,1.29,20900114.0,3.83,25104796.0,4.6
2026-03-02,4.75,-1.86,-106698685.0,-15.02,-63657355.0,-8.96,-43041330.0,-6.06,43285836.0,6.1,63412847.0,8.93
2026-03-03,4.67,-1.68,-110906137.0,-14.76,-98768308.0,-13.14,-12137829.0,-1.62,37114615.0,4.94,73791522.0,9.82
2026-03-04,4.62,-1.07,-68210156.0,-12.52,-35433384.0,-6.5,-32776772.0,-6.01,6213577.0,1.14,61996578.0,11.38
2026-03-05,4.69,1.52,47435842.0,10.55,45748255.0,10.18,1687587.0,0.38,-30134387.0,-6.7,-17301455.0,-3.85
2026-03-06,4.72,0.64,-10725702.0,-2.44,-32502312.0,-7.4,21776610.0,4.96,3489554.0,0.79,7236148.0,1.65
2026-03-09,4.65,-1.48,-66120596.0,-15.49,-21719134.0,-5.09,-44401462.0,-10.4,28760264.0,6.74,37360333.0,8.75
2026-03-10,4.67,0.43,-7042155.0,-2.36,2793848.0,0.94,-9836003.0,-3.29,2576038.0,0.86,4466118.0,1.5
2026-03-11,4.67,0.0,-24907300.0,-6.93,-19275817.0,-5.36,-5631483.0,-1.57,13634749.0,3.79,11272551.0,3.14
2026-03-12,4.65,-0.43,-36750315.0,-10.41,-25711313.0,-7.28,-11039002.0,-3.13,13706893.0,3.88,23043422.0,6.53
2026-03-13,4.66,0.22,10822003.0,1.99,26089459.0,4.79,-15267456.0,-2.8,-4949178.0,-0.91,-5872824.0,-1.08
2026-03-16,4.66,0.0,-48062215.0,-11.44,-28069518.0,-6.68,-19992697.0,-4.76,21225125.0,5.05,26837090.0,6.39
2026-03-17,4.7,0.86,43924266.0,5.97,44429219.0,6.04,-504953.0,-0.07,-12569558.0,-1.71,-31354708.0,-4.26
2026-03-18,4.63,-1.49,-74663731.0,-14.83,-63883688.0,-12.69,-10780043.0,-2.14,15907950.0,3.16,58755780.0,11.67
2026-03-19,4.5,-2.81,-168056429.0,-26.3,-123976918.0,-19.4,-44079511.0,-6.9,30545675.0,4.78,137510754.0,21.52
2026-03-20,4.34,-3.56,-198785163.0,-24.82,-141096734.0,-17.61,-57688429.0,-7.2,58565574.0,7.31,140219588.0,17.5
2026-03-23,4.02,-7.37,-222689591.0,-25.42,-166900231.0,-19.05,-55789360.0,-6.37,60822731.0,6.94,161866857.0,18.48
2026-03-24,4.09,1.74,-35596727.0,-9.58,-13397165.0,-3.6,-22199562.0,-5.97,7896490.0,2.12,27700236.0,7.45
2026-03-25,4.12,0.73,625678.0,0.18,-8991302.0,-2.53,9616980.0,2.7,-3847781.0,-1.08,3222103.0,0.91
2026-03-26,4.04,-1.94,-43586059.0,-12.6,-25302845.0,-7.31,-18283214.0,-5.28,12171301.0,3.52,31414760.0,9.08
