fs_code,trade_date,net_inflow_main,net_inflow_super,net_inflow_large,net_inflow_medium,net_inflow_small,net_inflow_main_ratio,net_inflow_super_ratio,net_inflow_large_ratio,net_inflow_medium_ratio,net_inflow_small_ratio
601816.SH,20260326,-114635280.0,13003737.0,121971707.0,262391229.0,-140419522.0,15.91,34.22,-18.31,27.14,23.77
