fs_code,trade_date,net_inflow_main,net_inflow_super,net_inflow_large,net_inflow_medium,net_inflow_small,net_inflow_main_ratio,net_inflow_super_ratio,net_inflow_large_ratio,net_inflow_medium_ratio,net_inflow_small_ratio
002616.SZ,20260327,-19006488.0,13603915.0,26661974.0,38098579.0,-11436605.0,4.69,6.7,-2.01,24.53,25.86
