fs_code,trade_date,net_inflow_main,net_inflow_super,net_inflow_large,net_inflow_medium,net_inflow_small,net_inflow_main_ratio,net_inflow_super_ratio,net_inflow_large_ratio,net_inflow_medium_ratio,net_inflow_small_ratio
001256.SZ,20260326,-13744173.0,7528909.0,16368099.0,34713500.0,-18345401.0,4.66,9.88,-5.22,29.28,27.97
