fs_code,trade_date,net_inflow_main,net_inflow_super,net_inflow_large,net_inflow_medium,net_inflow_small,net_inflow_main_ratio,net_inflow_super_ratio,net_inflow_large_ratio,net_inflow_medium_ratio,net_inflow_small_ratio
601899.SH,20260326,-1451002992.0,158272349.0,2045525472.0,2732876080.0,-687350608.0,20.69,27.64,-6.95,25.44,33.16
