fs_code,trade_date,net_inflow_main,net_inflow_super,net_inflow_large,net_inflow_medium,net_inflow_small,net_inflow_main_ratio,net_inflow_super_ratio,net_inflow_large_ratio,net_inflow_medium_ratio,net_inflow_small_ratio
002733.SZ,20260327,-41758343.0,12687310.0,47419855.0,85419836.0,-37999981.0,5.97,10.75,-4.78,23.47,23.95
