fs_code,trade_date,net_inflow_main,net_inflow_super,net_inflow_large,net_inflow_medium,net_inflow_small,net_inflow_main_ratio,net_inflow_super_ratio,net_inflow_large_ratio,net_inflow_medium_ratio,net_inflow_small_ratio
601985.SH,20260326,-217002848.0,23447852.0,313827648.0,454040192.0,-140212544.0,15.92,23.03,-7.11,25.01,28.91
