fs_code,trade_date,net_inflow_main,net_inflow_super,net_inflow_large,net_inflow_medium,net_inflow_small,net_inflow_main_ratio,net_inflow_super_ratio,net_inflow_large_ratio,net_inflow_medium_ratio,net_inflow_small_ratio
601718.SH,20260326,-25279816.0,2837058.0,15216078.0,20682256.0,-5466178.0,11.52,15.67,-4.14,13.28,28.28
