日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2025-10-24,10.97,-0.36,-27401477.0,-5.55,-22177333.0,-4.49,-5224144.0,-1.06,-2003114.0,-0.41,29404590.0,5.95
2025-10-27,10.89,-0.73,-38013158.0,-7.99,-7426703.0,-1.56,-30586455.0,-6.43,14950069.0,3.14,23063089.0,4.85
2025-10-28,10.8,-0.83,-54109787.0,-13.79,4371621.0,1.11,-58481408.0,-14.91,18380311.0,4.69,35729476.0,9.11
2025-10-29,11.22,3.89,63143474.0,11.19,31398419.0,5.57,31745055.0,5.63,-18418839.0,-3.27,-44724636.0,-7.93
2025-10-30,11.17,-0.45,-22237460.0,-3.81,-25559989.0,-4.38,3322529.0,0.57,18337256.0,3.14,3900204.0,0.67
2025-10-31,11.46,2.6,124376802.0,13.05,70726057.0,7.42,53650745.0,5.63,-49752608.0,-5.22,-74624184.0,-7.83
2025-11-03,11.19,-2.36,14054068.0,2.36,39875312.0,6.68,-25821244.0,-4.33,-22990430.0,-3.85,8936364.0,1.5
2025-11-04,10.9,-2.59,-64219683.0,-15.42,-48551319.0,-11.65,-15668364.0,-3.76,33530950.0,8.05,30688734.0,7.37
2025-11-05,10.97,0.64,-73053120.0,-13.53,-3515782.0,-0.65,-69537338.0,-12.88,19094572.0,3.54,53958547.0,10.0
2025-11-06,10.95,-0.18,-68148103.0,-19.16,-17319751.0,-4.87,-50828352.0,-14.29,27445874.0,7.72,40702227.0,11.44
2025-11-07,11.19,2.19,-24136205.0,-3.78,-46565950.0,-7.29,22429745.0,3.51,12499759.0,1.96,11636446.0,1.82
2025-11-10,11.25,0.54,34548594.0,5.73,-666.0,-0.0,34549260.0,5.73,-1694352.0,-0.28,-32854241.0,-5.45
2025-11-11,11.32,0.62,-2235504.0,-0.45,8014053.0,1.62,-10249557.0,-2.08,6927270.0,1.4,-4691765.0,-0.95
2025-11-12,11.01,-2.74,-26202079.0,-4.91,-23960804.0,-4.49,-2241275.0,-0.42,26487859.0,4.96,-285779.0,-0.05
2025-11-13,11.39,3.45,-4368184.0,-0.51,23033484.0,2.68,-27401668.0,-3.18,-28036088.0,-3.26,32404268.0,3.76
2025-11-14,11.17,-1.93,-21759576.0,-4.12,-18499054.0,-3.5,-3260522.0,-0.62,28687587.0,5.43,-6928010.0,-1.31
2025-11-17,11.43,2.33,101178426.0,9.33,-6106539.0,-0.56,107284965.0,9.89,-9313344.0,-0.86,-91865081.0,-8.47
2025-11-18,11.08,-3.06,-62594564.0,-6.99,-39004608.0,-4.36,-23589956.0,-2.63,80409159.0,8.98,-17814592.0,-1.99
2025-11-19,11.03,-0.45,4685425.0,0.75,-2604967.0,-0.42,7290392.0,1.17,20655747.0,3.3,-25341172.0,-4.05
2025-11-20,10.93,-0.91,17619343.0,3.02,-25787147.0,-4.43,43406490.0,7.45,8012755.0,1.38,-25632098.0,-4.4
2025-11-21,10.02,-8.33,-63199804.0,-9.01,-37138002.0,-5.29,-26061802.0,-3.72,-9427386.0,-1.34,72627191.0,10.35
2025-11-24,9.91,-1.1,-32785731.0,-8.79,-22644124.0,-6.07,-10141607.0,-2.72,5486742.0,1.47,27298991.0,7.32
2025-11-25,10.08,1.72,-23253989.0,-6.96,-28434423.0,-8.51,5180434.0,1.55,5480380.0,1.64,17773610.0,5.32
2025-11-26,9.89,-1.88,-30612110.0,-9.74,-25297062.0,-8.05,-5315048.0,-1.69,29599655.0,9.42,1012455.0,0.32
2025-11-27,10.12,2.33,16875188.0,3.82,27564205.0,6.24,-10689017.0,-2.42,-20454659.0,-4.63,3579471.0,0.81
2025-11-28,10.12,0.0,-29176407.0,-11.87,-34064677.0,-13.86,4888270.0,1.99,14089499.0,5.73,15086908.0,6.14
2025-12-01,10.24,1.19,-6093960.0,-1.25,-13074732.0,-2.69,6980772.0,1.44,-190910.0,-0.04,6284870.0,1.29
2025-12-02,10.11,-1.27,-18456966.0,-7.21,-8497863.0,-3.32,-9959103.0,-3.89,8817632.0,3.45,9639334.0,3.77
2025-12-03,10.05,-0.59,13760215.0,5.99,3035599.0,1.32,10724616.0,4.67,-1136063.0,-0.49,-12624151.0,-5.5
2025-12-04,10.0,-0.5,-11505166.0,-7.08,-3142048.0,-1.93,-8363118.0,-5.15,4125827.0,2.54,7379338.0,4.54
2025-12-05,10.25,2.5,13252900.0,4.13,-8623283.0,-2.69,21876183.0,6.82,-19136247.0,-5.96,5883349.0,1.83
2025-12-08,10.39,1.37,26884606.0,8.49,11211675.0,3.54,15672931.0,4.95,-10769132.0,-3.4,-16115474.0,-5.09
2025-12-09,10.26,-1.25,-31914251.0,-13.74,-41577539.0,-17.91,9663288.0,4.16,8572818.0,3.69,23341433.0,10.05
2025-12-10,10.29,0.29,-8182990.0,-3.61,-12760956.0,-5.64,4577966.0,2.02,-9224369.0,-4.07,17407361.0,7.69
2025-12-11,10.22,-0.68,6084853.0,3.31,6002297.0,3.26,82556.0,0.04,8669391.0,4.71,-14754242.0,-8.02
2025-12-12,10.29,0.68,-5411451.0,-1.7,-21681809.0,-6.8,16270358.0,5.1,-21553248.0,-6.76,26964698.0,8.46
2025-12-15,10.04,-2.43,-72092293.0,-18.64,-99971805.0,-25.85,27879512.0,7.21,51060130.0,13.2,21032163.0,5.44
2025-12-16,9.8,-2.39,-76414337.0,-22.65,-72498941.0,-21.49,-3915396.0,-1.16,34300172.0,10.17,42114166.0,12.48
2025-12-17,9.94,1.43,-29276439.0,-12.17,-22284449.0,-9.27,-6991990.0,-2.91,3088428.0,1.28,26188010.0,10.89
2025-12-18,9.79,-1.51,-11660165.0,-6.17,-6646632.0,-3.52,-5013533.0,-2.65,7958313.0,4.21,3701851.0,1.96
2025-12-19,9.94,1.53,-1210099.0,-0.66,3840799.0,2.1,-5050898.0,-2.77,-11259152.0,-6.16,12469251.0,6.83
2025-12-22,10.03,0.91,7659127.0,3.74,9959973.0,4.86,-2300846.0,-1.12,-7816783.0,-3.81,157654.0,0.08
2025-12-23,10.03,0.0,-18062185.0,-7.9,-2552824.0,-1.12,-15509361.0,-6.78,6144137.0,2.69,11918049.0,5.21
2025-12-24,10.14,1.1,-6817101.0,-2.55,381665.0,0.14,-7198766.0,-2.69,-7532069.0,-2.81,14349169.0,5.36
2025-12-25,10.12,-0.2,-8864803.0,-4.98,-12686247.0,-7.13,3821444.0,2.15,14665.0,0.01,8850138.0,4.98
2025-12-26,10.16,0.4,-45648892.0,-15.56,-25333743.0,-8.63,-20315149.0,-6.92,14547195.0,4.96,31101697.0,10.6
2025-12-29,9.97,-1.87,-23810325.0,-9.63,-9450994.0,-3.82,-14359331.0,-5.81,16262138.0,6.58,7548187.0,3.05
2025-12-30,9.95,-0.2,-16365051.0,-7.43,-3202201.0,-1.45,-13162850.0,-5.98,4690185.0,2.13,11674865.0,5.3
2025-12-31,9.85,-1.01,-12464165.0,-7.12,-6129367.0,-3.5,-6334798.0,-3.62,10201871.0,5.82,2262294.0,1.29
2026-01-05,10.08,2.34,-11193937.0,-3.64,-5243329.0,-1.71,-5950608.0,-1.94,-7627865.0,-2.48,18821802.0,6.13
2026-01-06,10.17,0.89,-22971710.0,-7.49,-34066895.0,-11.11,11095185.0,3.62,-550242.0,-0.18,23521953.0,7.67
2026-01-07,10.11,-0.59,-26250021.0,-8.24,-15363670.0,-4.82,-10886351.0,-3.42,5686036.0,1.79,20563985.0,6.46
2026-01-08,10.17,0.59,16168199.0,4.25,13353884.0,3.51,2814315.0,0.74,-9061506.0,-2.38,-7106692.0,-1.87
2026-01-09,10.25,0.79,3882653.0,0.98,15452842.0,3.88,-11570189.0,-2.91,-15355346.0,-3.86,11472694.0,2.88
2026-01-12,10.26,0.1,-19409623.0,-3.89,-2221763.0,-0.45,-17187860.0,-3.44,-1189698.0,-0.24,20599322.0,4.13
2026-01-13,10.06,-1.95,-43512199.0,-9.52,-44795175.0,-9.8,1282976.0,0.28,20906723.0,4.57,22605476.0,4.94
2026-01-14,10.08,0.2,37447025.0,6.67,44059182.0,7.85,-6612157.0,-1.18,-31521890.0,-5.62,-5925136.0,-1.06
2026-01-15,10.1,0.2,507123.0,0.13,-10272748.0,-2.62,10779871.0,2.75,13967938.0,3.56,-14475062.0,-3.69
2026-01-16,10.18,0.79,16315656.0,4.02,11610057.0,2.86,4705599.0,1.16,-9574446.0,-2.36,-6741211.0,-1.66
2026-01-19,10.15,-0.29,-49885188.0,-16.47,-16409139.0,-5.42,-33476049.0,-11.05,16948895.0,5.59,32936293.0,10.87
2026-01-20,10.0,-1.48,-56909872.0,-12.74,-24046466.0,-5.38,-32863406.0,-7.36,27236209.0,6.1,29673663.0,6.64
2026-01-21,10.18,1.8,6054418.0,1.42,24209917.0,5.68,-18155499.0,-4.26,-28469915.0,-6.68,22415497.0,5.26
2026-01-22,10.15,-0.29,-32248633.0,-11.58,-16509118.0,-5.93,-15739515.0,-5.65,-62743.0,-0.02,32311377.0,11.6
2026-01-23,10.41,2.56,-10805667.0,-1.8,17625060.0,2.93,-28430727.0,-4.73,-45632063.0,-7.59,56437731.0,9.39
2026-01-26,10.25,-1.54,-23367931.0,-5.69,-24327513.0,-5.92,959582.0,0.23,37343145.0,9.09,-13975214.0,-3.4
2026-01-27,9.92,-3.22,-28035339.0,-3.97,-20757538.0,-2.94,-7277801.0,-1.03,57320995.0,8.11,-29285656.0,-4.14
2026-01-28,10.12,2.02,29664531.0,5.16,16092648.0,2.8,13571883.0,2.36,14338401.0,2.5,-44002932.0,-7.66
2026-01-29,10.04,-0.79,672174.0,0.14,2054393.0,0.41,-1382219.0,-0.28,-17814236.0,-3.58,17142061.0,3.45
2026-01-30,9.61,-4.28,-42838822.0,-7.08,-39346987.0,-6.51,-3491835.0,-0.58,37932544.0,6.27,4906279.0,0.81
2026-02-02,9.28,-3.43,-29969331.0,-8.98,-12848223.0,-3.85,-17121108.0,-5.13,25142832.0,7.53,4826499.0,1.45
2026-02-03,9.45,1.83,-3137871.0,-1.8,-4650798.0,-2.67,1512927.0,0.87,-3140807.0,-1.8,6278680.0,3.6
2026-02-04,9.52,0.74,-7973533.0,-3.88,-1038476.0,-0.51,-6935057.0,-3.38,7482406.0,3.64,491126.0,0.24
2026-02-05,9.38,-1.47,-11832208.0,-6.14,-6094395.0,-3.16,-5737813.0,-2.98,7419441.0,3.85,4412766.0,2.29
2026-02-06,9.45,0.75,17242478.0,7.39,8343690.0,3.58,8898788.0,3.81,-18114814.0,-7.76,872337.0,0.37
2026-02-09,9.66,2.22,1897786.0,0.61,6615758.0,2.11,-4717972.0,-1.51,-13281329.0,-4.24,11383544.0,3.64
2026-02-10,9.57,-0.93,-12346657.0,-7.78,-7104218.0,-4.47,-5242439.0,-3.3,1840231.0,1.16,10506426.0,6.62
2026-02-11,9.54,-0.31,-14931530.0,-11.39,-4746058.0,-3.62,-10185472.0,-7.77,375964.0,0.29,14555567.0,11.11
2026-02-12,9.5,-0.42,-8601041.0,-7.07,-4084936.0,-3.36,-4516105.0,-3.71,-3443785.0,-2.83,12044827.0,9.9
2026-02-13,9.33,-1.79,-15762229.0,-8.61,-16137077.0,-8.81,374848.0,0.2,15275531.0,8.34,486697.0,0.27
2026-02-24,9.54,2.25,4998908.0,2.71,6932312.0,3.76,-1933404.0,-1.05,-13639795.0,-7.4,8640886.0,4.69
2026-02-25,9.59,0.52,-95679468.0,-25.49,-32452719.0,-8.65,-63226749.0,-16.84,31964945.0,8.52,63714525.0,16.97
2026-02-26,9.5,-0.94,-60134783.0,-23.21,-15112411.0,-5.83,-45022372.0,-17.38,34692693.0,13.39,25442090.0,9.82
2026-02-27,9.55,0.53,-15467882.0,-8.04,-1824857.0,-0.95,-13643025.0,-7.09,132560.0,0.07,15335322.0,7.97
2026-03-02,9.35,-2.09,-33343062.0,-10.96,-18331090.0,-6.02,-15011972.0,-4.93,17626375.0,5.79,15716688.0,5.16
2026-03-03,8.95,-4.28,-44189722.0,-11.0,-34575334.0,-8.61,-9614388.0,-2.39,26564680.0,6.61,17625041.0,4.39
2026-03-04,8.84,-1.23,-30257116.0,-13.8,-12570498.0,-5.73,-17686618.0,-8.06,17477060.0,7.97,12780056.0,5.83
2026-03-05,8.95,1.24,19359329.0,7.94,7710206.0,3.16,11649123.0,4.78,8072762.0,3.31,-27432092.0,-11.25
2026-03-06,9.13,2.01,-2728645.0,-0.86,-3576382.0,-1.13,847737.0,0.27,-10412946.0,-3.29,13141592.0,4.15
2026-03-09,9.08,-0.55,-16259046.0,-6.08,2367210.0,0.89,-18626256.0,-6.97,6440010.0,2.41,9819035.0,3.67
2026-03-10,9.18,1.1,6255536.0,3.55,7095214.0,4.02,-839678.0,-0.48,-11810705.0,-6.7,5555169.0,3.15
2026-03-11,9.29,1.2,-6406444.0,-1.96,19295165.0,5.92,-25701609.0,-7.88,-6281256.0,-1.93,12687699.0,3.89
2026-03-12,9.19,-1.08,-36798829.0,-16.18,-13734297.0,-6.04,-23064532.0,-10.14,26726890.0,11.75,10071939.0,4.43
2026-03-13,9.47,3.05,66678924.0,11.03,28031675.0,4.64,38647249.0,6.39,-22991351.0,-3.8,-43687574.0,-7.23
2026-03-16,9.38,-0.95,-9188590.0,-2.85,-7483268.0,-2.32,-1705322.0,-0.53,3827781.0,1.19,5360807.0,1.66
2026-03-17,9.21,-1.81,-19026946.0,-8.65,-7940128.0,-3.61,-11086818.0,-5.04,3630898.0,1.65,15396048.0,7.0
2026-03-18,9.06,-1.63,-15357963.0,-6.65,57036.0,0.02,-15414999.0,-6.67,1976027.0,0.86,13381937.0,5.79
2026-03-19,8.92,-1.55,-18316752.0,-7.26,-20673114.0,-8.19,2356362.0,0.93,13125185.0,5.2,5191566.0,2.06
2026-03-20,8.89,-0.34,11907848.0,4.54,3756286.0,1.43,8151562.0,3.11,-5697201.0,-2.17,-6210647.0,-2.37
2026-03-23,8.57,-3.6,-19192178.0,-6.12,3134048.0,1.0,-22326226.0,-7.12,15196475.0,4.85,3995703.0,1.27
2026-03-24,8.74,1.98,-17491075.0,-7.52,-10334804.0,-4.45,-7156271.0,-3.08,-1149187.0,-0.49,18640261.0,8.02
2026-03-25,8.88,1.6,3475487.0,1.64,229461.0,0.11,3246026.0,1.53,-1149234.0,-0.54,-2326253.0,-1.1
2026-03-26,8.87,-0.11,3067445.0,1.4,638647.0,0.29,2428798.0,1.11,-4592590.0,-2.09,1525145.0,0.7
