fs_code,trade_date,net_inflow_main,net_inflow_super,net_inflow_large,net_inflow_medium,net_inflow_small,net_inflow_main_ratio,net_inflow_super_ratio,net_inflow_large_ratio,net_inflow_medium_ratio,net_inflow_small_ratio
601800.SH,20260326,-45883334.0,1037546.0,15054179.0,45438490.0,-30384311.0,8.32,25.13,-16.8,16.86,25.43
