fs_code,trade_date,net_inflow_main,net_inflow_super,net_inflow_large,net_inflow_medium,net_inflow_small,net_inflow_main_ratio,net_inflow_super_ratio,net_inflow_large_ratio,net_inflow_medium_ratio,net_inflow_small_ratio
002197.SZ,20260326,-13643328.0,2734086.0,2875192.0,6219591.0,-3344399.0,1.65,3.58,-1.92,25.18,31.11
