fs_code,trade_date,net_inflow_main,net_inflow_super,net_inflow_large,net_inflow_medium,net_inflow_small,net_inflow_main_ratio,net_inflow_super_ratio,net_inflow_large_ratio,net_inflow_medium_ratio,net_inflow_small_ratio
601801.SH,20260326,-2773832.0,732484.0,693598.0,1382843.0,-689245.0,1.4,2.79,-1.39,12.56,16.77
