fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
000998.SZ,20251030,20250930,656025247.350000,-327749133.390000,-308909775.830000
000998.SZ,20250823,20250630,-938181089.250000,-118199191.730000,-536622.220000
000998.SZ,20250426,20250331,-939126129.530000,-239464953.960000,440450619.750000
000998.SZ,20250426,20241231,489272544.960000,-668915311.180000,-992138565.260000
000998.SZ,20251030,20240930,-429404556.160000,-840059843.920000,466010211.760000
000998.SZ,20250823,20240630,-1981725777.560000,-424596755.410000,835747658.880000
000998.SZ,20250426,20240331,-1087450278.030000,-101602973.310000,344922177.590000
000998.SZ,20250426,20231231,719475227.820000,-2237249619.720000,2292766467.370000
000998.SZ,20241031,20230930,584336591.770000,-2005251647.050000,2128177106.350000
000998.SZ,20240829,20230630,-1558416450.310000,-873947194.740000,1352003046.410000
000998.SZ,20240429,20230331,-896884520.730000,-98378674.430000,581411432.960000
000998.SZ,20240429,20221231,1433522225.330000,-336611092.270000,103144671.170000
000998.SZ,20231028,20220930,1051419597.240000,-409220566.560000,-374704366.430000
000998.SZ,20230831,20220630,-586128944.500000,430840701.370000,274412005.570000
000998.SZ,20230429,20220331,-373229074.740000,151233562.830000,-26530921.070000
000998.SZ,20230429,20211231,1369454939.670000,-570375304.410000,-629181730.300000
000998.SZ,20221028,20210930,603568568.690000,-646073432.440000,-459677176.870000
000998.SZ,20220826,20210630,-260096794.810000,-287344808.080000,-24013719.970000
000998.SZ,20220426,20210331,-231517417.120000,57568620.960000,350741373.950000
000998.SZ,20220426,20201231,1365237767.040000,-535686229.030000,-1036713236.800000
000998.SZ,20211030,20200930,688076561.580000,-333264331.030000,-705933428.440000
000998.SZ,20210828,20200630,30542474.280000,-23196702.270000,-575865970.770000
000998.SZ,20210430,20200331,-173539303.470000,-153487670.050000,-138687164.210000
000998.SZ,20210430,20191231,90980471.460000,-287986112.530000,58269451.100000
000998.SZ,20201031,20190930,-299400756.660000,-351072083.390000,132626202.750000
000998.SZ,20200829,20190630,-716160053.960000,-36122514.140000,20948648.920000
000998.SZ,20200429,20190331,-591446550.800000,-95224491.620000,324595515.750000
000998.SZ,20200429,20181231,-14403400.180000,763616128.850000,359445058.100000
000998.SZ,20191023,20180930,-243939988.900000,234767095.950000,234819724.130000
000998.SZ,20190830,20180630,-472108670.810000,204334212.810000,421339148.950000
000998.SZ,20190429,20180331,-536014177.270000,679336282.200000,538667215.970000
000998.SZ,20190429,20171231,528552170.850000,-3600870244.770000,2827135865.020000
000998.SZ,20181030,20170930,135786751.850000,-475842764.760000,131512925.280000
000998.SZ,20180828,20170630,-124611463.880000,13639600.170000,155191319.310000
000998.SZ,20180428,20170331,-296911887.000000,-129081910.650000,3124544.280000
000998.SZ,20180428,20161231,313932762.410000,-2266932800.700000,2470284034.240000
000998.SZ,20171025,20160930,163060257.980000,-2404711628.200000,2491181689.110000
000998.SZ,20170822,20160630,23440669.020000,-1870753735.720000,2489560056.610000
000998.SZ,20170428,20160331,-88540053.410000,-1172495468.400000,2261431511.520000
000998.SZ,20170428,20151231,350108125.250000,-452361631.410000,158253798.230000
000998.SZ,20161028,20150930,-30770040.720000,-449986147.900000,487659512.790000
000998.SZ,20160825,20150630,86314571.950000,-109520334.060000,-87229979.880000
000998.SZ,20160429,20150331,49132390.980000,-66134706.050000,-81139341.140000
000998.SZ,20160408,20141231,276094324.080000,-233004403.780000,-30273961.050000
000998.SZ,20151028,20140930,-145653695.820000,-176625827.050000,127756994.740000
000998.SZ,20150819,20140630,1750977.180000,-159240916.510000,-12821137.790000
000998.SZ,20150428,20140331,-66904098.780000,-85780930.640000,17790825.260000
000998.SZ,20150428,20131231,246920747.640000,-123047231.730000,-21157816.130000
000998.SZ,20141028,20130930,-75809608.690000,-120929035.610000,137844628.240000
000998.SZ,20140806,20130630,131359434.830000,-144203040.210000,-158878590.980000
000998.SZ,20140410,20130331,63011722.510000,-17533598.520000,-84391847.020000
000998.SZ,20140328,20121231,209336897.760000,-278366954.110000,6552289.260000
000998.SZ,20131022,20120930,43757116.640000,-111582546.580000,-12559433.160000
000998.SZ,20130808,20120630,166341141.590000,-69331428.410000,-142212085.070000
000998.SZ,20130427,20120331,161114517.640000,-27263543.070000,275589993.200000
000998.SZ,20130427,20111231,194815948.160000,-259026665.070000,25259575.380000
000998.SZ,20121023,20110930,15687627.620000,-127617480.120000,-111543133.490000
000998.SZ,20120818,20110630,199127005.570000,-73815680.070000,-150045076.080000
000998.SZ,20120425,20110331,218707061.220000,-12975138.210000,-219151685.860000
000998.SZ,20120420,20101231,158399556.860000,-155780108.990000,-73159457.600000
000998.SZ,20111028,20100930,-75228648.290000,-213246352.970000,-9122843.960000
