fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
002667.SZ,20251027,20250930,2577302786.170000,2168841872.890000,0,587543994.050000,1865686071.150000
002667.SZ,20250826,20250630,2449334618.230000,1996683155.470000,0,437215434.300000,1667316434.050000
002667.SZ,20250430,20250331,1600372752.250000,899353980.830000,0,424813192.970000,763097855.750000
002667.SZ,20251027,20241231,1664046516.190000,927679157.400000,0,474085613.460000,746005768.050000
002667.SZ,20241025,20240930,1871703798.950000,947721935.070000,0,486503298.310000,743606388.620000
002667.SZ,20240830,20240630,1992190957.910000,966947729.220000,0,607555880.990000,715944463.750000
002667.SZ,20240426,20240331,1944414901.060000,866390389.170000,0,558684419.100000,613809888.850000
002667.SZ,20250430,20231231,2018342440.320000,916036265.020000,0,565506723.170000,649585699.580000
002667.SZ,20231031,20230930,2214394774.830000,952660365.250000,0,976191530.830000,680127632.630000
002667.SZ,20230830,20230630,2433387362.610000,1149735544.620000,0,1417010843.640000,925614048.580000
002667.SZ,20230427,20230331,2655811653.290000,1357454878.320000,0,1510995940.970000,1150536058.100000
002667.SZ,20240426,20221231,2609018251.030000,1342085461.040000,0,1562476392.300000,1152922822.030000
002667.SZ,20221031,20220930,2116062400.080000,1168656107.270000,0,1092558359.660000,1038073122.420000
002667.SZ,20220810,20220630,1620962839.750000,737814024.880000,0,657064838.410000,606580204.820000
002667.SZ,20220426,20220331,1444591414.050000,667020572.480000,0,758111753.640000,498886957.080000
002667.SZ,20230310,20211231,949761792.090000,239364072.500000,0,716831440.620000,221334344.680000
002667.SZ,20211028,20210930,970257026.750000,207887811.410000,0,667072266.110000,178704471.860000
002667.SZ,20210827,20210630,948389570.760000,169714368.620000,0,678513235.120000,135732441.260000
002667.SZ,20210420,20210331,899983037.620000,123006786.370000,0,673624610.600000,98884816.290000
002667.SZ,20220325,20201231,910350492.650000,131797965.750000,0,673025429.120000,104683951.470000
002667.SZ,20201028,20200930,920238037.590000,132160483.850000,0,683061704.710000,114040633.090000
002667.SZ,20200827,20200630,925276092.660000,140632852.210000,0,683968685.510000,119957272.400000
002667.SZ,20200428,20200331,903414533.580000,127858832.640000,0,656778343.050000,106784234.710000
002667.SZ,20210323,20191231,924419467.180000,147366390.180000,0,676728679.590000,125507297.810000
002667.SZ,20191025,20190930,928757945.620000,137880363.640000,0,678900130.970000,117611823.930000
002667.SZ,20190827,20190630,933876871.980000,149743817.930000,0,682621803.720000,127979554.050000
002667.SZ,20190424,20190331,940245245.070000,158270653.350000,0,684995770.320000,135583213.540000
002667.SZ,20200428,20181231,931522603.270000,161152556.430000,0,675615400.450000,138050001.920000
002667.SZ,20181023,20180930,928028956.680000,150683071.090000,0,674234126.840000,130508222.180000
002667.SZ,20180823,20180630,899190299.420000,127748199.570000,0,643907228.010000,107616775.700000
002667.SZ,20180418,20180331,885621933.370000,115625443.630000,0,631005022.180000,94828864.640000
002667.SZ,20190424,20171231,881334197.960000,120505141.320000,0,627218542.550000,99343409.190000
002667.SZ,20171024,20170930,873344393.410000,111079880.020000,0,627481501.210000,89319516.510000
002667.SZ,20170824,20170630,869335421.070000,118784218.280000,0,623395136.730000,96204494.060000
002667.SZ,20170426,20170331,846424840.290000,101918686.090000,0,597968485.120000,78912077.610000
002667.SZ,20180321,20161231,836125072.630000,100207652.260000,0,582725169.870000,76848905.280000
002667.SZ,20161026,20160930,840442936.450000,91933370.230000,0,591893070.730000,68385173.810000
002667.SZ,20160813,20160630,826430372.330000,75066188.220000,0,603884207.770000,52192330.490000
002667.SZ,20160414,20160331,838520249.770000,76680288.490000,0,625610868.300000,53480769.450000
002667.SZ,20170426,20151231,851171276.430000,90271021.890000,0,648978683.930000,66776068.790000
002667.SZ,20151024,20150930,875991696.990000,101863021.840000,0,677247755.290000,77881629.120000
002667.SZ,20150812,20150630,878619765.150000,111539742.310000,0,691432448.190000,87079754.140000
002667.SZ,20150416,20150331,886471993.300000,116922397.430000,0,697772950.430000,92175215.790000
002667.SZ,20160225,20141231,883951427.600000,125172456.420000,0,696593512.050000,105978081.310000
002667.SZ,20141021,20140930,886403423.600000,140174841.700000,0,698999838.340000,124350818.890000
002667.SZ,20140808,20140630,875651250.240000,140062402.650000,0,697618590.700000,124084054.610000
002667.SZ,20140423,20140331,892145041.260000,161658528.740000,0,717228210.000000,145551451.620000
002667.SZ,20150416,20131231,886154745.040000,168969020.740000,0,717852520.160000,147949196.120000
002667.SZ,20131022,20130930,872751076.090000,174292068.570000,0,739183869.200000,157927533.300000
002667.SZ,20130808,20130630,842143884.660000,156142188.960000,0,708800163.520000,146648924.620000
002667.SZ,20130416,20130331,828450211.920000,151744935.380000,0,698481401.090000,144122941.970000
002667.SZ,20140423,20121231,813462015.900000,147644202.150000,0,682061654.690000,139923706.920000
002667.SZ,20121022,20120930,786553645.950000,136606064.950000,0,659086216.300000,133270996.450000
002667.SZ,20120821,20120630,770737915.490000,130461251.140000,0,641813947.050000,120802846.390000
002667.SZ,20120419,20120331,780816664.830000,155126879.330000,0,650543478.100000,135401997.330000
002667.SZ,20130416,20111231,380137095.250000,154749799.300000,0,251186294.290000,134988667.300000
002667.SZ,20111111,20110630,359023607.960000,160979152.520000,0,249117703.290000,135513470.520000
002667.SZ,20120313,20101231,315635753.850000,150976097.130000,0,213942770.240000,125473915.130000
002667.SZ,20120313,20091231,206339004.470000,128874782.700000,0,128667976.650000,122278691.700000
002667.SZ,20111111,20081231,179291558.880000,124398476.830000,0,110467493.900000,121608476.830000
