fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
000516.SZ,20251030,20250930,921003855.550000,-147160133.410000,-1079332955.840000
000516.SZ,20250822,20250630,592541964.050000,-119271994.120000,-756019573.490000
000516.SZ,20250423,20250331,243804159.360000,-71687778.630000,-351075002.200000
000516.SZ,20250423,20241231,1009119813.210000,-506187980.800000,-898332467.850000
000516.SZ,20251030,20240930,623687115.870000,-406156113.170000,-734010695.100000
000516.SZ,20250822,20240630,525513894.060000,-313699443.430000,-488517955.630000
000516.SZ,20250423,20240331,219246919.940000,-137436233.210000,-283609925.440000
000516.SZ,20250423,20231231,1087334386.410000,-761999897.370000,-565149960.470000
000516.SZ,20241025,20230930,689153979.240000,-616922958.320000,-469134181.460000
000516.SZ,20240828,20230630,410297865.170000,-426050054.770000,-405468838.170000
000516.SZ,20240426,20230331,222931373.210000,-355115365.400000,130029914.300000
000516.SZ,20240426,20221231,461338664.730000,-817986474.670000,20800322.860000
000516.SZ,20231027,20220930,-2803634.800000,-568622644.350000,46620668.650000
000516.SZ,20230824,20220630,-202563296.940000,-609197194.520000,178198398.720000
000516.SZ,20230419,20220331,-206292285.650000,-410155808.420000,-27939026.410000
000516.SZ,20230419,20211231,456338668.290000,-1199699019.930000,1303512557.670000
000516.SZ,20221027,20210930,159391376.230000,-1773027077.450000,1389095808.940000
000516.SZ,20220827,20210630,77749454.500000,-86026640.470000,1501291579.140000
000516.SZ,20220428,20210331,66349139.440000,-551987998.950000,1264919771.870000
000516.SZ,20220428,20201231,41329510.620000,-1104288103.910000,936942216.550000
000516.SZ,20211028,20200930,-173335487.510000,-1234742035.150000,940100478.300000
000516.SZ,20210827,20200630,-260058892.050000,-767009152.380000,590793199.250000
000516.SZ,20210429,20200331,-144746136.110000,-596549909.170000,403158707.080000
000516.SZ,20210429,20191231,-34324017.470000,-2535633774.180000,2226067950.140000
000516.SZ,20201029,20190930,77316381.170000,-2228538814.330000,2061673005.550000
000516.SZ,20200828,20190630,127892544.280000,-1421166423.780000,1582007090.620000
000516.SZ,20200429,20190331,134184699.710000,-851950860.970000,352534827.470000
000516.SZ,20200429,20181231,-772110966.220000,42930608.030000,231908216.440000
000516.SZ,20191030,20180930,-822446997.420000,1403633775.950000,-39288680.870000
000516.SZ,20190829,20180630,-90007831.120000,1930596101.050000,-43765883.840000
000516.SZ,20190425,20180331,-15619504.360000,-224792693.710000,21449403.570000
000516.SZ,20190425,20171231,384207958.180000,-951374188.280000,-159378995.080000
000516.SZ,20181026,20170930,58132164.640000,-708228336.530000,-144571976.560000
000516.SZ,20180824,20170630,91003592.090000,-211059737.460000,-108451043.950000
000516.SZ,20180428,20170331,-52917674.700000,-78562342.100000,-15481930.800000
000516.SZ,20180331,20161231,439270084.630000,-85569097.900000,-69573555.750000
000516.SZ,20171028,20160930,161991252.160000,-71989042.040000,-45161605.840000
000516.SZ,20170816,20160630,135329526.550000,-43147714.700000,-49977998.720000
000516.SZ,20170428,20160331,-28281433.240000,-41407426.830000,-59592722.990000
000516.SZ,20170428,20151231,274225321.210000,-538680294.020000,1555102228.990000
000516.SZ,20161028,20150930,74666747.320000,-403270825.620000,1619318931.200000
000516.SZ,20160826,20150630,59800314.430000,-387535657.200000,1431505473.480000
000516.SZ,20160429,20150331,-14168708.550000,-40728478.960000,-24870279.410000
000516.SZ,20160330,20141231,305872493.950000,-112415804.640000,-370539348.190000
000516.SZ,20151030,20140930,118911754.470000,-61778634.260000,-398207472.790000
000516.SZ,20150801,20140630,73771348.880000,-58997967.650000,-409316216.100000
000516.SZ,20150424,20140331,-25959528.650000,-42957855.400000,-449296617.550000
000516.SZ,20150424,20131231,327864146.980000,-200567107.040000,-140081791.340000
000516.SZ,20141027,20130930,47492624.610000,-90873879.480000,14996124.800000
000516.SZ,20140820,20130630,64872293.820000,-56381753.180000,-39460146.650000
000516.SZ,20140425,20130331,60683652.760000,-33330601.620000,-69699120.200000
000516.SZ,20140328,20121231,485117776.530000,-158365414.840000,212940474.100000
000516.SZ,20131026,20120930,231205141.690000,-113404747.120000,333282103.880000
000516.SZ,20130727,20120630,98679467.880000,-90049996.030000,1795350.130000
000516.SZ,20130420,20120331,52478842.570000,-63044698.840000,78506603.090000
000516.SZ,20130420,20111231,468253001.120000,-561522476.040000,-159185790.560000
000516.SZ,20121026,20110930,341038853.470000,-289022793.450000,-88874650.820000
000516.SZ,20120727,20110630,176297794.670000,-258351713.240000,-43728509.400000
000516.SZ,20120425,20110331,75472579.710000,16205427.270000,-61466091.050000
000516.SZ,20120323,20101231,285937395.310000,79935094.950000,-61909602.910000
000516.SZ,20111022,20100930,221010011.860000,83669132.580000,-29595052.200000
000516.SZ,20110728,20100630,119407129.600000,40944008.840000,17425700.240000
000516.SZ,20110423,20100331,150393987.100000,-27702645.480000,-126408855.400000
000516.SZ,20110423,20091231,281073328.990000,-440890584.400000,428215923.420000
000516.SZ,20101022,20090930,226640957.570000,-400183804.320000,254984434.450000
000516.SZ,20100810,20090630,76765850.390000,-154370115.940000,98267080.560000
000516.SZ,20100423,20090331,21633580.960000,-82828484.430000,85396607.470000
000516.SZ,20100423,20081231,234471473.460000,-246438086.620000,67821457.470000
000516.SZ,20091024,20080930,112894307.110000,-144727007.910000,21407764.280000
