fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
002072.SZ,20260211,20251231,258550409.510000,22969850.980000,0,255052033.320000,22541273.940000
002072.SZ,20251031,20250930,99161084.130000,68858141.000000,0,95216565.270000,68165686.700000
002072.SZ,20250830,20250630,83947813.090000,52924678.620000,0,79103549.230000,51969777.550000
002072.SZ,20250425,20250331,68879969.430000,20002740.460000,0,66294312.190000,19914540.290000
002072.SZ,20260211,20241231,74214877.920000,22784256.280000,0,70983974.480000,22575615.080000
002072.SZ,20241030,20240930,105283266.920000,54600569.150000,0,102767841.480000,54271486.900000
002072.SZ,20240828,20240630,112066760.720000,54242380.810000,0,107972214.090000,53669628.600000
002072.SZ,20240425,20240331,109737248.550000,55140918.870000,0,107000682.080000,54760672.820000
002072.SZ,20250425,20231231,117128966.340000,63913438.440000,0,113780307.240000,63293642.590000
002072.SZ,20231030,20230930,111736470.130000,60750160.270000,0,107923230.210000,59386607.760000
002072.SZ,20230825,20230630,106236362.950000,55502848.540000,0,101833190.350000,54019113.680000
002072.SZ,20230428,20230331,103141423.880000,52537888.040000,0,98880795.150000,50004163.210000
002072.SZ,20240425,20221231,101280981.670000,50419006.160000,0,96742905.360000,47501122.270000
002072.SZ,20221029,20220930,67069715.800000,10973137.900000,0,66088268.560000,8190078.490000
002072.SZ,20220825,20220630,68563546.660000,8378038.920000,0,67930855.050000,5594979.510000
002072.SZ,20220429,20220331,85432175.580000,20336576.040000,0,84778229.770000,17583287.850000
002072.SZ,20230218,20211231,90095484.030000,26518456.030000,0,90095484.030000,23765167.840000
002072.SZ,20211027,20210930,408128999.270000,588232577.380000,0,178099899.270000,537494597.240000
002072.SZ,20210827,20210630,414130282.800000,591445790.180000,0,184101182.800000,541116843.410000
002072.SZ,20210428,20210331,407460825.500000,583809947.880000,0,177431725.500000,533901719.090000
002072.SZ,20220429,20201231,403056088.750000,577439381.840000,0,173026988.750000,527928501.810000
002072.SZ,20201027,20200930,614480925.020000,582233136.990000,0,369229325.020000,533331388.830000
002072.SZ,20200825,20200630,617699343.010000,585747473.700000,0,372447743.010000,537289291.140000
002072.SZ,20200430,20200331,611459405.790000,581235322.890000,0,366207805.790000,532908228.390000
002072.SZ,20210130,20191231,602762810.190000,574814626.360000,0,357511210.190000,527243575.000000
002072.SZ,20191023,20190930,417569316.310000,625897346.410000,0,318641716.120000,625897346.410000
002072.SZ,20190821,20190630,406580838.610000,611973567.030000,0,307653238.420000,611973567.030000
002072.SZ,20190430,20190331,433855546.850000,627219336.590000,0,401331887.520000,627219336.590000
002072.SZ,20200430,20181231,434331745.490000,623864060.010000,0,401660462.750000,623864060.010000
002072.SZ,20181025,20180930,695838080.870000,651040515.060000,0,486228853.560000,651040515.060000
002072.SZ,20180824,20180630,692605127.640000,640820669.260000,0,482524974.590000,640820669.260000
002072.SZ,20180428,20180331,678102185.020000,619103727.160000,0,465912906.930000,619103727.160000
002072.SZ,20190430,20171231,680685654.510000,617014112.520000,0,467989928.790000,617014112.520000
002072.SZ,20171021,20170930,707546206.120000,606895674.690000,0,472573861.980000,606895674.690000
002072.SZ,20170819,20170630,698040462.240000,599449933.100000,0,462565124.660000,599449933.100000
002072.SZ,20170429,20170331,668739605.470000,575688922.630000,0,432546643.010000,575688922.630000
002072.SZ,20180428,20161231,700128809.830000,604269253.300000,0,463156887.590000,604269253.300000
002072.SZ,20161024,20160930,785620064.020000,671428235.530000,0,555060926.070000,671428235.530000
002072.SZ,20160820,20160630,666020995.950000,547431911.160000,0,661778336.550000,547431911.160000
002072.SZ,20160426,20160331,742296258.030000,672216828.330000,0,525010659.230000,672216828.330000
