fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601890.SH,20251028,20250930,25393992.290000,-108754047.400000,-94351916.470000
601890.SH,20250826,20250630,50536758.350000,36740209.360000,-58349785.270000
601890.SH,20250429,20250331,71586269.990000,-209883514.870000,78258807.810000
601890.SH,20250429,20241231,162966931.000000,-455143142.070000,151600013.450000
601890.SH,20251028,20240930,18895430.120000,-287252609.100000,128248642.540000
601890.SH,20250826,20240630,-133786969.200000,-196666357.150000,132535717.870000
601890.SH,20250429,20240331,-101522450.580000,-91403136.560000,16438495.820000
601890.SH,20250429,20231231,248337902.170000,-32636022.640000,32960902.770000
601890.SH,20241029,20230930,80229651.610000,104135238.170000,39625499.450000
601890.SH,20240827,20230630,-128900892.940000,129687140.210000,-80631249.990000
601890.SH,20240423,20230331,-47196771.140000,111966603.240000,96238125.010000
601890.SH,20240423,20221231,179741727.540000,-368865106.100000,76499570.840000
601890.SH,20231031,20220930,9985176.040000,-285432937.030000,4941627.160000
601890.SH,20230829,20220630,4780767.110000,-192826952.730000,-40908372.840000
601890.SH,20230429,20220331,71598455.390000,25065558.490000,-2550000.000000
601890.SH,20230425,20211231,65788734.930000,48302602.410000,-39573458.340000
601890.SH,20221029,20210930,-22622351.490000,68473352.290000,-37251124.330000
601890.SH,20220830,20210630,60953027.620000,108589261.030000,-34336624.320000
601890.SH,20220426,20210331,57109587.240000,5900407.430000,-2763750.000000
601890.SH,20220426,20201231,156801911.990000,44334636.660000,-40021250.000000
601890.SH,20211026,20200930,185654954.830000,-6854572.250000,-37226791.670000
601890.SH,20210831,20200630,84952825.990000,-155090652.360000,-34395316.690000
601890.SH,20210427,20200331,63442183.230000,-84014417.150000,-2794458.330000
601890.SH,20210427,20191231,116888207.030000,121716447.510000,-11147125.000000
601890.SH,20201029,20190930,-816200.670000,57763556.000000,-8536916.670000
601890.SH,20200828,20190630,-63898577.080000,-1455479.130000,-5588916.670000
601890.SH,20200428,20190331,-72634169.900000,-41070393.580000,-2763750.000000
601890.SH,20200428,20181231,35298603.060000,-215199709.730000,-27898041.680000
601890.SH,20191031,20180930,32909187.920000,-275081102.200000,-25159125.010000
601890.SH,20190829,20180630,-19773009.210000,-261351448.970000,-23207166.670000
601890.SH,20190430,20180331,-4236976.690000,-94628298.480000,-1987500.000000
601890.SH,20190430,20171231,-8026837.940000,-434150252.750000,-18135416.670000
601890.SH,20181030,20170930,144838666.900000,-387920562.510000,-34828783.520000
601890.SH,20180828,20170630,-28293554.440000,-235988590.780000,-30809616.850000
601890.SH,20180424,20170331,-78750899.340000,-294406581.210000,-1987500.000000
601890.SH,20180424,20161231,274391166.050000,36258129.760000,-66316978.710000
601890.SH,20171030,20160930,307373481.430000,86788438.210000,-64257646.950000
601890.SH,20170829,20160630,262066188.960000,-92798384.860000,-61615666.670000
601890.SH,20170425,20160331,57345127.720000,-72168931.820000,-2020000.000000
601890.SH,20170425,20151231,148519614.410000,369039781.860000,-34883392.870000
601890.SH,20161028,20150930,69102944.910000,-202677193.710000,-30213165.680000
601890.SH,20160826,20150630,2133684.680000,58756893.120000,-27596082.350000
601890.SH,20160426,20150331,169875469.380000,214958541.330000,-2937500.000000
601890.SH,20160426,20141231,97680410.360000,-337465153.130000,-30317560.960000
601890.SH,20151028,20140930,54980312.140000,-143759339.510000,-176631201.310000
601890.SH,20150825,20140630,17369229.670000,-113188786.110000,-26393987.660000
601890.SH,20150428,20140331,40165776.650000,-36669170.270000,-24239983.330000
601890.SH,20150428,20131231,-39509956.640000,-250779683.820000,-60981654.660000
601890.SH,20141028,20130930,-36646900.880000,-140371033.480000,-52302580.310000
601890.SH,20140820,20130630,21392501.490000,-105791729.020000,-41038588.970000
601890.SH,20140425,20130331,-40368879.970000,-51579293.860000,-5886356.280000
601890.SH,20140425,20121231,362795855.190000,-262191826.200000,-103008930.020000
601890.SH,20131026,20120930,-75354892.710000,-191794214.750000,-92760872.810000
601890.SH,20130822,20120630,-192534424.220000,-119500445.990000,-126907811.350000
601890.SH,20130423,20120331,-218142256.500000,-57160002.830000,-41882203.100000
601890.SH,20130423,20111231,-102640398.310000,-373966338.680000,-206620873.860000
601890.SH,20121026,20110930,-574797456.670000,-347680130.610000,-107530165.270000
601890.SH,20120820,20110630,-625163692.820000,-42323271.490000,-156610725.530000
601890.SH,20120425,20110331,-618823441.170000,-12547678.260000,-27359220.750000
601890.SH,20120425,20101231,-115521320.250000,-13714167.930000,1765376848.510000
601890.SH,20111026,20100930,-169452559.730000,113995.660000,-175510006.160000
601890.SH,20110816,20100630,-127518295.440000,1101215.700000,-179825565.550000
601890.SH,20110422,20100331,20647005.860000,-7242727.680000,-75105293.190000
601890.SH,20110422,20091231,389081212.440000,-60737172.040000,32920823.070000
601890.SH,20101207,20081231,112259097.100000,-159905582.410000,32786528.500000
601890.SH,20101207,20071231,118155591.990000,-71764506.120000,31449486.810000
