fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
601678.SH,20251031,20250930,24047322580.390000,12594041736.840000,0,5040646291.520000,7042859773.730000
601678.SH,20250829,20250630,24593534768.390000,13157209028.150000,0,5319541896.440000,7551811065.100000
601678.SH,20250430,20250331,24097460913.220000,12614384938.080000,0,4794332225.480000,6478756673.530000
601678.SH,20251031,20241231,22956458805.290000,11573743799.960000,0,3606302739.460000,5663793859.290000
601678.SH,20241031,20240930,22339938111.690000,10954212683.920000,0,3909402368.310000,5117165506.490000
601678.SH,20240830,20240630,21568973283.340000,10236986741.360000,0,3751429154.060000,4543171524.530000
601678.SH,20240427,20240331,22149175824.520000,10760759437.280000,0,4588665856.700000,5447565438.290000
601678.SH,20250430,20231231,21134388859.530000,9610368481.500000,0,4034401256.500000,5920621909.800000
601678.SH,20231028,20230930,19311313379.470000,7872255786.210000,0,4395748863.250000,4837075569.510000
601678.SH,20230830,20230630,18955036223.120000,7659395952.950000,0,4438013700.390000,5153943140.070000
601678.SH,20230428,20230331,18243595039.820000,6786658696.550000,0,4271803977.160000,4646978457.600000
601678.SH,20240427,20221231,18075607500.640000,6647538499.780000,0,4580341852.420000,4701987330.800000
601678.SH,20221031,20220930,18585109225.610000,7308372975.230000,0,5711564966.790000,4906465489.030000
601678.SH,20220826,20220630,17720307801.920000,6784323726.980000,0,5253834344.230000,4551644785.510000
601678.SH,20220420,20220331,18134438505.410000,7216134328.660000,0,6143473167.110000,4937966979.890000
601678.SH,20230428,20211231,16803793731.830000,6511534134.850000,0,5470812983.060000,4888460616.590000
601678.SH,20211030,20210930,16608320580.710000,6690649674.350000,0,5597830042.110000,4878599107.590000
601678.SH,20210826,20210630,15681175706.130000,6139280487.990000,0,5345238833.720000,4520134081.460000
601678.SH,20210416,20210331,14693261022.920000,6400276828.910000,0,5221914222.210000,3581109939.500000
601678.SH,20220420,20201231,14151749095.890000,6697673822.070000,0,5135831622.900000,3353783583.680000
601678.SH,20201030,20200930,13885165073.710000,7083628744.460000,0,4993353718.350000,3514075191.080000
601678.SH,20200826,20200630,13833248211.500000,7268239744.350000,0,5444291135.980000,3640964392.690000
601678.SH,20200423,20200331,11690666347.200000,5363638879.250000,0,3340775259.890000,3957109953.920000
601678.SH,20210416,20191231,11073582054.570000,4660994498.170000,0,2682050839.360000,3336362068.500000
601678.SH,20191028,20190930,10593907469.960000,4278130771.410000,0,2169649041.280000,2925236797.690000
601678.SH,20190820,20190630,10468144350.850000,4253672583.000000,0,2270538267.310000,2968727562.490000
601678.SH,20190422,20190331,10590337950.050000,4259294651.990000,0,2368734411.380000,2717795584.780000
601678.SH,20200423,20181231,10659554629.270000,4461982148.950000,0,2384617732.360000,2686486814.620000
601678.SH,20181023,20180930,10934941794.280000,4757944104.870000,0,2709411723.320000,2712112601.710000
601678.SH,20180803,20180630,10243463053.550000,4267536599.260000,0,1988659385.750000,2277005321.690000
601678.SH,20180414,20180331,10574090736.150000,4783332855.410000,0,2422965485.260000,2687876163.460000
601678.SH,20190315,20171231,7914263007.700000,2129362282.170000,0,1996591268.920000,1304553815.760000
601678.SH,20171023,20170930,7537356905.250000,2009732894.730000,0,1675146677.850000,1181322195.960000
601678.SH,20170721,20170630,7682809344.650000,2361260912.940000,0,1895492737.900000,1632201980.490000
601678.SH,20170414,20170331,7332423460.770000,2224319077.430000,0,1615450797.400000,1854566911.300000
601678.SH,20180309,20161231,7181339068.290000,2134397118.470000,0,1426177367.290000,1813951718.700000
601678.SH,20161015,20160930,7005748789.980000,2273551455.410000,0,1246370420.460000,1982476279.540000
601678.SH,20160722,20160630,7148735597.450000,2483826784.230000,0,1314930097.620000,1655205583.690000
601678.SH,20160419,20160331,7246805593.880000,2531269359.650000,0,1262318890.650000,1593160401.080000
601678.SH,20170302,20151231,7270148045.040000,2458575600.070000,0,1399955416.290000,1507449850.190000
601678.SH,20151016,20150930,7231944938.750000,2480654683.230000,0,1404568907.630000,1256226405.770000
601678.SH,20150723,20150630,7174602223.600000,2508915078.300000,0,1413005805.920000,1229169789.500000
601678.SH,20150416,20150331,7193849332.180000,2657707807.720000,0,1606029871.170000,1350654025.930000
601678.SH,20160226,20141231,7099187720.750000,2570827004.190000,0,1652235083.010000,1327149682.070000
601678.SH,20141015,20140930,6741810425.490000,2322976992.230000,0,1718237205.050000,1051847052.370000
601678.SH,20140722,20140630,6503218634.820000,2172415932.440000,0,1647732142.450000,1186306808.170000
601678.SH,20140416,20140331,6625375251.630000,2364743672.180000,0,1894200366.370000,1416313896.120000
601678.SH,20150217,20131231,6515545761.960000,2197385058.830000,0,1675359764.500000,1409123869.990000
601678.SH,20131015,20130930,5777833455.980000,1614203375.650000,0,1655306196.120000,830297849.120000
601678.SH,20130722,20130630,5571321166.900000,1487571786.650000,0,1974039600.840000,741705231.130000
601678.SH,20130819,20130331,5590685303.230000,1587495753.400000,0,2230473463.950000,851920864.540000
