fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
600919.SH,20251031,20250930,401953318000.000000,-377377837000.000000,43478672000.000000
600919.SH,20250823,20250630,313044010000.000000,-340757127000.000000,137593744000.000000
600919.SH,20250429,20250331,169075192000.000000,-211898248000.000000,105491346000.000000
600919.SH,20250419,20241231,36845641000.000000,-295937911000.000000,257755614000.000000
600919.SH,20251031,20240930,-4110732000.000000,-184290501000.000000,202142686000.000000
600919.SH,20250823,20240630,102005001000.000000,-158268839000.000000,80671177000.000000
600919.SH,20250429,20240331,81584132000.000000,-111621184000.000000,56345599000.000000
600919.SH,20250419,20231231,213598870000.000000,-122089450000.000000,-85974612000.000000
600919.SH,20241030,20230930,192920118000.000000,-82701032000.000000,-101966682000.000000
600919.SH,20240817,20230630,126222341000.000000,-74434453000.000000,-29295372000.000000
600919.SH,20240426,20230331,111269873000.000000,-80159329000.000000,-34589998000.000000
600919.SH,20240426,20221231,-3812962000.000000,-48086546000.000000,24546975000.000000
600919.SH,20231028,20220930,-6355551000.000000,-53683456000.000000,34437957000.000000
600919.SH,20230830,20220630,40466112000.000000,-62843274000.000000,-12227656000.000000
600919.SH,20230428,20220331,153554289000.000000,-38022804000.000000,-35330201000.000000
600919.SH,20230426,20211231,64984527000.000000,-42705255000.000000,419813000.000000
600919.SH,20221029,20210930,82313247000.000000,-29357533000.000000,-57667739000.000000
600919.SH,20220830,20210630,53656661000.000000,-42299890000.000000,-13858283000.000000
600919.SH,20220429,20210331,87121728000.000000,-39171740000.000000,-2182748000.000000
600919.SH,20220413,20201231,-19283730000.000000,-33877247000.000000,71429665000.000000
600919.SH,20211030,20200930,13994666000.000000,-6789639000.000000,22727936000.000000
600919.SH,20210825,20200630,35563908000.000000,-38095710000.000000,8187804000.000000
600919.SH,20210429,20200331,54538573000.000000,-51590219000.000000,6977839000.000000
600919.SH,20210429,20191231,-57957767000.000000,48783653000.000000,12695331000.000000
600919.SH,20201030,20190930,-35467626000.000000,13053280000.000000,12139602000.000000
600919.SH,20200815,20190630,-15990539000.000000,852296000.000000,30009474000.000000
600919.SH,20200429,20190331,24051674000.000000,-11092862000.000000,265484000.000000
600919.SH,20200411,20181231,-92048408000.000000,-6813997000.000000,83953493000.000000
600919.SH,20191030,20180930,-74711705000.000000,-30198443000.000000,90136988000.000000
600919.SH,20190821,20180630,-91496008000.000000,37000954000.000000,68083943000.000000
600919.SH,20190427,20180331,-19518717000.000000,-3017229000.000000,-1798053000.000000
600919.SH,20190427,20171231,-105138467000.000000,-36296879000.000000,108661943000.000000
600919.SH,20181030,20170930,-112245284000.000000,4570948000.000000,119467221000.000000
600919.SH,20180821,20170630,-44975564000.000000,36306972000.000000,84127774000.000000
600919.SH,20180427,20170331,-28624986000.000000,3015834000.000000,125973169000.000000
600919.SH,20180425,20161231,82617306000.000000,-205280410000.000000,85093159000.000000
600919.SH,20171031,20160930,69104418000.000000,-182697919000.000000,80241724000.000000
600919.SH,20170830,20160630,39145363000.000000,-104593597000.000000,29327415000.000000
600919.SH,20170427,20160331,30758114000.000000,-23260119000.000000,-6532059000.000000
600919.SH,20170320,20151231,148568272000.000000,-185676219000.000000,20534892000.000000
600919.SH,20161031,20150930,105988867000.000000,-93842045000.000000,-580547000.000000
600919.SH,20160801,20150630,97660106000.000000,-88041057000.000000,-2227540000.000000
600919.SH,20160620,20141231,175461820000.000000,-178011997000.000000,23084851000.000000
600919.SH,20160620,20131231,47970742000.000000,-21991143000.000000,3306809000.000000
600919.SH,20150612,20121231,59510620000.000000,-39787356000.000000,-591205000.000000
600919.SH,20140717,20111231,2069679000.000000,28462763000.000000,2092847000.000000
600919.SH,20110902,20101231,29103887000.000000,-20726256000.000000,3218947000.000000
600919.SH,20110902,20091231,7442887000.000000,-16897047000.000000,3216753000.000000
600919.SH,20110902,20081231,20441389000.000000,-2181618000.000000,1541699000.000000
600919.SH,20080825,20071231,6416269299.050000,1637539638.800000,8524233253.990000
600919.SH,20080825,20061231,4609859602.560000,-2337507404.040000,4342424017.030000
600919.SH,20080825,20051231,6900123175.540000,-4260612084.420000,-116663575.200000
