fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
601398.SH,20251031,20250930,52813420999999.990000,48619638000000.000000,0,0,0
601398.SH,20250830,20250630,52317931000000.010000,48179055000000.010000,0,0,0
601398.SH,20250430,20250331,51547044999999.990000,47486219000000.010000,0,0,0
601398.SH,20251031,20241231,48821746000000.000000,44834480000000.000000,0,0,0
601398.SH,20241031,20240930,48357755000000.010000,44435476999999.990000,0,0,0
601398.SH,20240831,20240630,47116536000000.000000,43252035000000.010000,0,0,0
601398.SH,20240430,20240331,47600027000000.010000,43723412000000.000000,0,0,0
601398.SH,20250329,20231231,44697079000000.010000,40920491000000.010000,0,0,0
601398.SH,20231028,20230930,44482823000000.010000,40806944999999.990000,0,0,0
601398.SH,20230831,20230630,43669606000000.000000,40073186000000.000000,0,0,0
601398.SH,20230429,20230331,42033895000000.010000,38432323000000.010000,0,0,0
601398.SH,20240328,20221231,39610146000000.000000,36094727000000.000000,0,0,0
601398.SH,20221029,20220930,39550660999999.990000,36121656000000.000000,0,0,0
601398.SH,20220831,20220630,38744376000000.000000,35411070000000.000000,0,0,0
601398.SH,20220430,20220331,37296464999999.990000,33941551000000.000000,0,0,0
601398.SH,20230331,20211231,35171383000000.000000,31896125000000.000000,0,0,0
601398.SH,20211030,20210930,35398066000000.000000,32234781000000.000000,0,0,0
601398.SH,20210828,20210630,35136284000000.000000,32089477000000.000000,0,0,0
601398.SH,20210430,20210331,34367549000000.000000,31373317000000.000000,0,0,0
601398.SH,20220331,20201231,33345058000000.000000,30435543000000.000000,0,0,0
601398.SH,20201031,20200930,33471851000000.000000,30649771000000.000000,0,0,0
601398.SH,20200831,20200630,33112010000000.000000,30365254000000.000000,0,0,0
601398.SH,20200429,20200331,32094478000000.000000,29314184000000.000000,0,0,0
601398.SH,20210327,20191231,30109436000000.000000,27417433000000.000000,0,0,0
601398.SH,20191026,20190930,30426381000000.000000,27755753000000.000000,0,0,0
601398.SH,20190830,20190630,29990476000000.000000,27561581000000.000000,0,0,0
601398.SH,20190430,20190331,29246572000000.000000,26817619000000.000000,0,0,0
601398.SH,20200328,20181231,27699540000000.000000,25354657000000.000000,0,0,0
601398.SH,20181031,20180930,28198135000000.000000,25917274000000.000000,0,0,0
601398.SH,20180831,20180630,27303080000000.000000,25110879000000.000000,0,0,0
601398.SH,20180428,20180331,26493781000000.000000,24308876000000.000000,0,0,0
601398.SH,20190329,20171231,26087043000000.000000,23945987000000.000000,0,0,0
601398.SH,20171031,20170930,25764798000000.000000,23663656000000.000000,0,0,0
601398.SH,20170831,20170630,25514046000000.000000,23483412000000.000000,0,0,0
601398.SH,20170429,20170331,24904936000000.000000,22859965000000.000000,0,0,0
601398.SH,20180328,20161231,24137265000000.000000,22156102000000.000000,0,0,0
601398.SH,20161029,20160930,23646472000000.000000,21692477000000.000000,0,0,0
601398.SH,20160831,20160630,23524327000000.000000,21656550000000.000000,0,0,0
601398.SH,20160429,20160331,22883325000000.000000,21009246000000.000000,0,0,0
601398.SH,20170331,20151231,22209780000000.000000,20409261000000.000000,0,0,0
601398.SH,20151031,20150930,22104917000000.000000,20414265000000.000000,0,0,0
601398.SH,20150828,20150630,22417295000000.000000,20803658000000.000000,0,0,0
601398.SH,20150430,20150331,21396633000000.000000,19775373000000.000000,0,0,0
601398.SH,20160331,20141231,20609953000000.000000,19072649000000.000000,0,0,0
601398.SH,20141030,20140930,20150956000000.000000,18718581000000.000000,0,0,0
601398.SH,20140829,20140630,20303677000000.000000,18944174000000.000000,0,0,0
601398.SH,20140430,20140331,19734683000000.000000,18371763000000.000000,0,0,0
601398.SH,20150327,20131231,18917752000000.000000,17639289000000.000000,0,0,0
601398.SH,20131031,20130930,18742548000000.000000,17507159000000.000000,0,0,0
601398.SH,20130830,20130630,18723353000000.000000,17548260000000.000000,0,0,0
601398.SH,20130427,20130331,18357278000000.000000,17159463000000.000000,0,0,0
601398.SH,20140328,20121231,17542217000000.000000,16413758000000.000000,0,0,0
601398.SH,20121031,20120930,17371150000000.000000,16295876000000.000000,0,0,0
601398.SH,20120831,20120630,17073050000000.000000,16055602000000.000000,0,0,0
601398.SH,20120428,20120331,16431196000000.000000,15408253000000.000000,0,0,0
601398.SH,20130328,20111231,15476868000000.000000,14519045000000.000000,0,0,0
601398.SH,20111028,20110930,15127002000000.000000,14225136000000.000000,0,0,0
601398.SH,20110826,20110630,14896048000000.000000,14036433000000.000000,0,0,0
601398.SH,20110429,20110331,14389996000000.000000,13517771000000.000000,0,0,0
601398.SH,20120330,20101231,13458622000000.000000,12636965000000.000000,0,0,0
601398.SH,20101029,20100930,13417887000000.000000,12658382000000.000000,0,0,0
601398.SH,20100827,20100630,12960381000000.000000,12250781000000.000000,0,0,0
601398.SH,20100430,20100331,12553385000000.000000,11829184000000.000000,0,0,0
601398.SH,20110331,20091231,11785053000000.000000,11106119000000.000000,0,0,0
