fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
002590.SZ,20251027,20250930,3460281229.770000,0,154074859.900000,0,0,0
002590.SZ,20250822,20250630,2164865333.340000,0,87026815.090000,0,0,0
002590.SZ,20250425,20250331,938799348.230000,0,30777844.960000,0,0,0
002590.SZ,20250411,20241231,4335876611.130000,0,209793415.020000,0,0,0
002590.SZ,20251027,20240930,3037079744.870000,0,143654385.030000,0,0,0
002590.SZ,20250822,20240630,1884010175.180000,0,85574244.670000,0,0,0
002590.SZ,20250425,20240331,815303322.860000,0,18972212.690000,0,0,0
002590.SZ,20250411,20231231,3982528931.920000,0,317624667.780000,0,0,0
002590.SZ,20241023,20230930,2749226606.680000,0,201879124.190000,0,0,0
002590.SZ,20240831,20230630,1722347239.000000,0,166721827.020000,0,0,0
002590.SZ,20240430,20230331,761721711.490000,0,-542474.780000,0,0,0
002590.SZ,20240417,20221231,3364060109.430000,0,66790595.910000,0,0,0
002590.SZ,20231025,20220930,2212156192.570000,0,46880197.390000,0,0,0
002590.SZ,20230825,20220630,1367828260.760000,0,-1684351.260000,0,0,0
002590.SZ,20230427,20220331,664133163.270000,0,-5506285.290000,0,0,0
002590.SZ,20230413,20211231,2713116624.650000,0,10020170.990000,0,0,0
002590.SZ,20221031,20210930,1916690377.100000,0,2796677.620000,0,0,0
002590.SZ,20220825,20210630,1353128058.920000,0,9796013.540000,0,0,0
002590.SZ,20220427,20210331,627786246.140000,0,8642392.600000,0,0,0
002590.SZ,20220409,20201231,2522046951.610000,0,65471679.340000,0,0,0
002590.SZ,20211029,20200930,1732314635.520000,0,18265830.470000,0,0,0
002590.SZ,20210825,20200630,1085056392.360000,0,8678290.540000,0,0,0
002590.SZ,20210424,20200331,379657019.180000,0,-9881218.300000,0,0,0
002590.SZ,20210424,20191231,2249115160.720000,0,127775784.970000,0,0,0
002590.SZ,20201028,20190930,1558880243.710000,0,24853943.100000,0,0,0
002590.SZ,20200828,20190630,1065916338.970000,0,21576785.860000,0,0,0
002590.SZ,20200430,20190331,491628464.220000,0,5037282.390000,0,0,0
002590.SZ,20200430,20181231,2255223360.520000,0,-34886465.950000,0,0,0
002590.SZ,20191029,20180930,1716476586.540000,0,79415079.360000,0,0,0
002590.SZ,20190828,20180630,1185660191.990000,0,67214825.760000,0,0,0
002590.SZ,20190425,20180331,549176232.440000,0,31933873.390000,0,0,0
002590.SZ,20190425,20171231,2274927575.850000,0,130502447.290000,0,0,0
002590.SZ,20181025,20170930,1653660159.930000,0,97645215.350000,0,0,0
002590.SZ,20180824,20170630,1125596884.570000,0,74272670.500000,0,0,0
002590.SZ,20180426,20170331,551960407.800000,0,35897248.410000,0,0,0
002590.SZ,20180413,20161231,2231814605.170000,0,132831692.350000,0,0,0
002590.SZ,20171024,20160930,1513367246.050000,0,80830035.070000,0,0,0
002590.SZ,20170824,20160630,1052981675.280000,0,59233849.780000,0,0,0
002590.SZ,20170426,20160331,506657950.950000,0,22833168.490000,0,0,0
002590.SZ,20170426,20151231,1781438636.320000,0,96672195.440000,0,0,0
002590.SZ,20161022,20150930,1189696299.470000,0,62199586.700000,0,0,0
002590.SZ,20160819,20150630,813019667.160000,0,55179921.650000,0,0,0
002590.SZ,20160429,20150331,401130475.970000,0,16239421.690000,0,0,0
002590.SZ,20160331,20141231,1322290056.210000,0,74930709.420000,0,0,0
002590.SZ,20151030,20140930,964543428.580000,0,48703600.570000,0,0,0
002590.SZ,20150807,20140630,638046776.510000,0,38162161.710000,0,0,0
002590.SZ,20150424,20140331,293867141.060000,0,12232979.400000,0,0,0
002590.SZ,20150401,20131231,1283188645.340000,0,34713564.260000,0,0,0
002590.SZ,20141027,20130930,914262232.790000,0,15761852.510000,0,0,0
002590.SZ,20140731,20130630,598804246.160000,0,13081388.120000,0,0,0
002590.SZ,20140425,20130331,249378535.830000,0,6958962.470000,0,0,0
002590.SZ,20140402,20121231,1020684449.940000,0,11675026.720000,0,0,0
002590.SZ,20131025,20120930,741436118.240000,0,10970821.390000,0,0,0
002590.SZ,20130731,20120630,500556772.270000,0,9174732.360000,0,0,0
002590.SZ,20130424,20120331,243461904.240000,0,6818582.660000,0,0,0
002590.SZ,20130424,20111231,1001742663.660000,0,44380728.760000,0,0,0
002590.SZ,20121026,20110930,740559329.080000,0,50026764.790000,0,0,0
002590.SZ,20120829,20110630,490228389.650000,0,39448374.030000,0,0,0
002590.SZ,20120424,20110331,221059884.240000,0,22772774.930000,0,0,0
002590.SZ,20120424,20101231,867622633.540000,0,84471402.520000,0,0,0
002590.SZ,20111025,20100930,611895142.730000,0,62021726.900000,0,0,0
002590.SZ,20110822,20100630,419745242.200000,0,43019047.480000,0,0,0
002590.SZ,20110609,20100331,189262302.290000,0,20522622.350000,0,0,0
002590.SZ,20110524,20091231,608405970.110000,0,57485527.870000,0,0,0
002590.SZ,20110524,20081231,534311449.210000,0,40304496.570000,0,0,0
