fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
000995.SZ,20251028,20250930,-14336200.570000,-229115.260000,-5345895.790000
000995.SZ,20250829,20250630,-26002922.550000,-46372.560000,-4262166.640000
000995.SZ,20250429,20250331,-13633866.320000,0.000000,-2772499.990000
000995.SZ,20250429,20241231,29843618.610000,-1592379.680000,-2114258.270000
000995.SZ,20251028,20240930,-100157.480000,-1232269.110000,2766825.040000
000995.SZ,20250829,20240630,-7483872.520000,-1228969.110000,-1461458.310000
000995.SZ,20250429,20240331,1368122.800000,-1020784.110000,-726736.100000
000995.SZ,20250429,20231231,6282030.920000,-2351242.650000,-4982886.290000
000995.SZ,20241029,20230930,552816.520000,-1588963.000000,-2164236.080000
000995.SZ,20240831,20230630,-4411268.100000,-1229762.940000,-1437499.980000
000995.SZ,20240430,20230331,-4826572.430000,-1092987.200000,-2134791.660000
000995.SZ,20240430,20221231,10986985.630000,-5165826.050000,3192827.600000
000995.SZ,20231026,20220930,-1059792.970000,-4987890.360000,611805.860000
000995.SZ,20230830,20220630,3089576.290000,-2103883.640000,1646527.980000
000995.SZ,20230429,20220331,-3643258.390000,-503911.500000,-818749.900000
000995.SZ,20230429,20211231,-2064303.200000,-3869381.580000,8726485.790000
000995.SZ,20221028,20210930,-19462162.800000,-1255444.790000,15430639.940000
000995.SZ,20220826,20210630,-13790263.510000,-248546.640000,9617379.060000
000995.SZ,20220428,20210331,1871503.300000,-27240.000000,-3728610.660000
000995.SZ,20220428,20201231,-990562.960000,-2599150.100000,-10814863.540000
000995.SZ,20211026,20200930,-15152806.230000,-1650049.830000,-148263.590000
000995.SZ,20210828,20200630,-7653703.470000,-1396537.100000,-3413541.470000
000995.SZ,20210428,20200331,-16705948.180000,-626205.780000,0.000000
000995.SZ,20210428,20191231,-3526091.350000,-114210715.490000,138503073.500000
000995.SZ,20201030,20190930,-27400555.850000,-1622857.120000,31699000.000000
000995.SZ,20200828,20190630,-12036812.740000,-38395.000000,13699000.000000
000995.SZ,20200429,20190331,396845.330000,0.000000,0.000000
000995.SZ,20200429,20181231,-2986445.710000,-12429408.950000,14104067.230000
000995.SZ,20191030,20180930,-310081.410000,-2150.000000,-1008046.540000
000995.SZ,20190830,20180630,-594106.060000,0.000000,-383792.040000
000995.SZ,20190427,20180331,-394834.940000,0.000000,0.000000
000995.SZ,20190426,20171231,-25957203.220000,-6256574.680000,14832718.330000
000995.SZ,20181030,20170930,-22882790.220000,-4565210.100000,10571942.500000
000995.SZ,20180829,20170630,-17761385.850000,-4378895.100000,6300000.000000
000995.SZ,20180428,20170331,-2582312.840000,-7261698.680000,-2000000.000000
000995.SZ,20180428,20161231,17681817.010000,177773.740000,-4502684.390000
000995.SZ,20171031,20160930,-52066615.210000,1673871.950000,58442990.230000
000995.SZ,20170830,20160630,-43663014.650000,1673871.950000,41215011.200000
000995.SZ,20170429,20160331,-49470932.790000,-79720.950000,46400744.110000
000995.SZ,20170428,20151231,-98599180.050000,22163078.390000,75997352.390000
000995.SZ,20161027,20150930,10060598.730000,-472179.860000,-4995839.770000
000995.SZ,20160826,20150630,4118351.110000,-313032.870000,-8997603.270000
000995.SZ,20160430,20150331,2098927.330000,-60000.000000,-6788750.000000
000995.SZ,20160423,20141231,-49197567.220000,-15944006.870000,34302491.130000
000995.SZ,20151028,20140930,-22377384.520000,-15811288.330000,3078906.690000
000995.SZ,20150826,20140630,-15909592.200000,-351893.460000,-4603750.650000
000995.SZ,20150429,20140331,-17926711.520000,-10940.170000,-2276579.990000
000995.SZ,20150427,20131231,-10495907.040000,-3060867.200000,5010548.420000
000995.SZ,20141025,20130930,12313347.170000,-1129650.700000,12320127.760000
000995.SZ,20140823,20130630,4214894.240000,-1129650.700000,13876281.100000
000995.SZ,20140425,20130331,-17402875.900000,-882559.700000,16518316.660000
000995.SZ,20140321,20121231,22147505.560000,17667219.000000,2397816.650000
000995.SZ,20131028,20120930,-5971134.670000,18254146.090000,-484220.000000
000995.SZ,20130806,20120630,2477064.180000,7580773.170000,-3505724.450000
000995.SZ,20130422,20120331,5719041.440000,-5117123.080000,-696453.330000
000995.SZ,20130228,20111231,-19613014.400000,-4848619.320000,26852680.000000
000995.SZ,20121016,20110930,-4163333.300000,-2077006.890000,9050000.000000
000995.SZ,20120824,20110630,-4128858.080000,-1911029.100000,9050000.000000
000995.SZ,20120425,20110331,1504608.310000,-256357.540000,450000.000000
000995.SZ,20120420,20101231,15761499.330000,-1746991.940000,-20058688.000000
000995.SZ,20111027,20100930,13150354.560000,-4000000.000000,-6889328.000000
000995.SZ,20110817,20100630,11947528.780000,-4000000.000000,-6619696.000000
000995.SZ,20110426,20100331,17874824.930000,,-6363440.000000
000995.SZ,20110402,20091231,29259202.120000,252844.220000,-29470503.450000
000995.SZ,20101021,20090930,-2030538.230000,615702.770000,-1057177.000000
000995.SZ,20100826,20090630,-272087.500000,-253872.530000,-352473.000000
000995.SZ,20100428,20090331,-4966073.280000,,-352473.000000
000995.SZ,20100426,20081231,-115976.140000,-248079.000000,-6169821.840000
000995.SZ,20091026,20080930,-3195152.420000,-4000.000000,-5115051.000000
000995.SZ,20090807,20080630,-2203653.440000,-4000.000000,-5115051.000000
000995.SZ,20090423,20080331,-1440240.660000,,-559559.000000
000995.SZ,20090421,20071231,28412818.600000,-14121211.820000,-7016870.070000
000995.SZ,20081027,20070930,1373446.260000,-6000.000000,-2333207.570000
000995.SZ,20080827,20070630,-503596.570000,-6000.000000,-1398940.740000
000995.SZ,20080429,20070331,-688039.370000,,-541196.190000
000995.SZ,20080425,20061231,-8975461.540000,-1499862.530000,-1729965.680000
000995.SZ,20071025,20060930,-10881727.610000,-100637.000000,-1002705.000000
000995.SZ,20070825,20060630,-12453256.940000,-29637.000000,-1070425.410000
000995.SZ,20070421,20060331,-16202989.130000,-6050.000000,-551885.690000
000995.SZ,20060325,20051231,22722037.860000,-38824778.000000,28999550.000000
000995.SZ,20051027,20050930,3266773.140000,-36800.000000,1218.010000
000995.SZ,20050802,20050630,-3091639.660000,-36800.000000,-1003322.650000
000995.SZ,20050418,20050331,-1811008.350000,-36800.000000,
000995.SZ,20050330,20041231,5219289.110000,-172435.040000,-851938.000000
000995.SZ,20041028,20040930,3378424.150000,-2792130.610000,-851938.000000
000995.SZ,20040828,20040630,1522078.810000,-279112.260000,-851938.000000
000995.SZ,20040427,20040331,4823883.140000,-23730.000000,
000995.SZ,20040416,20031231,-5680761.360000,-2794930.000000,7040819.950000
000995.SZ,20031030,20030930,3623722.890000,-652630.000000,-1461636.550000
000995.SZ,20030812,20030630,3039817.390000,-652630.000000,-1303200.550000
000995.SZ,20030417,20030331,46731.620000,-1400000.000000,-482486.170000
000995.SZ,20031129,20021231,-8132369.760000,-15488010.650000,-3714352.050000
000995.SZ,20020808,20020630,-12993008.640000,-10248157.880000,-2859296.500000
000995.SZ,20020326,20011231,-28368245.450000,27949155.440000,4562447.810000
000995.SZ,20010802,20010630,31638178.730000,129151624.890000,153323.180000
000995.SZ,20010327,20001231,-31233708.950000,-229829649.440000,285130761.380000
000995.SZ,20000802,20000630,-2664916.780000,-9180.000000,1870953.380000
000995.SZ,20000711,19991231,-7244745.250000,,702745.000000
