fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
002148.SZ,20251022,20250930,1412750492.080000,181567292.490000,0,679544059.670000,153444678.680000
002148.SZ,20250822,20250630,1402070932.780000,175300646.730000,0,670508471.510000,147609725.000000
002148.SZ,20250428,20250331,1391356763.130000,161244124.130000,0,664817042.460000,132826492.720000
002148.SZ,20251022,20241231,1389739710.960000,151305100.000000,0,687126633.660000,123789255.760000
002148.SZ,20241026,20240930,1383407668.840000,159311393.770000,0,734880760.220000,130835771.510000
002148.SZ,20240822,20240630,1368935060.080000,150759284.140000,0,716146772.620000,123375048.060000
002148.SZ,20240430,20240331,1349598318.460000,135583813.240000,0,699115080.590000,108199577.160000
002148.SZ,20250321,20231231,1357978007.240000,133576818.360000,0,712577039.750000,106445058.360000
002148.SZ,20231028,20230930,1391528147.020000,178092255.080000,0,757957182.120000,150512372.840000
002148.SZ,20230816,20230630,1360022655.110000,153222094.800000,0,721302798.920000,125755169.460000
002148.SZ,20230426,20230331,1331457090.260000,134567837.720000,0,685236352.880000,106277129.300000
002148.SZ,20240329,20221231,1314185083.220000,118979553.440000,0,660398300.870000,91360704.740000
002148.SZ,20221026,20220930,1307216823.030000,128531627.180000,0,658654383.310000,100116437.550000
002148.SZ,20220818,20220630,1324959164.760000,133493798.990000,0,665684766.490000,106482378.870000
002148.SZ,20220427,20220331,1306898988.020000,123229576.050000,0,643743767.000000,96218155.930000
002148.SZ,20230331,20211231,1300419572.720000,120454680.650000,0,662081687.170000,93443260.530000
002148.SZ,20211030,20210930,1294714820.550000,123154074.260000,0,672456021.370000,95423259.510000
002148.SZ,20210831,20210630,1284910537.220000,127472337.030000,0,660916796.970000,99712439.980000
002148.SZ,20210428,20210331,1265483168.850000,120468062.810000,0,684633468.310000,93672320.280000
002148.SZ,20220331,20201231,1246102125.870000,107855806.550000,0,661968398.460000,81060064.020000
002148.SZ,20201028,20200930,1255395881.720000,119377528.380000,0,673584650.140000,92683124.910000
002148.SZ,20200808,20200630,1246949879.070000,115574315.830000,0,658157286.440000,90728197.640000
002148.SZ,20200429,20200331,1244980620.440000,116397602.470000,0,660878431.820000,93391401.610000
002148.SZ,20210331,20191231,1238683011.610000,113541256.700000,0,653122218.130000,91734846.430000
002148.SZ,20191025,20190930,1277425297.230000,109939177.940000,0,685497674.520000,97315212.340000
002148.SZ,20190828,20190630,1270566638.420000,99184908.270000,0,680900988.900000,87323854.440000
002148.SZ,20190424,20190331,1292365348.780000,109235868.770000,0,698503002.100000,98135720.990000
002148.SZ,20200422,20181231,1273280599.240000,100536078.180000,0,662744181.210000,90200847.890000
002148.SZ,20181027,20180930,1276464390.440000,92544996.380000,0,648513679.230000,82987605.070000
002148.SZ,20180727,20180630,1305277950.880000,88066867.590000,0,675573799.910000,79317538.440000
002148.SZ,20180428,20180331,1359512903.610000,111432467.890000,0,727053219.230000,103491200.900000
002148.SZ,20190330,20171231,1358482559.160000,136640686.110000,0,717793840.170000,129507481.280000
002148.SZ,20171024,20170930,1337893749.640000,140022146.410000,0,705593231.370000,129776151.480000
002148.SZ,20170810,20170630,1335596779.060000,172705637.950000,0,711421657.800000,163706844.440000
002148.SZ,20170420,20170331,1278104842.260000,135885880.650000,0,621203627.480000,129644318.720000
002148.SZ,20180331,20161231,1222721130.710000,110833132.320000,0,584964576.360000,104591570.390000
002148.SZ,20161028,20160930,1177852981.630000,95658632.610000,0,540940294.290000,94458632.610000
002148.SZ,20160823,20160630,1109101196.580000,72668408.630000,0,473125135.360000,71468408.630000
002148.SZ,20160426,20160331,1089499503.980000,67679935.430000,0,450745869.730000,66479935.430000
002148.SZ,20170329,20151231,1111169717.330000,96242458.150000,0,473803514.680000,95042458.150000
002148.SZ,20151024,20150930,1101715118.650000,75824021.630000,0,509425567.220000,75824021.630000
002148.SZ,20150731,20150630,1102515195.090000,77069948.090000,0,522646356.380000,77069948.090000
002148.SZ,20150424,20150331,1108788562.110000,69903831.490000,0,527798808.540000,69903831.490000
002148.SZ,20160317,20141231,1149517085.390000,117115904.150000,0,583978250.970000,117115904.150000
002148.SZ,20141030,20140930,1057061322.610000,26471212.050000,0,609196905.370000,26471212.050000
002148.SZ,20140731,20140630,1050231136.860000,26534533.410000,0,635506080.010000,26534533.410000
002148.SZ,20140426,20140331,1066250469.100000,28463914.340000,0,694444946.130000,28463914.340000
002148.SZ,20150409,20131231,577421047.510000,35000096.620000,0,257306605.030000,34200096.620000
002148.SZ,20131026,20130930,557910556.080000,30615548.990000,0,281575440.620000,30615548.990000
002148.SZ,20130827,20130630,538685344.380000,28138088.730000,0,291018413.010000,28138088.730000
002148.SZ,20130423,20130331,533327511.860000,26273175.250000,0,313654636.300000,26273175.250000
002148.SZ,20140227,20121231,513048523.240000,16110409.800000,0,309972109.190000,16110409.800000
002148.SZ,20121025,20120930,510342691.340000,30224552.690000,0,336264025.570000,30224552.690000
002148.SZ,20120731,20120630,489537825.760000,20898582.700000,0,365530731.570000,20898582.700000
002148.SZ,20120420,20120331,477735244.840000,15732175.280000,0,358121495.720000,15732175.280000
002148.SZ,20130322,20111231,464823160.600000,10312417.770000,0,346199522.210000,10312417.770000
002148.SZ,20111028,20110930,473230595.140000,29013998.170000,0,355269857.400000,29013998.170000
002148.SZ,20110730,20110630,456979784.930000,22085031.560000,0,354071175.010000,22085031.560000
002148.SZ,20110422,20110331,454381905.400000,16766989.280000,0,368367963.520000,16766989.280000
002148.SZ,20120330,20101231,437895485.510000,11491371.040000,0,351349088.830000,11491371.040000
002148.SZ,20101022,20100930,423982685.220000,14881860.660000,0,360035021.200000,14881860.660000
002148.SZ,20100728,20100630,414554715.230000,16083859.200000,0,352471863.530000,16083859.200000
002148.SZ,20100427,20100331,416046251.990000,14280581.690000,0,358810090.670000,14280581.690000
002148.SZ,20110331,20091231,399223179.240000,7104232.950000,0,344351014.990000,7104232.950000
002148.SZ,20091021,20090930,399612595.310000,17408249.310000,0,350999049.910000,17408249.310000
002148.SZ,20090821,20090630,385169729.870000,10333829.200000,0,343233770.330000,10333829.200000
002148.SZ,20090417,20090331,389150586.000000,9158204.730000,0,347301016.460000,9158204.730000
002148.SZ,20100212,20081231,379718366.960000,7982654.350000,0,337287943.090000,7982654.350000
002148.SZ,20081024,20080930,376764468.290000,17452434.310000,0,343128993.270000,17372434.310000
002148.SZ,20080725,20080630,371324878.690000,17827909.470000,0,340600138.210000,17747909.470000
002148.SZ,20080416,20080331,369203166.960000,14900864.060000,0,344135121.750000,14900864.060000
002148.SZ,20090325,20071231,357023259.100000,9699535.910000,0,331404043.340000,9699535.910000
002148.SZ,20071027,20070930,349266626.460000,11974883.630000,0,325689314.170000,11584180.220000
002148.SZ,20070809,20070630,150358926.500000,27813585.860000,0,126156449.840000,27422882.450000
002148.SZ,20080325,20061231,134004062.220000,25730776.140000,0,108533606.560000,25340072.730000
002148.SZ,20070718,20051231,102125777.060000,6378340.190000,0,73824758.890000,5987636.780000
002148.SZ,20070718,20041231,94478777.040000,15864815.650000,0,64661124.610000,15864815.650000
