fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601727.SH,20251031,20250930,1645669000.000000,-9629458000.000000,-1284758000.000000
601727.SH,20250830,20250630,1568155000.000000,-5339354000.000000,-33729000.000000
601727.SH,20250429,20250331,-3870138000.000000,-2924195000.000000,435182000.000000
601727.SH,20250329,20241231,17638541000.000000,-16425085000.000000,-3431145000.000000
601727.SH,20251031,20240930,24426000.000000,321680000.000000,-417795000.000000
601727.SH,20250830,20240630,-240739000.000000,4084914000.000000,527046000.000000
601727.SH,20250429,20240331,-6937684000.000000,829368000.000000,1426398000.000000
601727.SH,20250329,20231231,7761466000.000000,685174000.000000,-13937297000.000000
601727.SH,20241031,20230930,-4159474000.000000,-208423000.000000,-5972405000.000000
601727.SH,20240831,20230630,-4329587000.000000,-666423000.000000,-3183512000.000000
601727.SH,20240430,20230331,-9230945000.000000,-1161426000.000000,1454807000.000000
601727.SH,20240329,20221231,8482815000.000000,-7316530000.000000,-1256968000.000000
601727.SH,20231031,20220930,-8517339000.000000,1336845000.000000,548541000.000000
601727.SH,20230831,20220630,-6622924000.000000,1075567000.000000,-1529507000.000000
601727.SH,20230426,20220331,-9204691000.000000,-56142000.000000,-596760000.000000
601727.SH,20230330,20211231,-10554000000.000000,5859067000.000000,2164932000.000000
601727.SH,20221029,20210930,-20306633000.000000,5214614000.000000,2727294000.000000
601727.SH,20220830,20210630,-18635074000.000000,5403099000.000000,1210891000.000000
601727.SH,20220430,20210331,-13436344000.000000,1028910000.000000,1131124000.000000
601727.SH,20220419,20201231,4696198000.000000,-3604526000.000000,2467539000.000000
601727.SH,20211029,20200930,-12860505000.000000,-3777510000.000000,3649603000.000000
601727.SH,20210828,20200630,-16028231000.000000,1368020000.000000,896453000.000000
601727.SH,20210430,20200331,-11882812000.000000,2549868000.000000,1696913000.000000
601727.SH,20210327,20191231,10505138000.000000,-12276061000.000000,12283206000.000000
601727.SH,20201027,20190930,-16011258000.000000,35593000.000000,11028813000.000000
601727.SH,20200829,20190630,-10217135000.000000,-181659000.000000,5112222000.000000
601727.SH,20200430,20190331,-11077303000.000000,4725809000.000000,4517295000.000000
601727.SH,20200416,20181231,5806585000.000000,-6590044000.000000,10072644000.000000
601727.SH,20191030,20180930,-14269334000.000000,7549335000.000000,5466085000.000000
601727.SH,20190831,20180630,-11497776000.000000,5922335000.000000,5165967000.000000
601727.SH,20190430,20180331,-11376425000.000000,5369655000.000000,159486000.000000
601727.SH,20190330,20171231,-7525017000.000000,-4327427000.000000,3197681000.000000
601727.SH,20181031,20170930,-10498778000.000000,-840053000.000000,531823000.000000
601727.SH,20180831,20170630,-6942692000.000000,768818000.000000,-116627000.000000
601727.SH,20180428,20170331,-7151063000.000000,4132926000.000000,92877000.000000
601727.SH,20180330,20161231,10715517000.000000,-11008784000.000000,-3379197000.000000
601727.SH,20171031,20160930,743655000.000000,1323050000.000000,-5111951000.000000
601727.SH,20170831,20160630,-294759000.000000,-5038918000.000000,-2950645000.000000
601727.SH,20170422,20160331,-3852297000.000000,293500000.000000,-3842298000.000000
601727.SH,20170318,20151231,8358553000.000000,-3138950000.000000,8871275000.000000
601727.SH,20161031,20150930,-718637000.000000,3975998000.000000,6659674000.000000
601727.SH,20160827,20150630,-1967137000.000000,-2887096000.000000,8487833000.000000
