fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
002157.SZ,20251029,20250930,282953581.990000,-679853881.100000,246409596.720000
002157.SZ,20250830,20250630,19824183.870000,-371645550.450000,317852555.950000
002157.SZ,20250425,20250331,-60276325.680000,-179822075.970000,146023678.340000
002157.SZ,20250425,20241231,174436414.860000,-590624502.920000,1300960900.010000
002157.SZ,20251029,20240930,-944579753.030000,-245192172.700000,1358284864.040000
002157.SZ,20250830,20240630,-540760286.300000,-114284319.510000,1084377012.760000
002157.SZ,20250425,20240331,-282675730.920000,-8288847.760000,884367978.870000
002157.SZ,20250425,20231231,-1383413577.410000,-472788836.510000,3896416166.600000
002157.SZ,20241031,20230930,-640384052.050000,-336102957.270000,945740108.790000
002157.SZ,20240830,20230630,-257099084.050000,-11243903.150000,417044789.690000
002157.SZ,20240430,20230331,-286348393.130000,-1232616.460000,462783437.750000
002157.SZ,20240430,20221231,-5467628075.780000,-452309967.420000,4393711875.320000
002157.SZ,20231028,20220930,-2700114420.570000,-455501774.090000,1615858850.010000
002157.SZ,20230831,20220630,-1198393581.240000,-450339903.870000,81190788.030000
002157.SZ,20230429,20220331,-1360823060.190000,-177889455.240000,427857088.500000
002157.SZ,20230429,20211231,-2204291113.410000,-1033963222.520000,-6655024596.710000
002157.SZ,20221031,20210930,-1784232468.100000,-5598725152.060000,-1882701265.330000
002157.SZ,20220831,20210630,-3843211408.080000,-4531807532.560000,851284942.440000
002157.SZ,20220430,20210331,-3657782405.250000,-1453855109.540000,-10806293.990000
002157.SZ,20220430,20201231,4553054241.700000,-9567667851.690000,14216273234.390000
002157.SZ,20211030,20200930,2926068201.540000,-6980041713.500000,7797575811.010000
002157.SZ,20210831,20200630,-1807777125.580000,-2621411413.810000,6719496819.770000
002157.SZ,20210429,20200331,-1938920258.020000,-310551814.350000,3123896161.890000
002157.SZ,20210429,20191231,3923605316.930000,-5470604269.090000,2912668736.410000
002157.SZ,20201028,20190930,44936722.440000,-2193822022.780000,1833678485.230000
002157.SZ,20200828,20190630,33655302.770000,-889231440.540000,1462045869.340000
002157.SZ,20200421,20190331,-197189325.470000,-395088780.560000,436323917.030000
002157.SZ,20200421,20181231,1330734874.230000,-3148312573.170000,1647626559.010000
002157.SZ,20191024,20180930,144860430.880000,-1996725710.810000,1668896798.440000
002157.SZ,20190822,20180630,-410038711.410000,-1119924094.800000,1553075625.220000
002157.SZ,20190420,20180331,-501378763.190000,-329598324.880000,924089789.210000
002157.SZ,20190420,20171231,917568764.310000,-4185505101.590000,2466825935.260000
002157.SZ,20181018,20170930,202042662.600000,-2570009686.940000,1787667893.700000
002157.SZ,20180808,20170630,-449790420.810000,-1099662464.860000,1167184578.600000
002157.SZ,20180418,20170331,-381646884.970000,-595337990.380000,171537410.770000
002157.SZ,20180418,20161231,1690945009.590000,-2065551496.220000,1180571648.460000
002157.SZ,20171030,20160930,560655535.000000,-786881314.550000,-284082692.570000
002157.SZ,20170831,20160630,636400585.320000,-553295236.340000,-574132138.350000
002157.SZ,20170418,20160331,79484526.440000,-169928017.370000,-311310539.710000
002157.SZ,20170411,20151231,734968815.160000,-1422396964.700000,1721155109.560000
002157.SZ,20161026,20150930,550826248.900000,-847834917.100000,533094322.440000
002157.SZ,20160815,20150630,282697397.510000,-181622944.580000,230620245.590000
002157.SZ,20160422,20150331,311829446.210000,-94984983.200000,-37825872.760000
002157.SZ,20160422,20141231,563007673.890000,-1416765957.300000,786541548.700000
002157.SZ,20151014,20140930,-44975282.900000,-701300785.730000,793827444.570000
002157.SZ,20150827,20140630,87898600.260000,-406127607.010000,602783419.860000
002157.SZ,20150429,20140331,-82987333.020000,-133435352.880000,474065775.500000
002157.SZ,20150429,20131231,-57277273.960000,-1221723489.460000,1105724723.870000
002157.SZ,20141029,20130930,2202978.690000,-742925187.150000,814451276.270000
002157.SZ,20140827,20130630,5601620.450000,-484156109.090000,790792774.030000
002157.SZ,20140429,20130331,-54012739.260000,-294167970.480000,642704470.270000
002157.SZ,20140425,20121231,259921934.930000,-1025447203.730000,706176962.460000
002157.SZ,20131029,20120930,41539692.740000,-469032065.610000,355361683.660000
002157.SZ,20130821,20120630,100051594.480000,-282356839.090000,361914627.180000
002157.SZ,20130424,20120331,-38120316.660000,-60561636.040000,70431960.080000
002157.SZ,20130424,20111231,332783564.730000,-237168784.770000,45561857.570000
002157.SZ,20121027,20110930,440147976.490000,-93760503.270000,-47424604.220000
002157.SZ,20120824,20110630,205495947.230000,-69712112.830000,20686950.260000
002157.SZ,20120426,20110331,53389578.940000,-36996851.230000,24480023.400000
002157.SZ,20120426,20101231,-92141322.760000,-267957147.230000,633436572.670000
002157.SZ,20111027,20100930,-62433505.020000,-169973928.900000,606599486.600000
