fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
600903.SH,20251028,20250930,11468473931.400000,7332107781.270000,0,2349029998.850000,3132834989.740000
600903.SH,20250829,20250630,11319987784.550000,7138317737.860000,0,2271745537.810000,3167266743.150000
600903.SH,20250426,20250331,12118942382.090000,7932358064.700000,0,3094202556.940000,3671485317.830000
600903.SH,20251028,20241231,11383019183.420000,7309076897.670000,0,2372913616.500000,3237596094.030000
600903.SH,20241030,20240930,10796966929.350000,6605304912.810000,0,2220333205.910000,3248196155.670000
600903.SH,20240824,20240630,10831532797.380000,6662077315.090000,0,2409987427.910000,3529652955.840000
600903.SH,20240430,20240331,11070477946.870000,6912189295.330000,0,2674607529.520000,3612919583.650000
600903.SH,20250426,20231231,10773494385.140000,6733316098.390000,0,2425429035.630000,4299530280.430000
600903.SH,20231028,20230930,10370079496.070000,6223518462.430000,0,2316385466.260000,4280543437.240000
600903.SH,20230829,20230630,10178575862.910000,6211849828.180000,0,2347547297.450000,4475677796.940000
600903.SH,20230421,20230331,10471106877.660000,6639548801.210000,0,2736682512.140000,4844649517.010000
600903.SH,20240420,20221231,10309539088.990000,6614534181.680000,0,2783838258.340000,4790247296.010000
600903.SH,20221028,20220930,9683035205.110000,6108502804.710000,0,2663518336.410000,4328237445.640000
600903.SH,20220827,20220630,9600027121.250000,5980029201.370000,0,2632166596.840000,4171064555.970000
600903.SH,20220430,20220331,9728902088.150000,6031325145.660000,0,2810179787.160000,4144490970.470000
600903.SH,20230421,20211231,10066968698.100000,6299614327.640000,0,3192578675.150000,4593834618.140000
600903.SH,20211029,20210930,8657674382.120000,5110798844.140000,0,2111743242.450000,4212401255.990000
600903.SH,20210824,20210630,8942183819.390000,5374154609.580000,0,2044904087.520000,4248555365.880000
600903.SH,20210428,20210331,9037328924.100000,5583138945.760000,0,2166027600.680000,4465879620.190000
600903.SH,20220423,20201231,9182201087.200000,5800727542.470000,0,2236841558.770000,4460148943.340000
600903.SH,20201027,20200930,8878850360.850000,5588506595.380000,0,2011724931.230000,4107170164.080000
600903.SH,20200818,20200630,8914414162.360000,5725931641.340000,0,2044777027.060000,4070313942.720000
600903.SH,20200421,20200331,8925444993.780000,5783445836.420000,0,2030371066.800000,4091903402.160000
600903.SH,20210302,20191231,9193312846.370000,5935795503.840000,0,2272024811.300000,4403615173.870000
600903.SH,20191025,20190930,9043413324.790000,5889354161.430000,0,2307883259.490000,4488506981.380000
600903.SH,20190823,20190630,9004385546.740000,5852702847.660000,0,2334211996.800000,4355292559.440000
600903.SH,20190423,20190331,8714304935.680000,5599003489.850000,0,2111750262.830000,4281235799.470000
600903.SH,20200421,20181231,8190558780.510000,5382367670.410000,0,1985446058.130000,4131637320.330000
600903.SH,20181026,20180930,8026576879.120000,5227459629.810000,0,1993968532.060000,3742540115.800000
600903.SH,20180824,20180630,8155607946.730000,5352403816.090000,0,2219206704.060000,3829383686.590000
600903.SH,20180427,20180331,7775157231.720000,4871058863.290000,0,1710539301.080000,3381906721.450000
600903.SH,20190423,20171231,7676887015.460000,4832236122.500000,0,1713515822.070000,3146721697.870000
600903.SH,20171106,20170930,7513837712.800000,4759217461.980000,0,1436566027.900000,3070584930.160000
600903.SH,20170904,20170630,7687604796.710000,4892112611.460000,0,1573353129.920000,3046704138.240000
600903.SH,20180417,20161231,7604135167.790000,4923086073.570000,0,1502659046.580000,3203552013.080000
600903.SH,20161216,20160630,6076963232.590000,4509750152.630000,0,1569315196.500000,3638869040.220000
600903.SH,20161216,20151231,5843742085.250000,4374648743.790000,0,1716178446.640000,3414669576.260000
600903.SH,20150821,20150630,5555222003.030000,4595716365.480000,0,2005986015.720000,2594772608.830000
600903.SH,20150430,20150331,4847086624.320000,4014817794.930000,0,1924927174.650000,2201458942.840000
600903.SH,20150430,20141231,4559932547.250000,3834560904.490000,0,1629393869.980000,2437260900.980000
600903.SH,20141023,20140930,4755201141.430000,4004054856.620000,0,2381401730.520000,2104488470.710000
600903.SH,20140829,20140630,4356025462.390000,3658148941.610000,0,2128875480.550000,1770737594.640000
600903.SH,20140606,20140331,3833204895.150000,3200459620.130000,0,1858360033.640000,1865764241.590000
600903.SH,20140429,20131231,3585278073.170000,2986155844.900000,0,1444341836.770000,1882234336.410000
600903.SH,20131031,20130930,3768460004.540000,3168506705.320000,0,2015242339.420000,1775868475.860000
600903.SH,20130731,20130630,3067278791.430000,2496466107.600000,0,1583131624.460000,1638510953.630000
600903.SH,20130507,20130331,2508408925.080000,1977854273.230000,0,1143575211.710000,1166721724.460000
600903.SH,20131031,20121231,2369530068.810000,1806951630.380000,0,1095392430.530000,1022559963.550000
600903.SH,20130507,20120930,2149435237.930000,1625526229.860000,0,1044893819.080000,960361393.160000
600903.SH,20130507,20120630,2057400000.000000,1520900000.000000,0,1009470000.000000,989000000.000000
600903.SH,20130507,20111231,1669436702.980000,1178117806.770000,0,745496406.380000,653027302.690000
600903.SH,20130507,20101231,1371360809.900000,945205100.140000,0,588011543.400000,573746088.640000
600903.SH,20130507,20091231,1161770801.110000,809648508.850000,0,454819070.190000,528110661.040000
